% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=135388, Tue Feb 21 18:30:07 2023, <python>{}</python>
19 190 0.12026025847602809 0 0 0.12748561305049327 0.11020394088386089 0.106125003715029 0.07285850536155153 0.11889537893170052 0.1325907168047389 0.11342831295535555 0.11312294260935787 0.15730753367082032
20 200 0.12711268980976426 0 0 0.13536525310870065 0.1210195310810087 0.11096098444063794 0.07565690014457384 0.12619335783626864 0.13892838706490912 0.11352323187850084 0.12188672897314255 0.16359417064896697
21 210 0.1228079507114619 0 0 0.130451545859345 0.119135039819386 0.1056729687183541 0.07160410849620001 0.12227758958087506 0.1324841254264765 0.11101382766997925 0.116655772803935 0.16159081826494553
22 220 0.12990949611204808 0 0 0.13520401426959003 0.13709688444795576 0.11003640443209076 0.0738540131058089 0.12842545620496884 0.1385395873854307 0.11888754468090089 0.12303701409087169 0.17284735817245725
23 230 0.13524041325660258 0 0 0.1387303389258932 0.14835610352552536 0.11784824924631683 0.07542858881452878 0.13481928959434572 0.15157474949994515 0.12336177671619364 0.12471192921324457 0.18820682704685288
24 240 0.13942568456308246 0 0 0.1443995754515003 0.15617545017706014 0.12122837138328514 0.07483458023852425 0.13919462581072212 0.1524751820902052 0.1274608752106182 0.12944551437889776 0.19849634308349806
25 250 0.13973704547867966 0 0 0.1436247272652917 0.1602903430415087 0.11813489190815202 0.07463437439397397 0.1363702889176037 0.15491471357169412 0.126061595604735 0.12786652320079164 0.19980050662127763
26 260 0.14094056539847524 0 0 0.14573268219982377 0.1615519998233037 0.11664357026417561 0.07525510645586946 0.13749984571333088 0.1498354774654415 0.1296655557057312 0.1333206494671807 0.2039471222941446
27 270 0.13812141395932537 0 0 0.14056559320687098 0.1600608857589498 0.11275024621810138 0.07448239932919598 0.13156952962504845 0.14785561030820868 0.12282616024522403 0.13080157132356007 0.20902537653700337
28 280 0.12962079540238589 0 0 0.12193317808616676 0.14400329194934466 0.10740871242231029 0.07016122051873624 0.12308440068820381 0.14204149245992895 0.1142757762645041 0.11948422766296499 0.1949263251911071
29 290 0.12655794267105092 0 0 0.11660890703690263 0.1431873933170916 0.1047872610629229 0.06993416218757734 0.12060262078218177 0.13735707628763014 0.11033196708804206 0.1188331041128734 0.18271982745471232
30 300 0.12755507117356354 0 0 0.11594151380346035 0.14965104779651428 0.10283352605024818 0.06965335701303368 0.11985327412563293 0.13634878675725937 0.11098140927070826 0.11526124561074616 0.1831094583714857
31 310 0.13108707994695262 0 0 0.11843699024059796 0.14985641744382405 0.10570367750044458 0.07122618773937926 0.12243234159861657 0.1405326829741949 0.11056950375965781 0.11709847115293251 0.18727190638600605
32 320 0.11953014801012976 0 0 0.10521738486039198 0.1362359446535484 0.0965072999419374 0.06450353852429551 0.11223023723327603 0.12644148132086833 0.10202372154518939 0.10353290562139077 0.16671718690309772
33 330 0.11457782735907293 0 0 0.09867950412548997 0.12930816595600644 0.09402446189886543 0.06168477516459518 0.10842020741435855 0.11179016206953668 0.09851908443382955 0.09854268164270034 0.1589268768941999
34 340 0.11826445955297368 0 0 0.10008145805668436 0.12856327516547972 0.09654739011317076 0.05973812589186787 0.10982818011946127 0.11388928270331931 0.10473677765498231 0.0995707776179914 0.1649967120828051
35 350 0.11781231353398502 0 0 0.10135441286939342 0.1336806318017124 0.09745180843032192 0.05770570419250836 0.1069586750019175 0.10833394396782269 0.10396170868703862 0.09998705054207802 0.16388679201272788
36 360 0.1241617999760439 0 0 0.10515106836989217 0.1540332260068724 0.10176253597729178 0.060121174132298574 0.10928312627051191 0.11571919001192074 0.10806325029180955 0.10588055072367744 0.17740576929719817
37 370 0.11978146447038114 0 0 0.0987117731585401 0.14669431866187177 0.09723337933782741 0.05753632981019428 0.10719816345335853 0.11148586663615088 0.10540625728515716 0.10398528068022657 0.17419097184974058
38 380 0.11406420281604843 0 0 0.09171870384298078 0.14099761963795973 0.09334679367374189 0.05481284804880275 0.10255644104545829 0.10823867135623441 0.09871080501293515 0.09783704865955434 0.157341144750516
39 390 0.11198951116797709 0 0 0.08866136234486106 0.14040506933004432 0.08927421583456972 0.05401000589613105 0.10232996932072591 0.1079208612204353 0.09620560858360772 0.09205238769967163 0.15041381464295464
40 400 0.11946545247152152 0 0 0.09390002336226914 0.1517676587188986 0.09456065425400646 0.05719033031350447 0.10988076240727306 0.11857582721691788 0.10536719149053539 0.09504515703197584 0.17249676783197174
41 410 0.11490577433827905 0 0 0.09035243094244508 0.14676363735265896 0.08995911353409389 0.053470913410331035 0.10052841252372542 0.11694221727721527 0.10284186239688288 0.09080275153481723 0.16503070690977423
42 420 0.10922841153027588 0 0 0.08706636161726437 0.14108101744212134 0.08383381768582025 0.049992402016031195 0.09452297675786829 0.10796015133461102 0.09492891550259996 0.08460115693619706 0.16069499681147714
43 430 0.09688882144207434 0 0 0.0748923030180192 0.12633979638664472 0.07354069773643197 0.041792158535351905 0.0839313813889639 0.09384924754553696 0.08428638547782438 0.07527005701247966 0.14198090422094584
44 440 0.08360731633476264 0 0 0.06482667899724352 0.11179811082048025 0.062198226188114075 0.035313744168151674 0.0716910786080533 0.0811822999472574 0.07321103992958919 0.06513949988958538 0.1252042185892693
45 450 0.07936202318352828 0 0 0.061475047066528773 0.10607338558326235 0.058241886172746504 0.032083547748838044 0.0684069992741936 0.07419114545288515 0.06763419520954866 0.06307608139684288 0.11796935682683816
46 460 0.0741357721752613 0 0 0.05831507790890712 0.09938316885274995 0.05674320377444754 0.029484939015551548 0.06066407091040682 0.06881369313337084 0.06307429656593061 0.0590859044621659 0.10987837523927352
47 470 0.0715022928848256 0 0 0.056648485129749855 0.10010702861740997 0.055058746550566244 0.027473444579520907 0.05863638600669459 0.0644556244199607 0.0645453804798161 0.056807508816535755 0.10669400540758998
48 480 0.07063634082332788 0 0 0.055668761602477065 0.0963212712088882 0.05354516160553066 0.026800432258441774 0.05802324732063954 0.06403178777001761 0.06399198965584349 0.05568131477594415 0.10345710891699546
49 490 0.0697417542893644 0 0 0.052281851955262644 0.09269251791706797 0.05196664538679135 0.026259037618180096 0.057210662793864345 0.06324235364058924 0.0653882186106632 0.0540518127982827 0.10225200472694883
50 500 0.06773452537096553 0 0 0.05019693187026181 0.09036859906908395 0.051180776368215664 0.024670878458628077 0.05377505944363158 0.06059663798507368 0.06362776242118007 0.05218542703712701 0.10082006198592579
51 510 0.0744461700067273 0 0 0.05460052256548216 0.09915422178851738 0.05909954432333104 0.027347368329894043 0.05758064776195071 0.06666159113613464 0.06588674921224931 0.05798205769883047 0.11113810627610657
52 520 0.07568908715933648 0 0 0.055428283415155016 0.09929156772330576 0.060939182665540416 0.026906863818323364 0.05795750632232682 0.06676724209764172 0.06738093200116754 0.058559245744134514 0.11384539102381261
53 530 0.0807992058849676 0 0 0.05934058706651072 0.10426746877617922 0.07024770685066165 0.027274663805170272 0.06135904494061987 0.07097066160418483 0.07375880491377955 0.059364911800522786 0.12266723602432913
54 540 0.08126981244003466 0 0 0.058912357357902866 0.10641463270442234 0.07009587358523489 0.026812220866996625 0.06195549747687887 0.07290482929805946 0.07200039225905829 0.0586480204953819 0.12315837188941786
55 550 0.08735180273222432 0 0 0.065096189199639 0.11233640740359511 0.07490567971580502 0.02746042250464851 0.0645992050094627 0.07759572066966988 0.07387284305713462 0.06339434639045283 0.1298806976480256
56 560 0.08498946267985943 0 0 0.06439418380504751 0.10991317057737336 0.0724298993009621 0.026308361640458165 0.0614699501518949 0.07474564382813094 0.07287408584096353 0.06148442346910996 0.128441513603719
57 570 0.08050299586210177 0 0 0.0601803893614118 0.10370696296788155 0.06894146816245794 0.024185983066206274 0.05803161125910021 0.07129866357555296 0.07213337784714705 0.05666498843687465 0.1199077531059941
58 580 0.07969631958801178 0 0 0.05941044580936917 0.10331654816019904 0.0694387211671215 0.02351777688897382 0.05655877612385585 0.07437464756545659 0.06944950183640661 0.05375792051784402 0.11732827386096295
59 590 0.07979398546200832 0 0 0.061440125454626016 0.10209640759417038 0.07038563609573086 0.023345036083511718 0.05702189601393908 0.07189342767021492 0.06805641107114506 0.054875370376028035 0.11866166751592822
60 600 0.08172050685590398 0 0 0.06251449205378508 0.10277183717435778 0.07267223754103996 0.022320351181157497 0.05809856007235802 0.07398642808710644 0.07005466783409744 0.05869862156270174 0.12269210347123347
61 610 0.07625605705407314 0 0 0.05867717490387451 0.0928921551449338 0.06776090983664831 0.02043263612047371 0.053655013608686936 0.06899523634409642 0.06446018301077462 0.055361481939303285 0.11012099488211835
62 620 0.07103350176743768 0 0 0.0543892750457112 0.08669810490174128 0.061854557709273617 0.018585910742120258 0.04741485243863959 0.06413816638592429 0.06111832293068092 0.05208486170382636 0.10304654102010659
63 630 0.06421759484672886 0 0 0.04733408480158827 0.07988384285409986 0.0533649472840706 0.016837005488516386 0.04193600852099437 0.05730278208835087 0.05479086556394465 0.04571761639945277 0.09193943186850058
64 640 0.06259028571328136 0 0 0.0447832295171709 0.0795221688091523 0.05651940772516368 0.01562840506305533 0.04089665892278561 0.05511787952526031 0.05286359355749242 0.04591245722915598 0.08979434800883199
65 650 0.0647581578329154 0 0 0.04627927239110835 0.08284613386955347 0.05818701981379508 0.015219885064447098 0.043762141231638935 0.05711407605937057 0.055027112617857914 0.04655181445921765 0.09255118175379792
66 660 0.06333852036631776 0 0 0.043400029092292576 0.08037268247209262 0.05563786472346173 0.014520625532628053 0.04338630365778602 0.05593218407755791 0.053968803177262464 0.04523072922242675 0.09165154520351551
67 670 0.05827819527933613 0 0 0.040128877045533785 0.07370081178241562 0.04948868184858367 0.013096251258366907 0.03910804472868702 0.0507331212380256 0.049620144102150536 0.0410005897394568 0.08344474978527149
68 680 0.0524462073532134 0 0 0.03532327773076969 0.06444479969716932 0.043355125787156695 0.011522835324709116 0.03465304496687013 0.04598271259049764 0.045175431320671026 0.0363983980607493 0.07327891651873869
69 690 0.05002536668278893 0 0 0.03377588907998909 0.06176378372907004 0.04313102162824566 0.010757616864994025 0.032336541166298284 0.043781000645077915 0.04264046028454225 0.03511660698968051 0.07005908168968031
70 700 0.05286296050975181 0 0 0.035412659408067565 0.06547108838553647 0.04769649001256493 0.01118596735718134 0.033928090078186146 0.046386544554315345 0.04439769939500789 0.03900082864372792 0.07187402824600296
71 710 0.05830855680171613 0 0 0.03874261714040222 0.07289632638078611 0.05720473153516247 0.011761486755208711 0.03769019014980451 0.05094056130732357 0.04866185558179582 0.04243606992611222 0.07886317820456894
72 720 0.06253816477531535 0 0 0.04065022186388885 0.07610092239716539 0.061819778932033075 0.012331532304455023 0.04180025072465738 0.053121887133862455 0.05397472967361256 0.04714270840591467 0.08427661878133888
73 730 0.06582891182771945 0 0 0.043049657081850594 0.08052369131483474 0.06517445655205284 0.012416647817051436 0.04494894957372706 0.055843697475760755 0.05746855761567869 0.050279243151519194 0.09121979098626608
74 740 0.06496966441457365 0 0 0.04229780755243282 0.0805189361460854 0.06227009483883588 0.012211840149498505 0.04384925337217939 0.05456397832142019 0.05792567481703991 0.04841534631839496 0.0923233291575049
75 750 0.06012976581158493 0 0 0.038859830049794146 0.07291254243621414 0.05714726989132706 0.011012340293862681 0.04180244304578096 0.0497315884629589 0.05402902686289178 0.0449557760638427 0.08402839853735286
76 760 0.055796017985262174 0 0 0.03621628161688532 0.06650356371141931 0.05034935103989946 0.010141473207005465 0.03962866942403254 0.04683907990541389 0.04978834067613642 0.04060566487227435 0.07603529224511209
77 770 0.053735899857103725 0 0 0.03396320732573668 0.06481366320909757 0.04750035019189647 0.009200078236090928 0.04015263729364964 0.044794528919368595 0.04749392075041607 0.03831795128687654 0.07265092757508115
78 780 0.05812772703183379 0 0 0.036585738947710646 0.0706196028594263 0.05305458428597178 0.009569520824897485 0.04686684497368175 0.04843413384782819 0.05131151698749417 0.04098345764234379 0.07911387164919616
79 790 0.05787459106969535 0 0 0.03752241753031791 0.07104409028589134 0.05322425875592043 0.009290894832359906 0.046349207853518384 0.048212089852190734 0.049862186873974874 0.040174035012480916 0.07896113441225923
80 800 0.05840684764345236 0 0 0.03848589895500606 0.0728902463419857 0.05226414829764728 0.00918844600645463 0.047506036505255034 0.04802054303237323 0.049290118763806304 0.04022508469140238 0.08094634133987409
81 810 0.059996040527391 0 0 0.03818173942891173 0.074630005794821 0.05385177661252844 0.009258415183848137 0.04980237958199561 0.04873494819161998 0.04989798889268614 0.04096145853423378 0.08282436029438572
82 820 0.06234136641054074 0 0 0.04018712612301231 0.08113673313264828 0.05577559832204677 0.009241075051517667 0.05114855675868107 0.0508092557341065 0.051334606419362445 0.042698306784187824 0.08736443934878595
83 830 0.06536632538455509 0 0 0.0414760826910183 0.08509150450268167 0.058670471518197376 0.0090658783312133 0.05289267028833235 0.05517531560681224 0.05266078594605319 0.04462422157731233 0.09118180189038423
84 840 0.06969920075705757 0 0 0.04473609614339626 0.09815330611080039 0.06210784663255952 0.009631341704036308 0.05538667736052051 0.05580814620501986 0.05673010475764515 0.0467632018787172 0.09826616589008058
85 850 0.06777109961263429 0 0 0.04245595419537976 0.09974191650496203 0.06070147825483647 0.009027811021479369 0.05268388760995434 0.05450906014167962 0.055562884669882566 0.04512169749790742 0.09525346256692303
86 860 0.06647109307879707 0 0 0.04232484826283267 0.0962156375965444 0.05751831465703962 0.008702491508567825 0.05067099542036964 0.05387536043985996 0.05448358029047508 0.04314963009023088 0.09197092939849945
87 870 0.07381606510850461 0 0 0.04659477398025208 0.10876874818832633 0.06361960118381348 0.00933106287567824 0.060444812984053874 0.06162727796533241 0.059687095534443374 0.049395211890084806 0.10291236013609188
88 880 0.0714475510955226 0 0 0.046335484323349364 0.10641196642091473 0.060429547735426546 0.008512953037049341 0.057483767016951556 0.06132558748272688 0.05761889029664931 0.04742321427373031 0.09967465210068736
89 890 0.0721565124499672 0 0 0.04682898018205556 0.10530963559508155 0.06128272046733897 0.008412575736904274 0.0582372508873509 0.06442583750840873 0.057334443213971555 0.046749892795829674 0.10100559961915884
90 900 0.0702915788663975 0 0 0.04614303739167642 0.10050417321709272 0.05888650842315722 0.007949091227347655 0.05650425731573279 0.06258339674830225 0.05592074461797706 0.04544701537383893 0.09731118019434475
91 910 0.07838692381440242 0 0 0.05184462655257546 0.11380843952689759 0.06534581126360357 0.008557909779006246 0.06676253124297123 0.07029447958504909 0.06171469608876176 0.0503790979112656 0.1128685546774002
92 920 0.08304466430611955 0 0 0.05424407829329868 0.12059455983493525 0.06960017844074573 0.0083605252735681 0.0691219344032363 0.07504681619975097 0.06559505401520198 0.049838931289690885 0.12305810199352332
93 930 0.0833922454494933 0 0 0.05473709438432834 0.12223099911758589 0.0692312943188155 0.007935220115807058 0.0727585964960673 0.07425109169457315 0.06758991423459584 0.04915426431903207 0.12364917996214293
94 940 0.08357176621213216 0 0 0.05441636616007856 0.12205575645851438 0.06977164499469185 0.007730575292315157 0.07177004956477163 0.07362142203900303 0.06636080282216936 0.04851765130728415 0.1247766089578869
95 950 0.08608195456188701 0 0 0.057983161295061904 0.12440276434735867 0.07013410408440418 0.007856076937265309 0.07028839612852242 0.07700692434715571 0.06689381183344077 0.052197253666881945 0.129349400120775
96 960 0.08533330893652724 0 0 0.05912537330219508 0.12330907755059553 0.06680256561606426 0.007367777428095745 0.07082530984695377 0.0784875109293558 0.06637236106975228 0.05290908856534759 0.12864424960174672
97 970 0.08502411807405015 0 0 0.05766472520291849 0.12638480654743825 0.06602570120066803 0.007115627548752233 0.07000189992358849 0.07635571184046161 0.06726735930132573 0.05198932011397851 0.1332818646944986
98 980 0.07544591764513806 0 0 0.051032674708199034 0.11381113544200094 0.058656737031017835 0.005850780173024916 0.06179906839081556 0.06832712603817506 0.059907567361991675 0.04424739249713431 0.11957009728526684
99 990 0.0701995730305208 0 0 0.04666392735982284 0.10697472311413779 0.05445597131882067 0.005250429668912132 0.05752853489130157 0.06298598334325267 0.055518791275160184 0.040242172173038306 0.10876388550607999
100 1000 0.06858261110220272 0 0 0.045596864933984196 0.10385915909824424 0.05261483496943068 0.005046888656911733 0.057734939373440625 0.05964905385936201 0.05298862691093861 0.03919867230545011 0.10674827915955501
101 1010 0.06690334832616 0 0 0.04392444833822301 0.10449176714269255 0.05174736582078732 0.004767629075599825 0.05515475340631069 0.058140729613036776 0.052153887022931465 0.03761685642778604 0.11322360858560954
102 1020 0.06837735096361815 0 0 0.044680369284204303 0.10483012872461331 0.05250652235605286 0.004851921099609211 0.05632853585382278 0.05800059943102774 0.05411080184993769 0.039859287799679594 0.1151559251773072
103 1030 0.07048272390574367 0 0 0.046456176507791526 0.10728081334114721 0.05469656195366123 0.004910230216694671 0.057724558813417245 0.059142889474785146 0.05346909844822753 0.042110293742586895 0.1170518781208388
104 1040 0.06807648704148149 0 0 0.04457976767216809 0.10230620909765417 0.05269825135579962 0.00442004113779604 0.05523603098990554 0.05754090173305558 0.05244053494560312 0.040835621444831785 0.11521619277731134
105 1050 0.0738508257672163 0 0 0.04891703664187971 0.11447638225892345 0.05711595869667717 0.00463932008046706 0.0608084876497481 0.06722199531620174 0.0563482855920222 0.043700092448789196 0.12552739815020658
106 1060 0.07317281751630021 0 0 0.048802532979385645 0.11308950167355844 0.05594249353277605 0.004483091276359074 0.060982040460867235 0.06731521897888523 0.05629083939755894 0.043150877274304354 0.1221217010044409
107 1070 0.07072638351630677 0 0 0.0466519652851769 0.1105564756329569 0.05568105418068961 0.004103978835271421 0.058371298855030646 0.06456807467562327 0.05276455497171241 0.04194654855763111 0.11832034695283236
108 1080 0.07087388529049028 0 0 0.0452947126019984 0.11323691715372985 0.05771624646535967 0.003993916713310713 0.058630464811002786 0.0621504587972813 0.051790575376662804 0.041753061938780596 0.11988443307655366
109 1090 0.07138394311069425 0 0 0.0439058894025482 0.11228280026286233 0.05883982117901862 0.003865845509365398 0.05842882145375632 0.06170823790711624 0.05281966289524867 0.04180788005165155 0.1201710760534809
110 1100 0.06707345270991716 0 0 0.041529631408289934 0.10439623450393977 0.05427988160593068 0.0035130103710053037 0.05471012197426459 0.05771484802660858 0.04664341368356281 0.03852873076386115 0.10935941160329478
111 1110 0.0676452951430452 0 0 0.041658434105141556 0.1052896204745036 0.05445073594391624 0.0034040498537219466 0.05481102887640953 0.05688966512795768 0.046143904305697474 0.037816550631572174 0.10787127915357211
112 1120 0.07091761721874765 0 0 0.04368249646894975 0.11206721910034226 0.05641853683620154 0.003434210980491642 0.05728737085262383 0.061073751744660475 0.04947734149048927 0.03911079849721616 0.1125981687806263
113 1130 0.06917908934197028 0 0 0.04366130507136735 0.10934176206661345 0.054330389834293856 0.0032289674089207767 0.055842173980051896 0.06090382343039065 0.049029520917718686 0.03809393206038267 0.11161073134519192
114 1140 0.07181455370195887 0 0 0.044254457138671315 0.11394143138080805 0.05543024276062933 0.003138501752440245 0.05921296814484832 0.06372716737844047 0.05287614992694609 0.038897395428270656 0.11669782124865508
115 1150 0.07478009186239616 0 0 0.04650963571583097 0.11984672594558 0.056142427073138636 0.003067271518823449 0.06317622123185472 0.0670696705172342 0.055343693063568046 0.03977233225730019 0.11962156487705489
116 1160 0.08237099298455017 0 0 0.04972604130347471 0.13686042991671016 0.061990818155597815 0.0032163586942260797 0.07661219503295859 0.07734921605511735 0.06057445505723578 0.04257416272349024 0.1336708258328777
117 1170 0.08491578388186381 0 0 0.05060791458936461 0.14384710441048643 0.0649059886100168 0.003218158992268674 0.08277913697904477 0.07847492403544161 0.06317993840004284 0.042132702324351 0.1372500697461026
118 1180 0.07993253278585219 0 0 0.04589209140127084 0.1328060372980686 0.05904617381634558 0.002908479679450548 0.07826450587217743 0.07289443995408455 0.05934484332697911 0.038056872171357795 0.12971702180572459
119 1190 0.0768996101974033 0 0 0.04528739259977247 0.12681314498666038 0.055972909378276585 0.0027592044288786044 0.07331145998475368 0.07001919583941166 0.057160891460192646 0.035628173784386555 0.12350277408262182
120 1200 0.07215120023498736 0 0 0.04172696874765883 0.11718410022279561 0.05239025600543441 0.00250914452400937 0.06841872793757807 0.06426497157824042 0.05307634658446261 0.03175002749179557 0.11727309647777213
121 1210 0.06474404428741623 0 0 0.037266483110358774 0.10484601775044398 0.04757307680702571 0.0021359176907649663 0.06134172818841839 0.05740513603533156 0.04701550365704956 0.02700959923035584 0.1052212391730878
122 1220 0.05801641751509136 0 0 0.032819414025715324 0.09434642194471181 0.043145948266893525 0.001821106905103585 0.0546594200285895 0.05121318570813236 0.042642509911186774 0.02328690920580279 0.09803141217955162
123 1230 0.056621286745409484 0 0 0.032057203890085394 0.09363708251836068 0.04116734649697072 0.0017271876722918338 0.05289536641637889 0.04924103659779533 0.041123504826767535 0.0226761047761384 0.09972190867652515
124 1240 0.05516662437186071 0 0 0.030471144567176537 0.08760759353135353 0.04035233844362244 0.0016396565307249763 0.05094323333473113 0.045765927669971944 0.039492431036823324 0.02076016317868453 0.097544988839218
125 1250 0.05258683386905905 0 0 0.02847689667348128 0.07964849332463031 0.038397524935032484 0.0015385713192804815 0.04759279227315429 0.043633912779917454 0.03733556440134523 0.01947346048564088 0.09030358239164799
126 1260 0.050698359916188734 0 0 0.026379771260830197 0.07818699688737125 0.03737684705028419 0.0014620189361683022 0.0455249626982263 0.040559141954999094 0.03527845762369729 0.018552382153303588 0.08740279470519924
127 1270 0.054561533402170195 0 0 0.028560183337476865 0.08356965120509947 0.040455720149595545 0.0015721390853100572 0.04802952070208023 0.04603894968706726 0.03771988127954364 0.019997402482017684 0.09331060902274983
128 1280 0.058418311465251574 0 0 0.029813548425426523 0.08921556178553484 0.043830307113731856 0.0016464911212834721 0.052597260034462585 0.049814060180393825 0.04083864919910631 0.02082848612332551 0.10351750701280239
129 1290 0.05223006709601534 0 0 0.025688253688406947 0.0804830619118119 0.03922422142708963 0.0014497829038334223 0.0467440150878697 0.042535424693809075 0.03675894201570732 0.018336052688709657 0.09645569427046284
130 1300 0.04946435114347169 0 0 0.022903868260444733 0.07452121279239035 0.038022917376982206 0.001323377685351549 0.04279974378059762 0.040827954108722246 0.03478369757105031 0.016711172522441746 0.09131262729407698
131 1310 0.04881426002198146 0 0 0.02216585712895547 0.0734352774680599 0.0370926681087799 0.0012999489872263354 0.04249255187985424 0.039348440905610176 0.03350005944550666 0.01686208677635484 0.08674484031081334
132 1320 0.054665713037805666 0 0 0.024261498815953703 0.07770408164306879 0.04119915155564177 0.0013974831009017587 0.04750320500537203 0.04505263288718606 0.04138330098680205 0.018999396621254352 0.09587744748958815
133 1330 0.05927503777471964 0 0 0.025973020814442322 0.08170095493948332 0.04452974255949954 0.0014560264948588974 0.05276442018064071 0.049488543799168 0.04586416089809394 0.020628695265710113 0.10602569631173978
134 1340 0.05653742750555272 0 0 0.024637934872495628 0.0773949636727 0.04303026834668872 0.0013443253849167727 0.05022017606055927 0.04735229500066794 0.041552141146081335 0.019764495547429484 0.09962904799848447
135 1350 0.0527972937300046 0 0 0.0228453002622773 0.07071444539458946 0.04034705617399154 0.0012598696916363387 0.04518362597547097 0.04450587681456111 0.039198410750940674 0.018409372997376622 0.09118951233528753
136 1360 0.0526207672288623 0 0 0.023325726481627982 0.07032195914806817 0.041475840614670335 0.0012412721615095144 0.04520883744731326 0.045328132777117905 0.03904459637423301 0.01781068313071383 0.09031445277516828
137 1370 0.05101335044063958 0 0 0.02267432329151051 0.06779139365643767 0.0393940433104435 0.0011659539669248743 0.042530349078907535 0.0451941355598436 0.037593070350288214 0.017767605785094315 0.08606968131652694
138 1380 0.04770097891550234 0 0 0.02083962349633033 0.06258830036069239 0.035919102420345024 0.0010581944511870527 0.03873688718144768 0.042028404799382274 0.035218393229446754 0.015777419012939314 0.08024021067167923
139 1390 0.0498631656078061 0 0 0.020953061412107437 0.06505667794891443 0.03741057126470523 0.0010827800053874745 0.04419291811000498 0.04377359760021336 0.03683071024958833 0.016074815827920103 0.08300875070617658
140 1400 0.051241230469925216 0 0 0.020898699599071605 0.06462249242862816 0.03983790760190138 0.001089041605646273 0.04678851272520008 0.04482841751797346 0.03670468773923043 0.01630742712104169 0.08235910279713465
