% # columns="iter, evals, sigma, 0, fitness, xbest" seed=991475, Mon Feb 20 14:22:43 2023, <python>{}</python>
1 10 0.18053772379037028 0 32.35921637120835 -0.27533853428407146 0.08512559529989994 0.17992983821399675 0.11335837157797334 0.007314480915147037 0.01640086055342401 0.1732874773981951 -0.011591902114883772 -0.07878220717478257
2 20 0.15774507799547285 0 10.036843108573654 -0.07694512285384444 0.012073458833890938 -0.03709137939046715 0.010272494292280873 0.16754674957152912 0.04394732033431689 -0.08770106553433646 0.1449350271792542 0.0008188642588393344
3 30 0.14542710172112908 0 29.576565307483108 -0.03506117316659906 0.06863611403252631 -0.026667501060153004 0.07249035683752839 0.01560593020435437 -0.07074234261005025 0.1719660130706412 0.27883864235410677 0.20363868693870463
4 40 0.13003026019834638 0 12.852650605479576 0.0901661284363374 -0.009119182536358239 -0.0023967472020413813 -0.05718122664230693 0.20180129259512036 0.06324271633320123 -0.00013512564684102502 0.1645222276992509 0.027119621816231967
5 50 0.11544524358514129 0 8.425357132731222 0.037418248630524176 0.08929483198510757 0.08233667675999479 -0.026768094286866898 0.13364518863763958 -0.13835913342012382 0.019593038508792446 -0.018516326809028427 0.05357490989191037
6 60 0.10471292024486248 0 5.7410675182897535 -0.013334949848471507 0.021565911920212517 0.1265326940982427 -0.080652746916957 0.10411647768660828 0.06205873862622269 0.009879637499380652 0.0682358838601548 -0.025095094067507654
7 70 0.09905570482431555 0 9.35713792093894 0.03345451281991799 -0.010485506959672215 -0.03918916107418535 -0.07059596474647006 0.17526862528098894 -0.04677552093493807 -0.09283697219728662 -0.08238365829052952 -0.05287121610516153
8 80 0.09055528985652085 0 7.481521250256506 0.07585765690632333 -0.025859069109460175 0.02827097017722665 -0.0877546057299593 -0.016546505154038937 0.004049788309963168 -0.15507962871592573 -0.08976795125003978 0.0174672210332885
9 90 0.08358189266032777 0 4.435170307436863 -0.0549862219370971 -0.08698978683400836 -0.030855771845583926 0.03295424153943276 -0.021314808372137048 -0.0395896682838451 -0.0870641759754649 -0.05331191280238619 -0.009386194281133872
10 100 0.07787904558786506 0 3.0967735816874438 0.008515577142251445 0.018049310703137745 -0.020625681161463134 -0.06769812693947458 0.046572702429170346 -0.021216008593756237 -0.011660961774060404 0.02474772066695077 -0.10402799356092132
11 110 0.07185929647517017 0 2.1616962170145144 -0.008441396911209318 -0.06553788199234781 0.0020883146479598533 -0.038796599704720526 -0.06563542052716201 -0.016190229718442185 -0.029115671818777222 -0.011116679441789006 -0.05128836557580435
12 120 0.06426460432058821 0 3.8424044228985252 0.04520394482588327 -0.0988015692775007 0.047345514987625056 0.02760932434538383 0.05824703683455734 -0.012900782434957021 -0.02062487388272652 -0.007810408177541948 -0.0734435061917618
13 130 0.05902909994480132 0 3.0308945191623735 -0.002124053870564876 -0.036997821727702766 -0.02230527222039004 0.03200751991493771 0.08464514603235715 -0.057574556416003564 -0.012476579495400665 -0.008054945054717176 -0.058225482130422564
14 140 0.05394714019778499 0 3.209497055844318 -0.061652485969666646 -0.006951999345324519 -0.08846622349400911 -0.04532502780763639 -0.01436653364809401 -0.018562555423202228 0.017921781876132036 0.014493867812453019 -0.0442223584775069
15 150 0.04775836295428792 0 1.609984615401598 -0.022961099781282884 0.024919122719832147 -0.029332128048394163 -0.031812727509311835 -0.02571569501921995 0.014673017855729137 -0.06991429103284635 -0.03853030027601086 -0.013099998618352524
16 160 0.044037981147605175 0 1.1601061381489899 -0.05344363955753658 -0.016492932805319806 0.016015585090198528 0.001679710302953519 -0.046588562640191775 0.019751504429439917 -0.02240609545033726 0.009404912639823815 -0.04358672843668172
17 170 0.039479175159378044 0 0.9138799747462656 0.01072381765579164 -0.0037157028139268734 -0.042821812593577493 0.005901209882949488 -0.027473098991710073 0.0059271940846103086 -0.02936636660379438 0.012601755008876638 -0.05427253757449498
18 180 0.03571380472533939 0 1.6454988376135617 0.027371718460790666 -0.03358350520441838 -0.040259799734035935 0.03956953917754152 -0.006264284582808227 0.02479847268879553 0.005698631122076019 -0.046945617507466515 -0.04967858445356682
19 190 0.0316275365498812 0 0.39578804820675373 -0.018660356164656708 0.010960172729730646 -0.03002386586189002 0.016146703199686852 -0.003886955304287698 0.02112985489210896 -0.015987141980063475 0.016822886020295885 0.009549424620272431
20 200 0.02850759422935271 0 0.530178397730154 -0.02115649806480304 0.019546158859149253 0.0012200498368025135 0.012933765610309107 0.0004430128285865323 0.026377021994756396 -0.042186279292853526 0.015810196754889486 -0.01635188650811862
21 210 0.024952949910106752 0 0.4816354305489341 -0.03257423881296458 -0.02013906863021403 0.005735739569805092 0.011823502418444178 -0.021061047658005046 0.008771970338369843 -0.0072884431722049225 0.018670584117297447 -0.034372299695189484
22 220 0.023914486403417798 0 0.35846998711298284 -0.015524980956580663 -0.007052810529070246 0.022311164751625853 0.010214563624611064 0.001056325036333813 0.02736606494122782 0.017413811213944256 -0.0067229346566728965 -0.02445477545156053
23 230 0.021624955400058838 0 0.2762335387264585 -0.016195210552162186 -0.0058768274619523985 0.012301869064698944 0.014415884424066638 -0.026633406664259562 0.013503129222385182 0.0017053518566119263 0.01217962725585696 -0.023259763374884147
24 240 0.02079654859370258 0 0.22064459373154932 0.010542995486338191 -0.0059658466799966964 -0.0317051731815688 -0.003994148540155362 0.015369621372160839 -0.0007370551168431848 -0.004616517969267408 0.02244996397924904 0.005554999836360881
25 250 0.01913924739818996 0 0.06983731779031643 -0.0025632818123339724 0.01410972604186228 -0.017438710668209005 -0.0020940838014774556 -0.0017301600997393762 0.014934324998885862 -0.004798447617581042 0.004497154739955758 0.0015816296720894876
26 260 0.018908200569567102 0 0.05386772477065449 0.00845013026809687 0.009426256063743914 -0.016860886515355243 -0.0053104626186552505 0.001089345004304459 -0.0015766518668507996 -0.0006913705217479861 0.013420602907251672 0.005746810130694312
27 270 0.01911685140710379 0 0.1824715422955876 -0.0036670163350981024 0.010100691485605506 0.015983066894045078 -0.0024325949162194256 0.002563224292061757 0.011222341801168339 0.009398118797164384 0.020808210473059176 0.02709363306968928
28 280 0.018282501435298092 0 0.17512234659194803 -0.002354062877290006 0.020135094015643458 -0.0026680594905662157 0.0009554727129828075 -0.009563179200738969 -0.01373274333509291 0.005639163358727337 0.019545901806770277 -0.008874333543487264
29 290 0.01600699075670838 0 -2.262677840239468e-05 -0.0016078243547563154 -0.004336361777512249 0.0027977750430030895 0.008770840703807053 0.010013479295216775 -0.0029997021277882586 0.0011640807158661177 0.018792078945868082 -0.0005610214573268928
30 300 0.013643909321596839 0 0.002657761732550057 0.0074075652134767715 0.0014995331424834568 2.751217593820448e-05 -0.005911095026008591 5.2685614720587165e-05 -0.0024271973294706702 0.014748401617095815 0.013250689956269797 0.005591370072011829
