% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=160723, Tue Feb 21 18:30:06 2023, <python>{}</python>
1 10 0.09981178928170424 1.0000444454321133 -526.6216735820412 -5.2662167358204124e+02 9.633657322439184 53.93776456637012   
2 20 0.10658035450468001 1.3238646795748605 -526.6216735820412 -1.4365975850901782e+02 22.74102643933658 40.7459738859459   
3 30 0.10180457290900644 1.4626677518121063 -526.6216735820412 8.8005681222130434e+00 40.38265723214186 105.69650515524256   
4 40 0.09856848550967381 1.5288147580723672 -526.6216735820412 1.2340722591912511e+01 31.949357446268152 68.14036651236991   
5 50 0.0974447637852446 1.6243191868587217 -526.6216735820412 6.7258021383850615e+00 14.319526420627662 39.550342426024336   
6 60 0.1064196679160303 1.546316905066807 -526.6216735820412 3.2356561206098333e+00 18.09355114695055 95.43679083003498   
7 70 0.10806903618555581 1.5838980280840902 -526.6216735820412 3.3747270328598294e-01 15.017448185985696 105.28843924787317   
8 80 0.11485573967675748 1.6488176879097145 -526.6216735820412 1.4615524210834341e-02 18.69499123017645 117.48749768710519   
9 90 0.11767200148936043 1.6986836415981366 -526.6216735820412 -5.2205834850488184e+00 1.824888180983274 81.63378498199268   
10 100 0.13158737956969063 1.7584151165832436 -526.6216735820412 2.1165509685697884e-01 1.4884955610369426 72.68275774821386   
11 110 0.1429864172055472 1.8274354579436116 -526.6216735820412 1.3640718742357255e-02 0.7503055578590313 150.2080174867576   
12 120 0.15872467777269494 1.8351317947615224 -526.6216735820412 1.5963873283684010e-02 0.17210680864911582 2.723999574027083   
13 130 0.17286417233525186 1.9621517714504306 -526.6216735820412 5.6691696596858632e-03 0.0900218702795424 0.8123792813435389   
14 140 0.17577740035221934 2.0831461694576316 -526.6216735820412 -1.2843566825287041e+02 0.19622042875873916 64.01054400230353   
15 150 0.16784505080392265 2.2201400570203247 -526.6216735820412 -7.9597887311154793e+01 0.2550734637242599 2.7661958855298368   
16 160 0.16473932636126795 2.251943742649912 -526.6216735820412 -4.6102106361028326e+01 0.05384692818893108 0.32349671548365977   
17 170 0.16722251588758621 2.2697553048888213 -526.6216735820412 -3.6398432418547560e+02 -208.46555728690473 0.7135086679196042   
18 180 0.16549669848822318 2.496368537603242 -526.6216735820412 2.5859995829580797e-02 0.13118463030697708 1.6162573146813823   
19 190 0.15439731460140477 2.734708593860917 -526.6216735820412 -1.9917903914251409e-01 0.0798289114346972 73.34744565479447   
20 200 0.15266289842927144 2.7413006915616576 -526.6216735820412 -1.6646677218166118e+01 0.1014648701549955 30.995860063986107   
21 210 0.15216027900251813 2.6812098425355297 -526.6216735820412 -9.7400428707841762e+00 0.0814947255992931 4.974544310294461   
22 220 0.15268035647178682 2.653867373391249 -526.6216735820412 -7.1949850474936028e+01 0.1171549423591621 29.338312168238687   
23 230 0.15386415698570483 2.535026926851893 -526.6216735820412 -5.9730856446346415e+01 0.050021460350538054 3.386815957405112   
24 240 0.17639747609471923 2.615528263911689 -526.6216735820412 7.5186898862803844e-03 0.052235446839892404 0.10637709236495835   
25 250 0.19910144615930436 3.012433201920255 -526.6216735820412 -3.4518053463409983e+00 0.09724072177012182 0.15997952303882734   
26 260 0.2071037752901969 3.53940664541586 -526.6216735820412 -6.7665952812173430e+01 0.1455418039190443 0.4038400544667955   
27 270 0.2105001386494394 3.711992058225619 -526.6216735820412 -1.3766290593527739e+02 0.05959188416752831 0.31438848159198374   
28 280 0.2026242786346181 3.784899220563507 -526.6216735820412 -2.6452233036252917e+01 0.1191508627735173 3661.675252464265   
29 290 0.17603973114223573 3.9955654070858877 -526.6216735820412 -2.7193293412726145e+01 0.10033960089486435 48.441119656987716   
30 300 0.1611031334661043 4.41027409181909 -526.6216735820412 -4.5390383478253199e+01 0.10350040339244809 0.24367897354794035   
31 310 0.14934722134612935 4.5266824497331655 -526.6216735820412 1.8544124524284555e-03 0.045021293780341615 8.604282207945216   
32 320 0.14932262782610276 4.393783375559538 -526.6216735820412 -6.9737579336024950e+01 0.07599531866264325 0.16188381650871134   
33 330 0.13905986079088364 4.469259326773372 -526.6216735820412 -1.4260283792881070e+01 0.0990878989026861 0.6826468125356211   
34 340 0.14053530960035265 4.636928421248821 -526.6216735820412 -4.2033915389611025e+01 0.045009625349551836 0.1578031251991775   
