% # columns="iteration, evaluation, void, void, void, xmean", seed=170615, Tue Feb 21 18:30:08 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 0.4929105063393171 0.5983136597113019 0.49424909602214256 0.08284817264303691 0.7591744976608504 0.8005877199510403 0.4434695124373635 1.0457929943362594 0.3771689498068196
2 20 0 0 0 0.5301255417641396 0.6447264489014825 0.4267144407262612 0.04710293156989342 0.7328193513021344 0.7343980102923625 0.33594895135441993 1.04246544969161 0.23546704750025105
3 30 0 0 0 0.5798283626850976 0.6988070065195947 0.42898346448334895 0.0826458224476469 0.7266897209835771 0.7404521893277729 0.3379341165817628 1.1114214718155584 0.23885354367241265
4 40 0 0 0 0.6789193664248183 0.7557750965293392 0.529632522625495 0.058578370662465115 0.7634417821260834 0.722447828104316 0.27191304680715755 1.1065395934618931 0.1771883654703121
5 50 0 0 0 0.60516149585088 0.7539128834038803 0.4904792875392107 0.047740864588972434 0.7026745526408643 0.7776644680034887 0.3083653675997194 1.1097878429908972 0.19782139961302644
6 60 0 0 0 0.662167688509225 0.7453414731710032 0.4142546037184282 0.0390349586567117 0.704223068151961 0.8426165240404122 0.2742161794231404 1.1612173067442084 0.16998711983698886
7 70 0 0 0 0.7772281827027363 0.7566561266838595 0.35273270014138336 0.03688345705202703 0.8443540441044967 0.7390270625411098 0.21754022328118502 1.175544524844285 0.07274865289574632
8 80 0 0 0 0.8472344361158393 0.7818393796927098 0.32392083979806 0.007822340505766048 0.8658969693694205 0.7921418836369414 0.27454646725755694 1.224121956883148 0.10373987935306131
9 90 0 0 0 0.9252253254146348 0.7979220279911925 0.2573093130017403 -0.025556653993457582 0.8934030076450639 0.6469147141900979 0.416862604742337 1.2253875207938894 0.14228216215350545
10 100 0 0 0 1.1735389877439688 1.0082327486155602 0.312376088770734 0.02541077804077121 0.8856003734649261 0.6393306790811496 0.30446877074117334 1.1341175654033986 0.05942178686852467
11 110 0 0 0 1.281546334171938 1.132343906494019 0.39348930434669366 0.10129057755889177 0.8267722455862524 0.7013777661160185 0.14838739629601094 0.9992733114333664 -0.20955233957556407
12 120 0 0 0 1.3763774541050229 1.3001113015459378 0.34634992759058614 0.06386002936982102 0.8010468143581048 0.648704195861 0.07298491719545806 1.0330002701463352 -0.253162238306348
13 130 0 0 0 1.560011743436409 1.2378438010029122 0.11695759690924173 -0.04826552407745735 0.9391379674793972 0.5056512873150077 0.13600722318776576 1.1222941091445318 -0.3859993146603172
14 140 0 0 0 1.3475030266644397 1.114987422398584 0.07409759451804088 -0.06497581137895556 0.8383840339912874 0.5404359372836514 0.2494931580516443 1.1279261095809339 -0.22451224964440444
15 150 0 0 0 1.3859375111705488 1.351025649712042 0.24154642083092737 -0.014432575630499364 0.8553379682714214 0.7625937669455516 0.2306494617200773 0.8454945326071911 -0.057615101157827225
16 160 0 0 0 1.2477162923771754 1.2475329171795089 0.5000898326632521 -0.028675410164685236 0.7806523109377033 0.864210808079416 0.20778430760020455 0.7259158445377311 0.08303738200367136
17 170 0 0 0 1.2671394015411372 1.2694248403598363 0.5120458326195334 -0.04866704795505458 0.7843973602949053 0.8321704114963884 0.28921250755253924 0.5184359924799246 0.16656489040771433
18 180 0 0 0 1.1740075651221347 1.2063586147947851 0.6753464761203749 0.055824415197332417 0.6943063613741506 0.7739209180274983 0.5820752150845033 0.25301692402898995 0.3845610645066911
19 190 0 0 0 1.3079622885620217 1.5644797583167487 0.711123449096951 0.052201170052440855 0.7282290866688218 0.5584412653192126 0.333231718704788 0.02836442429113098 0.13152873665749837
20 200 0 0 0 1.384043008707993 1.6119425433892909 0.5243367067527591 -0.04548545008528087 0.8094889070625454 0.46593983762754243 0.05350019218300911 -0.012987192329175237 -0.023898676634006882
21 210 0 0 0 1.6227989936766491 1.7299119860947754 0.4713699357940102 0.045102867463894365 0.8646170471699063 0.4260983007305418 0.2207335701917587 0.14103375605011115 -0.12234125098440243
22 220 0 0 0 1.719749841265196 1.5063486228553875 0.3345754707704817 -0.046819534982813306 1.017185367557563 0.3895609862914914 0.3471309013647488 0.41077820595457243 -0.06719756593221865
23 230 0 0 0 1.9789766903031567 1.6328891292495475 0.37489856665680865 -0.04637933727265853 1.124943283216821 0.16273307681603114 0.31859816986275896 0.2276669078682937 -0.3802965943712359
24 240 0 0 0 1.9800832636304717 1.6635188698301477 0.48619965337235227 -0.00871267633613386 1.1673863326299532 0.15058463189823418 0.4179975990461625 0.23452787697791555 -0.23240045073270366
25 250 0 0 0 2.0688084393758643 1.9227829793415048 0.663897671614285 0.026096554795943736 1.1159742415218443 -0.0051561111512115065 0.5210612517477496 0.06553693607691077 -0.09351233089094893
26 260 0 0 0 1.9973878762646011 1.746505844696103 0.5341081777126578 0.012832820620107347 1.1664680801089142 -0.08161397659459799 0.5879005957489548 0.18643321017650125 -0.24546779140415273
27 270 0 0 0 1.773554551169503 1.7821610771236585 0.5646613201566532 -0.03547672928710086 1.1397813451316687 0.05157595363544712 0.6830749056396627 0.05489775869716276 -0.050791654691953375
28 280 0 0 0 1.8980462338653452 1.954901533555507 0.6757396573696369 -0.028303928699645913 1.1005494740347634 -0.12946999872373388 0.6365412801525598 -0.13789538815616162 -0.21964306541173648
29 290 0 0 0 1.7967817244678728 1.9583287139128518 0.8436903775548874 -0.05171119726358232 1.2612673995948032 -0.0749625471979371 0.6401122778627796 -0.09188618706343317 -0.06558588564370918
30 300 0 0 0 1.9844841134225863 2.02446092814555 0.6906556544636835 0.05561893724574156 1.2783779405349822 0.035006226696907394 0.5570996526716917 0.07082231997714596 -0.0541990046823491
31 310 0 0 0 1.747211066192317 1.9100497272605739 0.6587391683627409 0.028414368363919393 1.2377825801876723 0.14773105928685515 0.613292606128106 -0.012959894412929635 0.18325136842695544
32 320 0 0 0 1.7649784877902799 1.7594642095050164 0.6049151721477385 -0.03591073351705841 1.2496179318000564 0.34306691472210465 0.5238300652936095 0.19500713637330128 0.18275347930927419
33 330 0 0 0 1.9524645598892956 1.8915531555407847 0.6215317471858711 -0.0528112313920126 1.302091961817555 0.20577430994132923 0.18955880656612223 0.1586035666454987 -0.12145738580040136
34 340 0 0 0 1.9717006514940436 1.8285684312365484 0.589102739325082 0.00922723912825147 1.193460767794707 0.19429072043252146 0.19584611503939717 0.2124060587551626 -0.25657904824014405
35 350 0 0 0 2.0632396227585224 1.8590328101411258 0.5818009538066833 0.029168101459643773 1.1597762697519982 0.18652937276597142 -0.06018797127031708 0.09249251790902921 -0.3564474686185525
36 360 0 0 0 2.1040161634349692 2.041362847962514 0.6702664470041266 -0.0031718272578106325 1.1567609753306882 0.15535954392394513 0.009397894478599567 0.08136593792265241 -0.434845489038061
37 370 0 0 0 2.0368039227533226 2.034732542781461 0.5974120610899208 0.01512375125206224 1.1028751896418876 0.09305036706319714 -0.09495566417771777 0.14761578400396663 -0.6147304071184607
38 380 0 0 0 1.9919731989553646 2.0770196884995027 0.6780374483624104 0.05675958276368473 1.013954023681092 0.018769384681607076 -0.17433019284668888 0.19363912293757526 -0.6968642979813267
39 390 0 0 0 2.188016448190182 2.0439413039174315 0.6079055707438652 0.04184729442094501 1.0250025786612744 -0.011324094283970007 -0.1284557510141681 0.21887963008808414 -0.945175182062009
40 400 0 0 0 1.9868888066706487 1.9276216474727825 0.48617939792510656 0.03154675360908807 0.9992676410654677 0.03872691991183 0.05115863757369421 0.16583075333710398 -0.7205239822986768
41 410 0 0 0 1.9186630122606263 2.0112543729910644 0.4279740615940922 0.008963363270859143 0.9425045235250665 0.061792952634069157 -0.05641532065816281 0.24557507356992161 -0.7107505013688424
42 420 0 0 0 1.9360313481112115 2.0865650362317574 0.45672515224132726 0.038116639317983717 1.0134543834703384 0.015883225911615166 -0.13861419486774665 0.32751164798660815 -0.7165512358184905
43 430 0 0 0 1.9134745303421044 2.2442499047864786 0.5083008410323929 0.05236791148383458 1.022768631237413 -0.05161429913738303 -0.03256934467136771 0.1571784181877919 -0.7018532549523678
44 440 0 0 0 2.0280935847212653 2.3278152162950354 0.5864195935182853 0.03499549115613485 0.9594343741959676 -0.16286052534476478 -0.14921845050051916 0.29281128015558894 -0.8788223531998256
45 450 0 0 0 2.112043996330445 2.25821889558942 0.4790313114321889 0.01991931846325138 0.9613865715534827 -0.14697315689456758 -0.1817948132837682 0.2520927559156659 -0.9956753122797104
46 460 0 0 0 2.1251760847394214 2.381540765590767 0.43861917479304224 -0.027133252907933066 0.9841032255591037 -0.1563967674123073 -0.15388527423249304 0.20626996022139446 -1.01233740440568
47 470 0 0 0 2.1582843661213698 2.3595520591835433 0.23174215120375458 -0.003644722950747435 0.9755547383438029 -0.16945866696346815 -0.004459058101973973 0.14779409373018854 -1.034068123647244
