% # columns="iter, evals, sigma, 0, fitness, xbest" seed=135388, Tue Feb 21 18:30:07 2023, <python>{}</python>
1 10 0.0988461037731132 0 -825.0943660887276 0.32991200061329357 0.7740656315941447 0.40273085830070887 -0.06131122214135287 0.47630204405449805 0.7896099638395859 0.4942317454650855 0.8046492040099749 0.7506032073654594
2 20 0.09889970635153447 0 -1591.7545888332813 0.49540300794167075 0.8365609555401445 0.5336702483749862 0.01728416738080886 0.6665215200001204 0.8286319108176801 0.7060619015293735 0.8377073328601593 0.47592955764499884
3 30 0.10401525241299252 0 -84.13367559921166 0.4904720677586045 0.9408129653087199 0.5833610129441199 -0.006297135691565925 0.4653227431776862 0.7913581441082218 0.5048107366426557 0.6609643936093261 0.7291910217656793
4 40 0.107279916330677 0 6.475671773504219 0.4894643883994205 0.8245944235227982 0.5788299715043975 0.032403077355361555 0.6612196944988971 0.9279818415494568 0.45972486937345225 0.6833140526866708 0.81248554042729
5 50 0.10600544863161751 0 -13.15367942339665 0.6863297938929646 0.9369922579107515 0.6059220361083982 -0.01804405665010375 0.5867743437458893 0.8529123345426933 0.5748410905869346 0.7095351184974341 0.69149464081876
6 60 0.1048971004891233 0 1.6290879123741848 0.8014956692756487 0.8753106786555682 0.49280655914149274 -0.031170782183503932 0.5984573932470472 0.9960843071649876 0.5394580203994794 0.7624916281532663 0.6999810225867052
7 70 0.11805230457093238 0 -7.589093691927041 0.8003272453353261 0.9707199857731555 0.3873692567571693 0.0186588374486093 0.42722369344677535 1.043189087128913 0.48932873689502626 0.6205036621079507 0.8205545882761934
8 80 0.12152361849625583 0 0.6347010905198189 0.8332469568878288 0.9954505511514352 0.42553351328895933 0.012813562274234885 0.4260645460042749 1.0794524483060628 0.6711892784962283 0.7889672035034908 0.6570071812051201
9 90 0.12950060693571128 0 -4.618947013424955 0.9997652797467327 1.0868743532408862 0.3388334174438631 -0.05339374593134867 0.5015244809173451 1.1382448745261546 0.6435872962548449 0.7171519092866432 0.9898346342637008
10 100 0.13704927017212237 0 -4.418393776146345 1.014378405890985 1.0942656395815946 0.406766400516083 -0.03772504205452003 0.31374493628114336 1.1200332916731355 0.8376960069183925 0.8884383158231031 0.8128487322597244
11 110 0.13198341528948895 0 0.04826532505585593 0.8603706848247763 0.8969424101426579 0.2925268175411887 0.07402976706333206 0.33862615201315693 0.989383677568593 0.7046873308475476 0.8090750376333712 0.7911239917026314
12 120 0.13230596969550398 0 0.06769605494573998 1.0028241389959829 1.0828991414503897 0.32656440126798975 -0.03214572736614282 0.36366644284707794 1.0482775186172928 0.7147331235655494 0.7233326953563074 1.2402276627005304
13 130 0.13686091321328547 0 0.11581893232005264 1.0282602711182411 1.1558406778989192 0.41067013399227814 -0.024650779674395527 0.1542761964153635 1.0438824616725382 0.5298841570526447 0.720831466155521 1.0223724331835768
14 140 0.12781161331410612 0 -0.3242787631763703 1.1378265023766447 1.158092997017524 0.4448702049113132 0.030953850187957408 0.13430498447354458 1.159877244147955 0.5186335168785501 0.6637259406159118 0.9212744873572115
15 150 0.11906129772744045 0 0.14023873221194316 0.9020437941711182 1.1458555555210754 0.36381757825312067 -0.022741527433840947 0.25620105207666033 0.8172754071362467 0.5060858117183682 0.7687723342110313 1.1233316616536442
16 160 0.1162008979706184 0 0.09144870921691392 0.8738079468188944 1.2245933230569244 0.2603922419830499 0.04563562191999663 0.25560036321294666 0.8829358693440835 0.46857807348776964 0.8710508676767935 0.8496992937593066
17 170 0.1220125089286911 0 0.14659394392396566 0.7228943756336325 1.1422175921568782 0.4053334618854562 -0.005772012745481725 0.2853652386407245 0.5374004029523236 0.4603765262592284 0.8666341714672086 0.8778015484217501
18 180 0.12190156900747573 0 0.05881159424741919 1.085270270298201 1.4108372415403836 0.32509179829546736 0.01921989032985144 0.045568382533336615 0.7327836604583061 0.5531786644120049 0.8525716796811651 1.0534248249150338
19 190 0.12026025847602809 0 0.13344820146163514 1.0261555788019003 1.3431393772645623 0.4876837319847771 -0.011504748725398167 0.025312588562943217 0.7363414096692497 0.7043009026741489 0.7249040474835371 0.9526942697167414
20 200 0.12711268980976426 0 0.08389639248428651 1.0491025206559894 1.450248799063555 0.39695175895290574 0.09561377795293419 0.04403478139992711 0.7526096393803863 0.5808901962496815 0.4906218032454088 1.0519649524376107
21 210 0.1228079507114619 0 0.019788753650870718 1.137012364090062 1.5090946902366071 0.28802690873012227 -0.06861832167858509 0.08714036149942236 0.6384938378057669 0.7669043173229766 0.4958886003929871 1.2327508672745244
22 220 0.12990949611204808 0 0.04668295368620585 1.0512671806835574 1.7214792226839184 0.4404435774086577 -0.04234502169478537 0.02324549860706157 0.57689828092103 0.726544753803554 0.5120909023818668 1.3005991622871653
23 230 0.13524041325660258 0 0.032282282821926044 1.0839017690397232 1.403894731843621 0.5775719084317219 -0.05393085045603345 0.26976703193918256 0.9290130113644489 0.5216469969299679 0.5719402110129358 1.2505854089784392
24 240 0.13942568456308246 0 -12.619826920194525 1.128071745030406 1.6274443781577344 0.3914399953127268 -0.06809865728589291 0.10375230993173037 0.8269188003624447 0.44548736406428324 0.4809038892171692 1.4493328734917823
25 250 0.13973704547867966 0 0.0797801376028525 1.2113992849542041 1.7233908888844296 0.47430169238186765 -0.10570923532430693 0.14886766785882283 0.9539351050775848 0.5694575763246607 0.5704633243749191 1.483513392401668
26 260 0.14094056539847524 0 0.059558667346730806 1.2644985151257986 1.593276442480069 0.41630203304857794 0.036875892310065564 0.2687038970020582 0.857161698160675 0.8024006359224409 0.4834987603144053 1.5572631649814832
27 270 0.13812141395932537 0 -118.65343165065701 1.1804730549949576 1.4773926345471713 0.3970954846014791 0.05992065638733625 0.030300042812041322 0.9419927848899375 0.4432146455204771 0.4704681895804545 1.1412378118284736
28 280 0.12962079540238589 0 -204.1747364229407 1.2967381016442592 1.7620303022406891 0.5800889455619802 -0.05044389505289144 0.07974108528914745 0.9365733529723301 0.6669985834111406 0.30328092017461916 1.6888255949422621
29 290 0.12655794267105092 0 -2.0807242201202927 1.2952969906197995 1.7720350189351917 0.4789917912259288 0.06731284565845824 0.24220880092898778 1.0270111458329645 0.4813117200398276 0.5736205187923762 1.5672473623198973
30 300 0.12755507117356354 0 0.004717944623752635 1.223593119759654 1.885499591015204 0.4076674821662827 -0.044691071565998226 0.2605142905728756 0.9321601728903726 0.6097462406096343 0.36892378231430334 1.5688867915111466
31 310 0.13108707994695262 0 -53.33328628384693 1.2330998360680525 1.895327809645148 0.5637818476660803 0.06444371539125306 0.24306255809510882 0.997057073620384 0.6356939553961019 0.5890459951051237 1.419700460099801
32 320 0.11953014801012976 0 -157.08951836949242 1.197004621943659 1.8078539826182072 0.6545122762237218 0.045030777791250795 0.22421676303448831 1.0223903905776386 0.7266570303687927 0.314943089450448 1.6011081349774428
33 330 0.11457782735907293 0 -0.00844975588812172 1.2038678908557598 1.8082980271937161 0.5266237648479191 0.06931020452854768 0.31193080140464424 0.964215033330679 0.5139491984021632 0.619353419533045 1.7511161993719835
34 340 0.11826445955297368 0 0.037868841634930595 1.1867705556901664 1.7583006329977067 0.4439770221369597 0.09784505387532134 0.2645177123120666 1.0055575189398176 0.45629291512016357 0.5188407617971468 1.798158501820916
