% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=170615, Tue Feb 21 18:30:08 2023, <python>{}</python>
12 120 0.20631879367242853 0 0 0.2431633145301971 0.2154431626593548 0.20297996204765514 0.1618988265672292 0.20037500218008708 0.2123134555332958 0.2256677440783762 0.22009227207888019 0.2328039737767634
13 130 0.2202494282053552 0 0 0.26833838890240447 0.22920408178197121 0.2196460349332105 0.17177848496543785 0.2065451804347785 0.2285846812429118 0.24045507024387044 0.23243273543053014 0.24939830164020785
14 140 0.19982017054726323 0 0 0.2443998376187462 0.2113765029234963 0.20250958247806902 0.14920832603043216 0.1848007610917917 0.20281363239407324 0.2176837086097477 0.20978077492105004 0.22556516723931425
15 150 0.19739782495649968 0 0 0.23659663399200212 0.20987161350808123 0.1999200528481608 0.14512295418196328 0.17003831694671345 0.20272131342450558 0.21476186795351884 0.22153247388044323 0.22333889647376637
16 160 0.1975337303660608 0 0 0.23579351577778773 0.21329982034936934 0.2037175829297274 0.14179279400554323 0.1675966729072033 0.20106046913705453 0.21919973167125625 0.2261791492789187 0.21929630787896262
17 170 0.1994423189335636 0 0 0.23697546969799219 0.21087225723011932 0.2085139558937843 0.13922235485912796 0.161017126291425 0.201149984897817 0.21620091695567886 0.23873101513057118 0.22588911182813878
18 180 0.22595004309319686 0 0 0.2660792172464804 0.23717972486622757 0.24511801380136808 0.15691923350600354 0.17871785277635127 0.21557280849123497 0.2559574393541825 0.2927491003685512 0.271342449183018
19 190 0.24764819878445793 0 0 0.28707114950610346 0.2764943618787532 0.267704826281616 0.16996409799994158 0.19189857584437817 0.24090905231197718 0.2818405202531451 0.3331705400823373 0.2984066885060986
20 200 0.2600246745767398 0 0 0.29300654261144476 0.2875762096058335 0.2846476492493349 0.17537952056282266 0.19833942168336213 0.24930662766004033 0.3005839342715839 0.35803200154627157 0.31550213991752923
21 210 0.2497429142159047 0 0 0.2839530405682208 0.27832700039690944 0.27087766716037376 0.16215163117749448 0.1866539054483807 0.23643176968202673 0.2870414841866731 0.3495776871969352 0.3034848583921039
22 220 0.23649992397273534 0 0 0.27110524928905405 0.26236081495526276 0.263280373694825 0.14437976613788717 0.17900780621049867 0.220764409293152 0.2727720271940562 0.33349517850996613 0.29260842659273545
23 230 0.2491454730924749 0 0 0.3053700093565462 0.27364081398083784 0.273617619168759 0.1497352185370804 0.19627181018218104 0.23773837644659337 0.2862155504034701 0.3424816184662176 0.3172596560555099
24 240 0.24463584268115357 0 0 0.29962627403045783 0.2671859570436 0.26374279081604274 0.13999985216235772 0.19336097185874515 0.23457328986880874 0.27756571765565147 0.32713628953327745 0.31165208344630474
25 250 0.25592625781351075 0 0 0.3168350263493867 0.2818118843632751 0.28558096110616427 0.14287728359262855 0.19999034117826617 0.253984699746956 0.28088193280869683 0.3353194563499375 0.3186588063172398
26 260 0.2440979410642404 0 0 0.30155593150746896 0.26965108399059823 0.27225485623319906 0.13025769464775894 0.19114680523942476 0.2436850827690348 0.27470490989852736 0.320375321833627 0.290106466297491
27 270 0.22160941181573582 0 0 0.2750443967813365 0.2426068240179345 0.2511574571040641 0.10920714214829899 0.17334081158997314 0.22023767546212228 0.2513157967478871 0.29225084525702666 0.2602067937290307
28 280 0.2104087575483999 0 0 0.2588687054917131 0.23334808698631912 0.23685269888720362 0.09870069079524452 0.16026909013161095 0.20894798889900137 0.23756394880495285 0.28781575936814335 0.24660186505688503
29 290 0.20501051131795892 0 0 0.24832415021752655 0.22662854920569128 0.23338061862101955 0.0920792875850114 0.15734220020230152 0.19994646749325193 0.22912676803688067 0.27582556361276533 0.24283783045002072
30 300 0.19640953970757133 0 0 0.24161519102372986 0.22128806880632274 0.22750492633401795 0.08846921336254392 0.14543985217446254 0.19460473905192607 0.2141377953800322 0.26200527215319547 0.22930306808736084
31 310 0.1842818710999205 0 0 0.22801269889067435 0.1955828824225713 0.2127824654862873 0.08225015783787193 0.1368155799238759 0.1791744181307894 0.2015152500128973 0.23406183398327288 0.22177208025810766
32 320 0.18263832209507452 0 0 0.21728282990093264 0.19469124059668272 0.20215437152657206 0.07994934574382845 0.1330554950167195 0.18378678168970172 0.20044542733106863 0.23360142586636962 0.2115313525944459
33 330 0.18357088895249798 0 0 0.22130941465350581 0.19249617732501012 0.19932672883314653 0.07936441578313431 0.13185425809905402 0.17904398227560325 0.21817732536597303 0.23003506112884267 0.21438117007276872
34 340 0.17502745318379695 0 0 0.20491751819433124 0.1773387158895564 0.18885324935854292 0.07591340615213231 0.12346297988333654 0.17181406130152022 0.20669299772608524 0.2155275454399858 0.2121119788035776
35 350 0.18302394382742387 0 0 0.218795539028293 0.18442456257198508 0.19605121179135257 0.07717896111589903 0.12669407639734198 0.17611086134071513 0.23100772700657965 0.22371288789926533 0.22786423414384432
36 360 0.17366211635924936 0 0 0.2084701227134036 0.17850446880121631 0.18605558613822343 0.06955414274817548 0.12058897389766056 0.1660659006329143 0.21889629022681695 0.20741322789238914 0.21884180893096816
37 370 0.17110149733152627 0 0 0.2034239211577308 0.17041880957886169 0.18436456455763342 0.06588621131890351 0.11717025971095466 0.16067051254814171 0.22019500203150394 0.20144045899581126 0.22434656546490983
38 380 0.17586590257563267 0 0 0.20961427476548122 0.1710489653040363 0.18679307663194078 0.06880873993974203 0.12345340666652245 0.16349887827586734 0.23008562927193854 0.20351597560197304 0.23427664103691406
39 390 0.18174360170100473 0 0 0.22182456844276524 0.17237975860299415 0.18765303001176145 0.06914599712311903 0.1285074020928278 0.16289698566762642 0.23653982786043257 0.20258250266463168 0.25732849238952293
40 400 0.1706334020592694 0 0 0.20989308656687153 0.1588854643690194 0.17270211471988667 0.06360722780512562 0.12206146987591406 0.1516879898348987 0.22230194847235812 0.18163268710581187 0.24611034927471764
41 410 0.1597901870591275 0 0 0.19075998674899897 0.1479848039092738 0.16264042857488908 0.05884647348300367 0.11403350319359912 0.1420984866916975 0.2074014709794495 0.17229187499717977 0.2289073562149181
42 420 0.14901720538516183 0 0 0.1807169047635728 0.13819613383214854 0.14646230578284827 0.05481669408698488 0.1033247397331957 0.12685247753535012 0.19356509714084505 0.16078742875572097 0.21426673350624076
43 430 0.15039736412506427 0 0 0.1751183366433383 0.1460760167698972 0.14561476256890626 0.05463952950697441 0.10207684205880195 0.12861150343009098 0.1909952975339772 0.16320859226668508 0.21008056214068196
44 440 0.1534940332813432 0 0 0.18091813085198685 0.1564089751822637 0.14915267775016436 0.05456625862480901 0.10370052329412562 0.13653700414652892 0.1967712942213093 0.16386570226017658 0.22111532772193854
45 450 0.13999979728326858 0 0 0.16348053444001168 0.14202615410022446 0.1344522235573864 0.04877697258526475 0.09442879763215528 0.1223280985456881 0.17957124119982923 0.14650672967112913 0.2031231668546128
46 460 0.14021279051017468 0 0 0.16717070425727057 0.1395281033969513 0.13579336622981225 0.05005026915395813 0.09494095707462026 0.12003497808469528 0.17931714605275095 0.14462060777286684 0.20672084239137856
47 470 0.15114240593023184 0 0 0.17946776005123097 0.15014293917845864 0.15937380741661847 0.054020573180309756 0.10106833068289525 0.12577072592988967 0.19657242861380853 0.15359916640360505 0.22072509787985933
48 480 0.14784693895170903 0 0 0.17497623364185205 0.14793358402795603 0.15522556588555977 0.05241863913768723 0.09582004090785834 0.12057644364040933 0.19241910806467444 0.15051163224621184 0.21468046369255317
49 490 0.14852747320094867 0 0 0.1758228090411461 0.1558715683018189 0.15499633348364825 0.05247960056957401 0.0958586806801849 0.12169142663398866 0.19549302069866328 0.1462774762656029 0.21638165964965808
50 500 0.15176786783554114 0 0 0.17866512525249617 0.15782835742923557 0.15533130033869835 0.05306277396215639 0.10487267784144673 0.12552315805396044 0.192245905428601 0.1521447161979863 0.21737606678090693
51 510 0.1437447540601044 0 0 0.17224984768867 0.1507020613279372 0.14522068916126532 0.04976185115722853 0.0977299922001151 0.11651331599176419 0.1841285222108835 0.13925636256555363 0.20376942146004184
52 520 0.15185623047521848 0 0 0.18477316367034358 0.15966185303155225 0.15680943775711204 0.0533502579469666 0.10578820743545923 0.1263763898347047 0.19406165437048903 0.14062227904537733 0.2155113062035702
53 530 0.15706246660528614 0 0 0.20383753650720637 0.1591143449852493 0.1615321856422211 0.05573957030502507 0.11159416664608048 0.12978113926712315 0.19826718442882513 0.1432616175370771 0.21914891092444802
54 540 0.15754094351364262 0 0 0.21352483156379642 0.15944290118601168 0.16064387097040506 0.05517458948874874 0.11346073039754338 0.13029540239203735 0.20366300508956775 0.14551469846663584 0.2270574670289713
55 550 0.1797274731796603 0 0 0.27930675256600407 0.18241082930259955 0.17696563579714208 0.06433484781366587 0.12956940435575823 0.14673845161108087 0.22508993856109166 0.16141789635393802 0.26131301139031116
56 560 0.1838758002023675 0 0 0.2909799216813167 0.18484439475357145 0.17868608564942878 0.06742540050296784 0.13258610115197209 0.1545263430928929 0.21884526080229263 0.1622931311179599 0.2688053773995561
57 570 0.19599351728820208 0 0 0.3285042394567883 0.19553206135142198 0.19772767247724873 0.07060076410670735 0.13920228492750486 0.17692558061817715 0.22849651621688608 0.17109874682060938 0.29574207465400404
58 580 0.18997648428470182 0 0 0.3134257076957018 0.18593303450929827 0.19654102565473794 0.06595567801691865 0.13882556286239836 0.17005474916603797 0.21980516779073578 0.163062103318231 0.28349638028011515
59 590 0.1826574605751757 0 0 0.30368557493093323 0.18125682475383947 0.19064523443304124 0.06225618939752139 0.1342568142433926 0.16435539561517354 0.21023088973618964 0.15521066779711137 0.2745782051117198
60 600 0.16756457119451237 0 0 0.27730547092741326 0.17209359562390555 0.1783235930051479 0.05242499376956619 0.1228534577737553 0.15035534554388327 0.18769563729231173 0.142086253004316 0.2560869682392797
61 610 0.16441026430576294 0 0 0.27618490875652985 0.16042510567234194 0.17817958003609932 0.05064211563152774 0.11755627088934205 0.1417467008035705 0.1840220250761496 0.13915811099962103 0.24217957876508076
62 620 0.17926754033303818 0 0 0.3019701714305169 0.17451661802313584 0.2010610652471681 0.05244769475528994 0.12828556259021762 0.15154883194875202 0.2029772608666955 0.1501907026315087 0.26652560250360324
63 630 0.2055226042478249 0 0 0.3381792220251753 0.2005454269091726 0.22979427230466742 0.05814047247713544 0.1466195553097708 0.17174900806285626 0.24158755302051413 0.17220503294688141 0.30302231546963443
64 640 0.22369880191434818 0 0 0.368646656918408 0.21721873062370467 0.2490924183289481 0.05809831147497153 0.15827811227632438 0.18551256674577782 0.27895852782526825 0.1901157716490806 0.32851987199682975
65 650 0.24258771379848434 0 0 0.42540657958086653 0.24264412102773528 0.26751763369061404 0.06182255243157196 0.1724966614723253 0.20624414919929054 0.297976045959689 0.20253912887298445 0.36243667245025013
66 660 0.23774326259603804 0 0 0.4230029268414963 0.23873664250468649 0.2545112548188664 0.055616118366447 0.16915550010554245 0.19717420129304314 0.30008582169057785 0.1943242826841894 0.3455812603611129
67 670 0.2336598530159384 0 0 0.4184348726307028 0.23448907600329683 0.25118832357246906 0.05372014546995618 0.16581761440717557 0.19407854624422347 0.3025576813106533 0.19130976315006093 0.3411075188276614
68 680 0.23966993357973684 0 0 0.4333607698135428 0.24453679901159836 0.25746514410387716 0.05220439931177307 0.16925847352590884 0.20254415497414474 0.3119161995851595 0.19977827570868406 0.35318203352698485
69 690 0.24144711849625247 0 0 0.4388170756379079 0.24673790714693047 0.27384210858640684 0.05289446283777515 0.16638564554293464 0.20665324604062996 0.3128653075776704 0.19560684654774832 0.35331470303819057
70 700 0.23037412068880475 0 0 0.42183402986378654 0.2414810241749104 0.26119342422166525 0.04877785928548304 0.15514547581992985 0.20342034327116904 0.29833236137733665 0.18485864665572935 0.3420385409602862
71 710 0.2153040789302342 0 0 0.3971639539452762 0.22975176924853327 0.24436279702133043 0.04406457558894784 0.14564462425389743 0.18179837753275438 0.28336324010664404 0.16830519998696183 0.31557480460610515
72 720 0.21780173513234793 0 0 0.3932571141529143 0.23655037081642535 0.23532882542110495 0.043219521010486005 0.14606764091273416 0.18335861508826232 0.2812790945969427 0.1713776067155948 0.3190331615545738
73 730 0.22322192119066242 0 0 0.4150160533627265 0.24178641513767046 0.24251836892876436 0.045171155225556696 0.15131925990099246 0.18535796021402712 0.28739120827481357 0.17363769440560214 0.3321557978504735
74 740 0.21822200808321573 0 0 0.3962366962054772 0.2385037020886716 0.23883875135902216 0.045085472986855196 0.14452167004285804 0.17807586711476575 0.2747991318158841 0.16907307080807762 0.3177211592559262
75 750 0.22269725379170138 0 0 0.39719692010652713 0.2433465951867248 0.25026964954807174 0.04663664183863524 0.14840572263671908 0.18550835734350865 0.28288310740424716 0.168260631935337 0.31548208411231643
76 760 0.21827318346621455 0 0 0.3853943886725725 0.24547575599928007 0.25080245209287383 0.04598504434380324 0.14222692397461228 0.18287892429229766 0.279437377244222 0.16310057344296677 0.3201310919846036
77 770 0.2181750430256339 0 0 0.39585831967929985 0.2504833620037606 0.25228621873922574 0.04505001891122641 0.1411509040286967 0.1934130958060506 0.278537671860396 0.15876384605330798 0.33316497976415715
78 780 0.19964251400766925 0 0 0.3705749652235493 0.23112669338992256 0.23299561032157534 0.04062281745956505 0.1310123338580806 0.1832269268418162 0.2597543143291871 0.1321093150080967 0.30211794106620954
79 790 0.18198603269667046 0 0 0.33532494106753274 0.2059764569882208 0.20420640196191 0.036039626025339666 0.12044074674022995 0.16643427257697954 0.2379450428073049 0.11669536277384153 0.27096797523103533
80 800 0.1697750713126872 0 0 0.3143384427857127 0.18677217259967743 0.19126197573919887 0.032359760943805535 0.11668744770640853 0.15302939482670766 0.22050619489101828 0.1092101198138491 0.2521951298352004
81 810 0.1648261410202199 0 0 0.3020019587786598 0.1815104492545678 0.18456769595605313 0.03021755194493953 0.10880843452973632 0.15019117496163542 0.21175447048582383 0.10601895733626951 0.24475129701701853
82 820 0.1568640020245291 0 0 0.2833453820156992 0.16877962202857555 0.1772218476656569 0.027558423185375765 0.10390006540580676 0.14201957544885538 0.2016068131953651 0.09824827817542864 0.23195767087472302
83 830 0.15193890637227267 0 0 0.2753176514558853 0.16095428316791102 0.16591128767360255 0.02645526757010558 0.10251771378923931 0.13590243797029022 0.19694793707459826 0.09745096167460035 0.22440591256567574
84 840 0.1533875974064768 0 0 0.2764195820473989 0.1639768307418803 0.16691569648595017 0.025256702242808435 0.10226609305714467 0.1388626752091252 0.20084062051499768 0.1000921815326715 0.22326227823522296
85 850 0.1616605791977215 0 0 0.28902940641049873 0.16139425556502626 0.17826416552788862 0.025875954819236394 0.10645175608432858 0.14348203385154112 0.2244374590207087 0.10392822268803706 0.22784379677407895
86 860 0.15334296841797435 0 0 0.278829896478633 0.1563163383129095 0.16560870513839143 0.0236665821073095 0.10052512588093326 0.13624478458246345 0.21289441411366525 0.09727064360568187 0.21619667510728288
87 870 0.15617000416840396 0 0 0.2813348186381856 0.1517367291487939 0.17517845448384184 0.023691167879735048 0.09934205602366104 0.13420097108852855 0.22288036584097823 0.09972367423152456 0.2121240157827408
88 880 0.16175990286273947 0 0 0.2937302806522661 0.157570722906932 0.17856150869179527 0.023362216883025765 0.10204628725557423 0.13938091227065982 0.22625000810270443 0.10482601122659548 0.22204161226461927
89 890 0.18154700932623402 0 0 0.3502269442842957 0.17874328957336438 0.21330815168248785 0.025240148017631255 0.11451433278948767 0.16028760953399013 0.2558550975722037 0.1111424096096618 0.27004075558267415
90 900 0.19268367299936312 0 0 0.3753717759166773 0.1887359215297792 0.22619719459627982 0.02570071256675513 0.12261442132133732 0.17312253721335155 0.2725438893822098 0.11605198326765054 0.2946142456250124
91 910 0.2163751207237995 0 0 0.42703940349290176 0.2135864802023386 0.25453680621839186 0.028124296773360206 0.13959838714740785 0.1978973148649498 0.30161496814048755 0.13457863515343246 0.3174704701099285
92 920 0.22681345055757562 0 0 0.44774783436205784 0.21754837946243455 0.26872997737484866 0.028785256878743143 0.1468782764484377 0.2047868947576488 0.313862834008842 0.1403287521763393 0.3330075455140441
93 930 0.23810381539089842 0 0 0.46118383183841 0.22688386258039084 0.2894595826558491 0.02929531377511995 0.15172707403543423 0.2134002163418909 0.3240362472610333 0.14845610541290527 0.3399410287771389
94 940 0.264535663919517 0 0 0.5076332625055932 0.25719738769813155 0.3176155841139262 0.03149513232708404 0.17116549456122837 0.24186996694486063 0.34593126599168333 0.1705143196873414 0.3787101680606285
95 950 0.2978821363313473 0 0 0.5655867183042217 0.30677823376493996 0.36355686231926154 0.034415652391571044 0.18851136522596745 0.28609332155333805 0.380158703699677 0.21443051188209625 0.4278769423247928
96 960 0.2825684243618382 0 0 0.5262171804369661 0.28989458420254427 0.34509937810177527 0.03118075582135348 0.1818833321834124 0.26958465628629996 0.3594250074325805 0.21157094083995168 0.39767348296944477
97 970 0.2605781905247508 0 0 0.48311106519024755 0.2723496000010232 0.32144759958756436 0.028109173076745157 0.16677816609436688 0.2533910171679392 0.3177635368401712 0.19231516732137605 0.3764930231230281
98 980 0.245292016774879 0 0 0.44341791086402593 0.25964535031269265 0.30346024523145726 0.025617029059901916 0.15571688508773243 0.24065000032853628 0.2938558099882917 0.18342829206901684 0.3413500535934039
99 990 0.23889437023767768 0 0 0.43600577780626115 0.2609615912315911 0.2984974640341053 0.023039429133826308 0.14867091473038915 0.23903841331028422 0.28377826667895556 0.18022821887359408 0.33609358956749524
100 1000 0.22697055509566486 0 0 0.41461448779668814 0.2470962583724571 0.28108959260472255 0.02083260426442141 0.14437997951357778 0.227154377095227 0.271473502824527 0.17058040891856235 0.3178626736673577
101 1010 0.2158472042292461 0 0 0.39335468452443373 0.22800151898124715 0.26973969031338085 0.019653970421041847 0.1386806578861569 0.21967720977388244 0.2537807010776507 0.1600288277918303 0.302082879158822
102 1020 0.19910146289637304 0 0 0.35564157063758284 0.20789448292746557 0.24617623305638495 0.017737014174976144 0.12771052223799778 0.2019483213459335 0.23659807239090688 0.13853996026121027 0.28382641443454415
103 1030 0.21220163210668078 0 0 0.385359429315628 0.250994346259167 0.2652502996540535 0.018235867069821374 0.1379667440786507 0.22164296541355047 0.24365105157652783 0.15944246331673484 0.3131137675474602
104 1040 0.19982532233617456 0 0 0.36702377474779535 0.24341199758536833 0.24989248244806958 0.016365806877761162 0.1290382772852614 0.2098114063463747 0.23170471110403593 0.1529876847519164 0.30620466340143704
105 1050 0.1883619000156079 0 0 0.34496717584732545 0.22987837128234712 0.23214825889065768 0.015233526579989458 0.12007953544920978 0.19999898214881265 0.21466008794926006 0.14247830325068558 0.2873673589640361
106 1060 0.17445969529867858 0 0 0.30823096722448606 0.20941733485830355 0.2125809021846923 0.013639482243808525 0.11348696953458236 0.18206819396200616 0.19255862699705178 0.1264455028128383 0.25510893871834395
107 1070 0.1654570619630855 0 0 0.2878484195510524 0.1985543122368318 0.20322836564166455 0.01289492946780384 0.10656386341483133 0.17142776761477166 0.17655846771980768 0.11853793174082504 0.24694337007690315
108 1080 0.16104394223240687 0 0 0.26642041182738546 0.19467774939908 0.1949152013018758 0.012109395033967189 0.1002912605214969 0.1629699182416024 0.1795354739497776 0.1155465729315686 0.2353521043400116
109 1090 0.14623990072937468 0 0 0.23752882097050737 0.17401523129232546 0.17241594750057285 0.01082867947694977 0.08877450042474483 0.1462405274160109 0.16434198799454883 0.10308018142094622 0.21274551905407488
110 1100 0.1465648383518178 0 0 0.23682446593179224 0.17900685518646292 0.16824488993698883 0.010506318344513817 0.09064597580263252 0.1462248378131048 0.16644378578843905 0.10212219091699556 0.21414408883501648
111 1110 0.14326137417233778 0 0 0.2392627407863038 0.17144782006573953 0.1635029697213157 0.009906998551731628 0.09024134631945156 0.1397896969590843 0.15845324483223383 0.09951718538219498 0.20979646938760824
112 1120 0.14406537995153992 0 0 0.2470275394411344 0.16789749382233207 0.16196119334951653 0.009986957922475538 0.08939881607900768 0.1370007613303726 0.15838584587479193 0.1009739028806585 0.21307809482453458
113 1130 0.13632901868767153 0 0 0.2340588015745493 0.15796350403607776 0.15415143928708316 0.00905686723386937 0.08456094090347999 0.12908667267493407 0.1489660684770417 0.09584264153123741 0.2068451639795351
114 1140 0.13757902629047986 0 0 0.2303216696578065 0.15664906579858168 0.15869345458635464 0.008717261711885475 0.08476454691817323 0.13451293194313796 0.14941729000158158 0.09850072974176512 0.20410798896408078
115 1150 0.157946247322244 0 0 0.2648232040818858 0.1785944711377431 0.17337935194618465 0.009908124457631057 0.09674455473829024 0.1464033368958228 0.18155347155546758 0.11253324443309828 0.24053257635608705
116 1160 0.1735015711615404 0 0 0.299454339590379 0.1980599162514906 0.19734675035085253 0.01072515379344716 0.10621689982862487 0.16274286230073975 0.20752207312180082 0.12312165887031101 0.28168827138484226
117 1170 0.1863855106358686 0 0 0.31560275397607573 0.20910687255215543 0.21215476833868152 0.010971850748319039 0.11125273412726648 0.17546750896027985 0.2281588414417625 0.12800167956906025 0.30523399171092236
118 1180 0.1943545316930231 0 0 0.31745768064510177 0.2119220420493856 0.22319656288408926 0.011403826527001861 0.1160170083261698 0.18341725898135255 0.24065450065076133 0.12957709765929976 0.3134879761783678
119 1190 0.19769071959482953 0 0 0.3285831189543078 0.21370269503435113 0.23101545081130823 0.011298401014317734 0.12192277389704248 0.19013266566842368 0.24277166576732034 0.13049244478559427 0.3226542884792132
120 1200 0.18787995727966747 0 0 0.31539804727012016 0.20489759679856703 0.21751925468212888 0.010110194834157652 0.11594794102973312 0.18004732873645932 0.2293494438282533 0.11973825579708736 0.31188673525114985
121 1210 0.19159259436887216 0 0 0.31732330750847665 0.2111083994301824 0.22353532440743093 0.010049830378617515 0.1191005623365294 0.18256392092822127 0.23927120246454997 0.12170777328089857 0.3106660829097179
122 1220 0.1727221446568632 0 0 0.28377319372543147 0.1881530500662869 0.20156756840610193 0.008734994548111292 0.10725555030938085 0.1616481826533033 0.2148492024382362 0.1095936301992527 0.2760039713131658
123 1230 0.15708604719376176 0 0 0.2599645630064258 0.16729085831752089 0.1812600814500373 0.00760762861999912 0.09572696800181743 0.13938941159723062 0.19524510901149683 0.09518850923180834 0.24942195949781937
124 1240 0.14784151165208917 0 0 0.24123152324189415 0.15711340505498142 0.1719265837250712 0.007016880589444642 0.08664687932713683 0.13220722340481034 0.17976186452578471 0.09127679190901884 0.23502597356632982
125 1250 0.14776260336745298 0 0 0.23626629007079297 0.15730649709913017 0.1811263167327831 0.006818109714085647 0.08378654757042668 0.13404474007151793 0.18068134254352264 0.0908689398002762 0.23369937928187526
126 1260 0.1442207255652548 0 0 0.2245625544432082 0.1537618474368907 0.17406806758006074 0.006599128622058196 0.0775891398389528 0.128916718629498 0.17363665897717884 0.08726921046924782 0.22903118612591303
127 1270 0.13654624365558135 0 0 0.20889035683409468 0.14539480411389055 0.16146960808998778 0.006048334888915102 0.07228511558494378 0.12230330009859328 0.16247272239208774 0.07978436983553559 0.21585787342812973
128 1280 0.14312352143019233 0 0 0.215045043354715 0.15418767372001616 0.16736207189623228 0.0062185345804959165 0.07732160271501436 0.1263315248497732 0.16692966986429186 0.08441627283535763 0.2208966462214417
129 1290 0.12935637573808836 0 0 0.19065233000288792 0.13869882772316322 0.14990365305152514 0.005469274538290525 0.06851005393556314 0.11417692336185647 0.14616071093811991 0.07468249421337517 0.19860510692442424
130 1300 0.12945260155365915 0 0 0.18816365514732108 0.13432932773995576 0.14686835292813846 0.005344157118929775 0.0705484628029446 0.11256470566201016 0.1468133715341696 0.07467911983586374 0.19395022390100675
131 1310 0.13356792673628076 0 0 0.20394256212747547 0.14538952423159832 0.1494288818561059 0.005286661838516925 0.07317609801621672 0.11875059805802228 0.1536576416036116 0.07436163286991758 0.20462967169118984
132 1320 0.14899765375817195 0 0 0.22572263236467804 0.16407907989025117 0.16526241519768828 0.005752140362430905 0.07910010077397427 0.13556435794892432 0.1838460944793579 0.08051869156393648 0.22696277028980424
133 1330 0.14114012082972102 0 0 0.21036297223852587 0.1538624854343854 0.15832076791223443 0.0053113516704880424 0.07499376580969942 0.12854718864146664 0.17807610205091032 0.07361082320556821 0.21615257242333974
134 1340 0.13169226679384602 0 0 0.20023075926683268 0.1438279793254392 0.14847323194320053 0.004820454935597992 0.07079222123783889 0.11802097340767209 0.16227638949802825 0.06627249529472472 0.19986959132554963
135 1350 0.12842915118511503 0 0 0.19423179405044308 0.1369130793414694 0.14676035020693953 0.004404791217916797 0.06822508249245648 0.11507848003000536 0.1548332184877273 0.06334131741033172 0.1959080989897536
136 1360 0.12770094358136394 0 0 0.2014504335087749 0.13423952374761192 0.14334076866160908 0.004368285577854775 0.06624107620209274 0.11273473350105653 0.15945373022646256 0.05977302050747572 0.19579377759421432
137 1370 0.12106223808599582 0 0 0.19041680360180915 0.12504978272299022 0.13653172073097947 0.004096397286617795 0.06263254728162285 0.10451467742467431 0.15576757146072912 0.05566964198947997 0.18331263098729716
138 1380 0.1181214704788443 0 0 0.18970533385449065 0.1247506155455029 0.1369764194785401 0.003786521925425411 0.06255984345784794 0.10553146762036444 0.15460687092125558 0.05318667416932001 0.18122104661684654
139 1390 0.12316622810880558 0 0 0.19298397019142383 0.13274865145803982 0.14225672594072306 0.0038734407838097134 0.0647438969772335 0.10654460425581282 0.1503588434648249 0.05526872057761465 0.18659546781703398
140 1400 0.10691869323325977 0 0 0.1631295231308291 0.11792117244120275 0.12214806556694098 0.0033203274162316864 0.05621016148391199 0.0926897987154407 0.1289805123595101 0.04708023193257352 0.16559042686657127
141 1410 0.10854084390814753 0 0 0.16590773771103998 0.11909575598594381 0.11845575378428032 0.003315910488156749 0.05704956810906601 0.09242175552114187 0.13243244368715654 0.04750321650225087 0.16450074859453545
