% # columns="iter, evals, sigma, 0, fitness, xbest" seed=160723, Tue Feb 21 18:30:06 2023, <python>{}</python>
1 10 0.09981178928170424 0 -526.6216735820412 0.2838443713447201 0.6252550877676869 0.5669034870610723 0.022653720240892378 0.5540287010710558 0.8718987550560938 0.7861527718210399 0.8882049862620732 0.5282622056658659
2 20 0.10658035450468001 0 -143.65975850901782 0.4114358873999727 0.7456328459226731 0.5574223859434932 0.024889213879968734 0.5945034135190109 0.7698898170096338 0.5762425670877752 0.8816940507526212 0.6389266516124423
3 30 0.10180457290900644 0 8.800568122213043 0.30770526176973717 0.6136307735729063 0.37612987785155416 0.030223765544016 0.6645791398484312 0.8404813921415393 0.682200619567801 0.7053377010764864 0.416771083391817
4 40 0.09856848550967381 0 12.340722591912511 0.4319522476607701 0.6131798508275298 0.4877336378474769 0.032788938783016 0.42287826793293914 0.8849709686711676 0.7332281297380937 0.8082597245797593 0.5798730494038989
5 50 0.0974447637852446 0 6.7258021383850615 0.5433420052726843 0.707905203814019 0.4310259625165794 -0.04826099085806043 0.5251471575591423 0.8484027497825783 0.5132773851098247 0.6832131731358978 0.5698375225060978
6 60 0.1064196679160303 0 3.2356561206098333 0.7110191136362818 0.5455406280614215 0.5462882091848427 0.040267293674410246 0.46170925852385736 0.8462666731761893 0.8138030544131263 0.8721158420652564 0.7223772093575741
7 70 0.10806903618555581 0 0.33747270328598294 0.6270036082496229 0.7666769545055129 0.6703991400573289 0.011839017040985457 0.49022615676986475 0.9153603155408023 0.8568398208983231 0.8548205025360249 0.7016778615828566
8 80 0.11485573967675748 0 0.01461552421083434 0.7192696399367013 0.5112682875089503 0.5682390546581653 0.06842828567623323 0.6254582077724955 1.1264689334144724 0.8363945719581176 0.5035981613480545 0.5720674254278284
9 90 0.11767200148936043 0 -5.220583485048818 0.7593305701291166 0.6279095824593676 0.537733133723679 -0.04135626859172669 0.5030649609725418 0.8555848911193104 0.7863203695190522 0.5981360207262396 0.601806245753179
10 100 0.13158737956969063 0 0.21165509685697884 0.8507611576161654 0.7570182242669161 0.4320661257131522 0.16859168725514537 0.6648762309573659 1.044807807513314 0.6625063267989135 0.5585767474202439 0.7162627932180563
11 110 0.1429864172055472 0 0.013640718742357255 1.0876428293983877 0.6595783833384525 0.5812978039411668 0.10595832633720965 0.6938561021451113 1.0536721212695446 0.7830122656150837 0.39053446374690004 0.6392427143555635
12 120 0.15872467777269494 0 0.01596387328368401 1.0708829371222082 0.6117804464426666 0.444686679577758 -0.03187721625781091 0.7060664598307146 0.9750226245763324 1.022542752600548 0.11627526605501537 0.5480124574496992
13 130 0.17286417233525186 0 0.005669169659685863 1.3006732359694029 0.6060717363076803 0.5686490310965747 0.05577120816387003 0.5121963072072011 0.9978176069998878 1.0071721310343735 0.6069671336960529 0.6543912885792246
14 140 0.17577740035221934 0 -128.4356682528704 1.233796382369821 0.545371314099529 0.5596975952595009 -0.08316964833547248 0.6225992622531599 0.8527613142491469 0.9538032536793531 0.3371789370593437 0.5061206785288231
15 150 0.16784505080392265 0 -79.59788731115479 1.1493813063438778 0.5754113826584886 0.5082636969214769 -0.060554817052599685 0.6869927952921571 1.0347842081596705 1.1223904719286182 0.413154648335839 0.5969309173800321
16 160 0.16473932636126795 0 -46.102106361028326 1.0859140185654284 0.7287921836607063 0.4928234696015127 0.06362114670351364 0.9000113314554365 0.927224702813554 0.8238429093089452 0.4678761124690164 0.6425724025814435
17 170 0.16722251588758621 0 -363.9843241854756 1.1190475659983183 0.9455639552193219 0.569855998264682 0.07277072572789425 0.9360731553452822 0.7114815099667551 0.7737078014858294 0.4796832439036129 0.6646641647431393
18 180 0.16549669848822318 0 0.025859995829580797 1.3963285579131646 0.9279883973020163 0.3036057927540569 -0.07389111810880192 0.812858874235154 0.5413926031060778 1.1081879527375031 0.33507670066450634 0.9806829723552839
