% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1062029, Mon Feb 20 14:22:43 2023, <python>{}</python>
20 200 0.029189524978190967 0 0.15832766976238588 -0.004959409526953964 0.020722545355919185 0.028975424910340483 -0.014480208602995943 -0.017976566058183336 0.00793074392594219 0.014615753372663232 0.0017156873148412013 -0.0010725791195559282
21 210 0.026162251290534625 0 0.3595281114672867 0.021967173855841897 -0.0067692633726830105 -0.004653375400476642 0.016645488334347047 0.0265775076875869 -0.024959244192578812 0.007481751536151875 -0.02524931167496808 -0.003707905206617449
22 220 0.022965061002409567 0 0.12414515441871288 0.0067739728356261755 0.01580305870891996 0.016826470157818463 0.0008669640448413247 -0.009569385862965228 -0.01939281560334065 0.0020322074273595803 0.0204097299225063 0.012474139089730305
23 230 0.02235676659020718 0 0.1682960378296059 0.00741369683648142 0.015131679367797263 0.021862276732950096 0.00012701755421394003 0.003059033154422253 -0.016706662671369495 0.014324689862575558 0.018862275839514945 -0.014196626925893706
24 240 0.020634061370207915 0 0.007355819508504169 0.003948467136080849 0.025299555028486735 0.0032441104118247303 0.005359356253310088 0.004737300711413039 0.003949014881449454 0.01657368338057653 0.015881148830845907 0.012836716017031118
25 250 0.01851646649290519 0 0.21472183099153597 -0.01205400163612505 0.026319288715147438 0.0007294272162218412 -0.008649176060338026 0.00988273610826062 -0.009070916751730319 0.011522509453994507 0.006062578598423096 -0.015477421753934281
26 260 0.0168714248984472 0 0.012104602945058218 0.007297868495858614 0.014565124358043661 0.0032953213718961236 -0.007734190343801475 0.005415640006417904 -0.002827304533837588 0.00016502753440250303 0.001947100865089802 -0.008277330096523254
27 270 0.01620109259857973 0 0.05108907693418985 0.01085098434523157 0.009306016455161041 0.002561445833550155 -0.0037824103578093394 0.011608863692614609 0.003654017249806379 -0.003596031157449397 -0.012140353813227624 -0.010423026333522763
28 280 0.015666009336720382 0 0.1474051651723869 -0.004879484753872569 0.007014265493943382 0.008934759632680108 -0.016482011470991646 0.004418055301169123 0.015965748759733257 0.009842951920470588 -0.013793433815867522 -0.006902574692960104
29 290 0.015264645282345326 0 0.07643108660911935 -0.010138207775778056 -0.0054332832611084705 -0.006030600901360207 0.0075409494372966086 0.005258500668133545 0.0038652190449874266 -0.0008260444344653175 -0.013420690452569604 -0.015634121973784068
30 300 0.013909927531261032 0 0.14829315768787735 -0.0013130739185025853 0.022234571810277125 -0.00950917394155058 -0.0076633471626838656 0.01774706272556531 0.004147777971768784 -0.003436223641621516 -0.004237295264323038 -0.0007430668150049738
