% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=170615, Tue Feb 21 18:30:08 2023
1 10 0.10166303235480041 1.0000444454321133 1.0 1.0 1.0000055555709877 1.0000111111728396 1.0000166668055563 1.0000222224691375 1.0000277781635838 1.0000333338888951 1.0000388896450716 1.0000444454321133
2 20 0.10957165691809712 1.161896113548719 0.9156294078188584 0.9156294078188584 0.9454650927902627 0.9800588702951278 0.9884960238009626 1.0001123722204497 1.0045234112558017 1.0134488617887343 1.0208972088582926 1.161896113548719
3 30 0.10915619192876722 1.2193205954007846 0.9119269198085329 0.9119269198085329 0.9194515548215908 0.939850684793573 0.9715692245215188 0.9792066186337903 0.9934608699917132 1.0235800143337617 1.1274628833122062 1.2193205954007846
4 40 0.11563643563206773 1.2663981752298497 0.8759129705006683 0.8759129705006683 0.8946241370858687 0.9035316468591285 0.9640818856804677 0.9844374274594467 0.9951598150505291 1.0158632983731362 1.1221610136524318 1.2663981752298497
5 50 0.10371958792998105 1.2865037246828939 0.8372503347529731 0.8372503347529731 0.891840324472035 0.9098752668992581 0.9530437525394159 0.9811673396798789 1.0075633516819045 1.0462103661402231 1.1171184549124527 1.2865037246828939
6 60 0.09953321328399237 1.2474390050890125 0.8230702399212625 0.8230702399212625 0.8644019674566861 0.8938880358125405 0.9316317664660557 0.9979157735639389 1.017351672595035 1.0402835690798442 1.1055344347358522 1.2474390050890125
7 70 0.10895641527351829 1.263991243436753 0.8096540539661593 0.8096540539661593 0.8515456902866066 0.8666347277966304 0.8929537908328173 0.9935913546291493 1.0228297684403305 1.0363460924324186 1.1054347717630058 1.263991243436753
8 80 0.11444434415691096 1.3860966353437634 0.7672103110586636 0.7672103110586636 0.8344281925171971 0.8468731361340645 0.927716876967873 0.9919965480875995 1.0082786806002924 1.0329859143900775 1.107911649725891 1.3860966353437634
9 90 0.12801388081482612 1.4607896710998747 0.7639295840391115 0.7639295840391115 0.8096389187365518 0.834447659491618 0.9255329788922461 0.9761588212478902 1.0171194038453464 1.0278666601069344 1.1304093664750914 1.4607896710998747
10 100 0.15334827265373868 1.495840684168992 0.7278556907414534 0.7278556907414534 0.7905870151249164 0.8263209294813288 0.9427921895288388 0.9643128506335542 1.0065340533287899 1.0588330719166834 1.2159440802899386 1.495840684168992
