% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1098386, Thu Dec  1 17:12:12 2022, <python>{}</python>
1 12 0.09007726119443735 0 -4941.386124824748 0.5476178387240059 0.38086125444462504 0.5037483724669201 0.5179414847991349 0.4327208679765616 0.6488176721269472 0.5091532592884319 0.5804820771509891 0.3535049060772779 0.4633682117503021 0.5704318152212442 0.6064518926328035 0.38103630692500207 0.46016600951856745 0.4393364518416754
2 24 0.08743738499396596 0 -6476.359957506898 0.565872925117551 0.34886195776139534 0.46880635659253783 0.3988596471679421 0.5098504885769176 0.6295486001605105 0.32348015509985933 0.5316069999387913 0.47571446046636745 0.5110685230163947 0.5226615681779161 0.6435054877796997 0.4362337130179899 0.27405563052212273 0.6052999188473418
3 36 0.09091563471010261 0 -3902790.4106765594 0.5666706690662362 0.16184076218765697 0.6515160160364277 0.38315128235173335 0.49903782121522083 0.6370767094474211 0.2846419702428675 0.5185821694262465 0.5019420983152452 0.4759239009063188 0.6440130523127843 0.6658723079284172 0.44747040001093413 0.4084312080853006 0.38495913617519883
4 48 0.09161027893539148 0 -25761.367759035365 0.5799116422356447 0.18695893900001614 0.5117492655537114 0.5704865946541614 0.6174842179719516 0.6266791145089841 0.5855976853166702 0.4080152915407824 0.37422953017676647 0.48762872382747885 0.44808468090201314 0.4933756354234976 0.26798825668136317 0.4915535103618318 0.4946592304381995
5 60 0.08898523400794252 0 -6391.150401372146 0.5578674859801676 0.15336190036394248 0.4712741546520448 0.5786958804075029 0.6145645780622657 0.6927013245037973 0.3537369353676104 0.65435111025021 0.4355028035922506 0.5963154035717148 0.44523856179208077 0.44140260378861196 0.4599082193853509 0.46062460617223316 0.4417067619063144
6 72 0.0896115350006789 0 -4739.772993793536 0.516347216939142 0.14954749987669286 0.5527779939678626 0.6968192554482434 0.556969735790708 0.6696708161817948 0.502738937531679 0.47624663675201423 0.3609492860977047 0.4067868806669144 0.5176349998496959 0.5114838291623948 0.38409861890042335 0.583983840932577 0.34464222395736727
7 84 0.09010168290514353 0 -80106.09765946133 0.6435008559421588 0.13360797963273058 0.5314095722181349 0.6019435373729892 0.6254552609094706 0.5235862250016252 0.5204239450476701 0.5550164527342001 0.26445687289000763 0.3766685278559869 0.552555605183012 0.5377614218845951 0.162814518213392 0.4173709379588417 0.4335046348236631
8 96 0.08795635806431633 0 -6174.873720892891 0.6167486201530178 0.12041531017018799 0.5673028524357601 0.5743802534620647 0.7393780149469045 0.5141431932982172 0.4766730973372247 0.5435562498560897 0.30839009639645304 0.4443200663192092 0.4635808047550418 0.5034732785057552 0.31579245056279637 0.2666536845695949 0.3297148035517555
9 108 0.08792926246060717 0 -10975.964347514853 0.6671442321550536 0.12495748128464379 0.47816043175944845 0.5326403184182591 0.7302150339985136 0.46737618069019915 0.365738552813619 0.5284437669305696 0.3035184588733859 0.4977661449637186 0.49885124965246885 0.523928298687402 0.2627694207635969 0.28682143532870696 0.4249295248106807
10 120 0.08888181923723895 0 -55456.596303643644 0.8193570432326097 -0.016932389460612915 0.5294609638263743 0.6165688079112152 0.8150656438411493 0.3832497222229141 0.3904650349017361 0.5318283892255177 0.1877129293300491 0.36240658680358634 0.5629041042223469 0.5354083392702715 0.23335258821696964 0.2526743193348542 0.4141048322569937
11 132 0.09257681574328765 0 -84157.01411219631 0.6322156880625341 -0.14787491616067727 0.672029339468079 0.4720484072450244 0.8111111305669332 0.6221088720289619 0.16571547056026079 0.5050807945581012 0.3272499642218129 0.3507869638642635 0.5874216303456288 0.49441158993050777 0.1882923203060366 0.29176548510900546 0.4755944196337511
12 144 0.09560609192305437 0 -216204.39617050716 0.6517773798679632 -0.06703072030757139 0.7892360700172532 0.49532352156322557 0.8921072326221436 0.6188094211704555 0.12314512572086701 0.4825654265358671 0.5309674269214218 0.4280031996117394 0.5940926219992809 0.6863257443310158 0.313922189276185 0.3927215764975431 0.4174919647781681
