% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1015166, Fri Dec  2 14:13:37 2022, <python>{}</python>
1 12 0.090868584418816 0 0 0.09040212217580534 0.09125268242302398 0.09102254322204531 0.0901579306206401 0.09147655166870623 0.08868667674612449 0.09048535610888918 0.09038304405818362 0.08895958268151573 0.08952417391044111 0.09109559745589202 0.0908656338039664 0.09053244326179521 0.09213304541372078 0.09001771347732282
2 24 0.09166255290713517 0 0 0.09132614431901812 0.09150703211091117 0.09180649002344789 0.09022527835944066 0.09329327203448125 0.08861533425625692 0.09141105431936954 0.09066184168906426 0.08949760134724628 0.09042050962654391 0.09121321929783918 0.09127355999415847 0.08693453711724415 0.09707406164347508 0.0925124664458347
3 36 0.09228175867550453 0 0 0.09170831173110497 0.09109813439318715 0.09054945642240188 0.09080088166341577 0.09425633641857883 0.08937391327596543 0.09153506308353562 0.09030814354053708 0.0894618058026967 0.08985929199709494 0.09114546915540366 0.092640586035976 0.08776237636327558 0.09767326200640604 0.09313761193512267
4 48 0.09103694726938565 0 0 0.09008456396966893 0.08951282028006952 0.08990434865443939 0.08942610746156188 0.09422177609700658 0.08800296426067507 0.08919529559396976 0.088799340740236 0.08775718612698462 0.08842020381309514 0.09020800399160865 0.09241273081269426 0.08583976731001869 0.09779569338474543 0.09098130811358884
5 60 0.08936866966078297 0 0 0.08809596168647424 0.08947516458210027 0.08852772550387279 0.08752183073896776 0.09172910504729828 0.08638164484328603 0.08863335452394824 0.08566323289076755 0.08761178114528526 0.08630028076644179 0.08736437853477529 0.09046796626486094 0.08306219959906148 0.09563279603856137 0.0885750627010622
6 72 0.08787019334913594 0 0 0.08644100384786325 0.08828409671641092 0.08730528753957426 0.08557037078072575 0.08986703854569443 0.0843115736899026 0.0867719390977638 0.0813636158042986 0.08594882181386117 0.08428735043184733 0.08578232687117184 0.08908694996871629 0.08153677009883 0.09511996165192114 0.08984910945913176
7 84 0.08808666532171659 0 0 0.08653649421640397 0.08833476194099747 0.08771514771036135 0.08664143526760235 0.09230611613938197 0.08427094197524838 0.08839497665577724 0.08154084283407076 0.08619043194845528 0.08287430089657553 0.08535570178328217 0.08926937057444626 0.08089176173171861 0.09508707262142368 0.09082161946328955
8 96 0.08727413023230886 0 0 0.08542963796556428 0.08711519154627398 0.08672889553553807 0.08565110403598085 0.09153858221636862 0.08310731566321561 0.08755463267119944 0.08082866297811199 0.08442173477636906 0.08218483713281717 0.08355693092174833 0.08826194914281409 0.07995377510447096 0.09484442631164677 0.09132221773592852
9 108 0.08649676237541389 0 0 0.08324441874252958 0.08594124507690863 0.08548931588678418 0.0846947264603624 0.09213216369802037 0.08399377628696383 0.0862442631404533 0.08190375960313027 0.08392193127667759 0.08161893131761411 0.08314438315501034 0.08796274052960688 0.07809017114277687 0.09424181947905087 0.09115010760257401
10 120 0.08447991189103914 0 0 0.08087902103571405 0.08352175195684781 0.08374168524076368 0.08191913612319465 0.09212778193434329 0.08298593396532822 0.08472466081247136 0.08001230871738466 0.08136020310420226 0.08011670291113188 0.081504798057569 0.08581139702516273 0.07516589748481227 0.09286749190050707 0.08906428116158278
