% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=431481, Wed Dec  7 15:19:37 2022
1 12 -0.03265204386561812 -0.005508838953196856 0.007797112625377429 0.025599661200105678 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
2 24 -0.0461221262187346 -0.014335065020038333 0.01321931603156286 0.0837980065595943 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
3 36 -0.07932148854911059 -0.017169007126985974 0.016959876798689884 0.10423602265629008 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
4 48 -0.08496861173400778 -0.021771637953240944 0.020054493967351424 0.12556638610291776 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
5 60 -0.09057390121514139 -0.028765648801243958 0.024721019357230728 0.11688105210230672 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
6 72 -0.0967568919469557 -0.03077264653470778 0.027260018940974625 0.14211993159530534 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
7 84 -0.08751089166303914 -0.029734400487733452 0.03247026735359407 0.14941924974952742 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
8 96 -0.09120135823565677 -0.0314019881554641 0.03100334486754161 0.17018472019625802 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
9 108 -0.10153883436812217 -0.02935029381132765 0.03757181221716663 0.15917369530606681 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
10 120 -0.10846859418620203 -0.03325360089397914 0.03932743406621415 0.1768145119300276 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
11 132 -0.1505492498333204 -0.03809548264498986 0.03608579947857932 0.1982851564293776 0.9580784481166632 0.9636666476702133 0.9743795924586351 0.9860420042191569 0.9913121794923264 0.9974099477989874 0.9988104973197038 1.0026541880886075 1.0051952082919622 1.0072275972657787 1.0127105393634563 1.0135903934749588 1.0158218692097694 1.0303240995213643 1.0392010400992524
