% # columns="iteration, evaluation, ratio nondominated incumbents, 
1 15 0.0
2 26 0.0
3 37 0.0
4 48 0.2
5 59 0.4
6 70 0.6
7 81 0.6
8 92 0.2
9 103 0.2
10 114 0.2
11 125 0.2
12 136 0.4
13 147 0.4
14 158 0.4
15 169 0.4
16 180 0.6
17 191 0.4
18 202 0.4
19 213 0.6
20 224 0.6
21 235 0.4
22 246 0.4
23 257 0.2
24 268 0.2
25 279 0.2
26 290 0.2
27 301 0.2
28 312 0.2
29 323 0.2
30 334 0.2
31 345 0.2
32 356 0.2
33 367 0.2
34 378 0.2
35 389 0.2
36 400 0.2
37 411 0.2
38 422 0.2
39 433 0.2
40 444 0.2
41 455 0.2
42 466 0.4
43 477 0.4
44 488 0.4
45 499 0.6
46 510 0.6
47 521 0.6
48 532 0.4
49 543 0.4
50 554 0.2
51 565 0.2
52 576 0.2
53 587 0.2
54 598 0.2
55 609 0.2
56 620 0.2
57 631 0.2
58 642 0.2
59 653 0.2
60 664 0.2
61 675 0.2
62 686 0.2
63 697 0.2
64 708 0.6
65 719 0.6
66 730 0.6
67 741 0.6
68 752 0.6
69 763 0.4
70 774 0.4
71 785 0.4
72 796 0.2
73 807 0.2
74 818 0.2
75 829 0.2
76 840 0.4
77 851 0.2
78 862 0.2
79 873 0.2
80 884 0.2
81 895 0.2
82 906 0.2
83 917 0.2
84 928 0.2
85 939 0.2
86 950 0.2
87 961 0.2
88 972 0.2
89 983 0.2
90 994 0.2
91 1005 0.2
92 1016 0.2
93 1027 0.2
94 1038 0.2
95 1049 0.2
96 1060 0.2
97 1071 0.2
98 1082 0.4
99 1093 0.4
100 1104 0.4
101 1115 0.2
102 1126 0.2
103 1137 0.2
104 1148 0.2
105 1159 0.2
106 1170 0.2
107 1181 0.2
108 1192 0.2
109 1203 0.2
110 1214 0.2
111 1225 0.2
112 1236 0.2
113 1247 0.2
114 1258 0.2
115 1269 0.2
116 1280 0.2
117 1291 0.4
118 1302 0.4
119 1313 0.4
120 1324 0.4
121 1335 0.2
122 1346 0.4
123 1357 0.2
124 1368 0.2
125 1379 0.2
126 1390 0.2
127 1401 0.2
128 1412 0.2
129 1423 0.2
130 1434 0.2
131 1445 0.2
132 1456 0.2
133 1467 0.2
134 1478 0.2
135 1489 0.2
136 1500 0.2
137 1511 0.2
138 1522 0.2
139 1533 0.2
140 1544 0.4
141 1555 0.4
142 1566 0.2
143 1577 0.2
144 1588 0.2
145 1599 0.2
146 1610 0.2
147 1621 0.2
148 1632 0.2
149 1643 0.2
150 1654 0.2
151 1665 0.2
152 1676 0.2
153 1687 0.2
154 1698 0.2
155 1709 0.2
156 1720 0.2
157 1731 0.2
158 1742 0.2
159 1753 0.2
160 1764 0.2
161 1775 0.2
162 1786 0.2
163 1797 0.2
164 1808 0.2
165 1819 0.4
166 1830 0.6
167 1841 0.4
168 1852 0.2
169 1863 0.2
170 1874 0.2
171 1885 0.2
172 1896 0.4
173 1907 0.2
174 1918 0.2
175 1929 0.4
176 1940 0.6
177 1951 0.4
178 1962 0.4
179 1973 0.4
180 1984 0.4
181 1995 0.2
182 2006 0.2
183 2017 0.6
184 2028 0.4
185 2039 0.4
186 2050 0.4
187 2061 0.2
188 2072 0.2
189 2083 0.2
190 2094 0.2
191 2105 0.2
192 2116 0.2
193 2127 0.2
194 2138 0.2
195 2149 0.2
196 2160 0.2
197 2171 0.2
198 2182 0.2
199 2193 0.2
200 2204 0.2
201 2215 0.2
202 2226 0.4
203 2237 0.4
204 2248 0.4
205 2259 0.4
206 2270 0.2
207 2281 0.4
208 2292 0.4
209 2303 0.4
210 2314 0.4
211 2325 0.2
212 2336 0.2
213 2347 0.4
214 2358 0.4
215 2369 0.6
216 2380 0.4
217 2391 0.4
218 2402 0.2
219 2413 0.2
220 2424 0.2
221 2435 0.4
222 2446 0.4
223 2457 0.4
224 2468 0.4
225 2479 0.4
226 2490 0.4
227 2501 0.4
228 2512 0.6
229 2523 0.2
230 2534 0.2
231 2545 0.2
232 2556 0.2
233 2567 0.2
234 2578 0.2
235 2589 0.2
236 2600 0.2
237 2611 0.2
238 2622 0.2
239 2633 0.2
240 2644 0.4
241 2655 0.4
242 2666 0.4
243 2677 0.4
244 2688 0.2
245 2699 0.6
246 2710 0.6
247 2721 0.4
248 2732 0.4
249 2743 0.4
250 2754 0.4
251 2765 0.4
252 2776 0.4
253 2787 0.4
254 2798 0.4
255 2809 0.6
256 2820 0.6
257 2831 0.4
258 2842 0.4
259 2853 0.4
260 2864 0.4
261 2875 0.6
262 2886 0.6
