% # columns="iteration, evaluation, hypervolume of archive
1 15 2302.7987392124846
2 26 2302.7987392124846
3 37 2302.7987392124846
4 48 2302.7987392124846
5 59 2334.178487541601
6 70 2334.178487541601
7 81 2334.178487541601
8 92 2334.178487541601
9 103 2334.178487541601
10 114 2334.178487541601
11 125 2386.5072844944875
12 136 2461.9167485490702
13 147 2535.666381886896
14 158 2535.666381886896
15 169 2535.666381886896
16 180 2536.5396716740315
17 191 2536.5396716740315
18 202 2536.5396716740315
19 213 2538.29734932091
20 224 2538.29734932091
21 235 2538.29734932091
22 246 2679.485380205006
23 257 2708.545342235978
24 268 2708.545342235978
25 279 2708.545342235978
26 290 2708.545342235978
27 301 2817.886491506607
28 312 2817.886491506607
29 323 2817.886491506607
30 334 2817.886491506607
31 345 2817.886491506607
32 356 2817.886491506607
33 367 2817.886491506607
34 378 2835.180125545692
35 389 2835.180125545692
36 400 2835.180125545692
37 411 2835.180125545692
38 422 2835.180125545692
39 433 2835.6339876189904
40 444 2839.206835125772
41 455 2839.206835125772
42 466 2839.206835125772
43 477 2839.384781987842
44 488 2918.0473178027796
45 499 2918.0473178027796
46 510 2918.0473178027796
47 521 2918.0473178027796
48 532 2918.0473178027796
49 543 3016.1288923702923
50 554 3016.1288923702923
51 565 3016.1288923702923
52 576 3016.1288923702923
53 587 3016.1288923702923
54 598 3016.1288923702923
55 609 3016.1288923702923
56 620 3016.1288923702923
57 631 3016.1288923702923
58 642 3016.1288923702923
59 653 3016.1288923702923
60 664 3078.569697374445
61 675 3080.2102940891114
62 686 3080.2102940891114
63 697 3080.2102940891114
64 708 3080.2102940891114
65 719 3080.2102940891114
66 730 3080.2102940891114
67 741 3080.2102940891114
68 752 3080.2102940891114
69 763 3080.2102940891114
70 774 3080.2102940891114
71 785 3080.2102940891114
72 796 3080.2102940891114
73 807 3080.2102940891114
74 818 3080.2102940891114
75 829 3080.2102940891114
76 840 3080.2102940891114
77 851 3080.2102940891114
78 862 3080.2102940891114
79 873 3080.2102940891114
80 884 3080.2102940891114
81 895 3080.2102940891114
82 906 3080.2102940891114
83 917 3080.2102940891114
84 928 3080.2102940891114
85 939 3080.2102940891114
86 950 3080.2102940891114
87 961 3080.2102940891114
88 972 3080.2102940891114
89 983 3080.2102940891114
90 994 3080.2102940891114
91 1005 3080.2102940891114
92 1016 3080.2102940891114
93 1027 3080.2102940891114
94 1038 3080.2102940891114
95 1049 3080.2102940891114
96 1060 3080.2102940891114
97 1071 3080.2102940891114
98 1082 3080.235114808167
99 1093 3080.235114808167
100 1104 3080.235114808167
101 1115 3080.235114808167
102 1126 3080.235114808167
103 1137 3080.235114808167
104 1148 3080.235114808167
105 1159 3080.235114808167
106 1170 3080.235114808167
107 1181 3080.235114808167
108 1192 3080.235114808167
109 1203 3080.235114808167
110 1214 3080.235114808167
111 1225 3080.3966804740166
112 1236 3080.3966804740166
113 1247 3080.3966804740166
114 1258 3080.3966804740166
115 1269 3080.3966804740166
116 1280 3080.3966804740166
117 1291 3080.7087302720956
118 1302 3080.7087302720956
119 1313 3080.7087302720956
120 1324 3080.7087302720956
121 1335 3080.7087302720956
122 1346 3080.7567327774696
123 1357 3080.7567327774696
124 1368 3080.7567327774696
