% # columns="iter, evals, first quartile nondom offspring and incumbent, median nondom offspring and incumbent, last quartile nondom offspring and incumbent, 
1 15 0.0 0.0 0.0
2 26 0.0 0.0 0.09090909090909091
3 37 0.0 0.09090909090909091 0.09090909090909091
4 48 0.09090909090909091 0.09090909090909091 0.09090909090909091
5 59 0.09090909090909091 0.09090909090909091 0.09090909090909091
6 70 0.09090909090909091 0.09090909090909091 0.09090909090909091
7 81 0.09090909090909091 0.09090909090909091 0.09090909090909091
8 92 0.09090909090909091 0.09090909090909091 0.09090909090909091
9 103 0.09090909090909091 0.09090909090909091 0.09090909090909091
10 114 0.09090909090909091 0.09090909090909091 0.09090909090909091
11 125 0.09090909090909091 0.09090909090909091 0.09090909090909091
12 136 0.09090909090909091 0.09090909090909091 0.18181818181818182
13 147 0.09090909090909091 0.09090909090909091 0.18181818181818182
14 158 0.09090909090909091 0.18181818181818182 0.18181818181818182
15 169 0.09090909090909091 0.18181818181818182 0.18181818181818182
16 180 0.09090909090909091 0.09090909090909091 0.18181818181818182
17 191 0.09090909090909091 0.09090909090909091 0.18181818181818182
18 202 0.09090909090909091 0.18181818181818182 0.18181818181818182
19 213 0.09090909090909091 0.18181818181818182 0.18181818181818182
20 224 0.09090909090909091 0.18181818181818182 0.18181818181818182
21 235 0.09090909090909091 0.18181818181818182 0.18181818181818182
22 246 0.18181818181818182 0.18181818181818182 0.18181818181818182
23 257 0.18181818181818182 0.18181818181818182 0.18181818181818182
24 268 0.18181818181818182 0.18181818181818182 0.18181818181818182
25 279 0.18181818181818182 0.18181818181818182 0.18181818181818182
26 290 0.09090909090909091 0.18181818181818182 0.18181818181818182
27 301 0.09090909090909091 0.18181818181818182 0.2727272727272727
28 312 0.09090909090909091 0.18181818181818182 0.18181818181818182
29 323 0.09090909090909091 0.18181818181818182 0.18181818181818182
30 334 0.09090909090909091 0.18181818181818182 0.18181818181818182
31 345 0.18181818181818182 0.18181818181818182 0.18181818181818182
32 356 0.18181818181818182 0.18181818181818182 0.18181818181818182
33 367 0.09090909090909091 0.18181818181818182 0.18181818181818182
34 378 0.09090909090909091 0.18181818181818182 0.18181818181818182
35 389 0.09090909090909091 0.18181818181818182 0.18181818181818182
36 400 0.09090909090909091 0.09090909090909091 0.18181818181818182
37 411 0.09090909090909091 0.18181818181818182 0.18181818181818182
38 422 0.09090909090909091 0.18181818181818182 0.18181818181818182
39 433 0.09090909090909091 0.09090909090909091 0.18181818181818182
40 444 0.09090909090909091 0.09090909090909091 0.18181818181818182
41 455 0.09090909090909091 0.18181818181818182 0.18181818181818182
42 466 0.09090909090909091 0.18181818181818182 0.18181818181818182
43 477 0.09090909090909091 0.18181818181818182 0.18181818181818182
44 488 0.09090909090909091 0.18181818181818182 0.18181818181818182
45 499 0.09090909090909091 0.18181818181818182 0.18181818181818182
46 510 0.09090909090909091 0.18181818181818182 0.18181818181818182
