time /s	I /mA	E /V
1.0200000E+00	4.3397E-03	-6.5782E-02
1.0300000E+00	4.9088E-03	-4.6764E-02
1.0400000E+00	5.4356E-03	-2.7749E-02
1.0500000E+00	5.9204E-03	-9.0770E-03
1.0600000E+00	6.1857E-03	9.5225E-03
1.0700000E+00	6.3968E-03	2.6887E-02
1.0800000E+00	6.5413E-03	4.3551E-02
1.0900000E+00	6.5945E-03	5.9219E-02
1.1000000E+00	6.5103E-03	7.3236E-02
1.1100000E+00	6.3165E-03	8.5517E-02
1.1200000E+00	6.0487E-03	9.5863E-02
1.1300000E+00	5.7682E-03	1.0451E-01
1.1400000E+00	5.3481E-03	1.1087E-01
1.1500000E+00	4.7914E-03	1.1518E-01
1.1600000E+00	4.2786E-03	1.1717E-01
1.1700000E+00	3.6640E-03	1.1718E-01
1.1800000E+00	2.9688E-03	1.1453E-01
1.1900000E+00	2.2948E-03	1.0990E-01
1.2000000E+00	1.5020E-03	1.0320E-01
1.2100000E+00	8.0756E-04	9.4192E-02
1.2200000E+00	2.4750E-05	8.3524E-02
1.2300000E+00	-6.4403E-04	7.1207E-02
1.2400000E+00	-1.3881E-03	5.7549E-02
1.2500000E+00	-2.0397E-03	4.2228E-02
1.2600000E+00	-2.7217E-03	2.6231E-02
1.2700000E+00	-3.3913E-03	9.2478E-03
1.2800000E+00	-4.0621E-03	-8.4256E-03
1.2900000E+00	-4.5562E-03	-2.6062E-02
1.3000000E+00	-5.1089E-03	-4.4066E-02
1.3100000E+00	-5.4768E-03	-6.1405E-02
1.3200000E+00	-5.8605E-03	-7.8361E-02
1.3300000E+00	-6.0827E-03	-9.4373E-02
1.3400000E+00	-6.2782E-03	-1.0938E-01
1.3500000E+00	-6.3447E-03	-1.2300E-01
1.3600000E+00	-6.3587E-03	-1.3533E-01
1.3700000E+00	-6.2373E-03	-1.4567E-01
1.3800000E+00	-6.0231E-03	-1.5432E-01
1.3900000E+00	-5.5876E-03	-1.6066E-01
1.4000000E+00	-5.1782E-03	-1.6498E-01
1.4100000E+00	-4.6919E-03	-1.6731E-01
1.4200000E+00	-4.0768E-03	-1.6733E-01
1.4300000E+00	-3.3844E-03	-1.6503E-01
1.4400000E+00	-2.6071E-03	-1.6036E-01
1.4500000E+00	-1.8588E-03	-1.5368E-01
1.4600000E+00	-1.0407E-03	-1.4504E-01
1.4700000E+00	-1.6539E-04	-1.3403E-01
1.4800000E+00	5.7879E-04	-1.2172E-01
1.4900000E+00	1.4789E-03	-1.0742E-01
1.5000000E+00	2.2393E-03	-9.1762E-02
1.5100000E+00	2.9854E-03	-7.5072E-02
1.5200000E+00	3.6828E-03	-5.7438E-02
1.5300000E+00	4.3936E-03	-3.8768E-02
1.5400000E+00	4.9094E-03	-2.0107E-02
1.5500000E+00	5.4619E-03	-1.1428E-03
1.5600000E+00	5.8661E-03	1.7889E-02
1.5700000E+00	6.1319E-03	3.6220E-02
1.5800000E+00	6.4366E-03	5.3900E-02
1.5900000E+00	6.5761E-03	7.0849E-02
1.6000000E+00	6.5816E-03	8.6511E-02
1.6100000E+00	6.5734E-03	1.0086E-01
1.6200000E+00	6.5004E-03	1.1348E-01
1.6300000E+00	6.2484E-03	1.2418E-01
1.6400000E+00	5.9891E-03	1.3318E-01
1.6500000E+00	5.6044E-03	1.3984E-01
1.6600000E+00	5.0994E-03	1.4448E-01
1.6700000E+00	4.5668E-03	1.4715E-01
1.6800000E+00	3.9558E-03	1.4714E-01
1.6900000E+00	3.3342E-03	1.4517E-01
1.7000000E+00	2.5830E-03	1.4080E-01
1.7100000E+00	1.7805E-03	1.3452E-01
1.7200000E+00	1.0051E-03	1.2585E-01
1.7300000E+00	3.1720E-04	1.1552E-01
1.7400000E+00	-4.4564E-04	1.0353E-01
1.7500000E+00	-1.1656E-03	8.9854E-02
1.7600000E+00	-1.8776E-03	7.4846E-02
1.7700000E+00	-2.4848E-03	5.8861E-02
1.7800000E+00	-3.1168E-03	4.2205E-02
1.7900000E+00	-3.7270E-03	2.4551E-02
1.8000000E+00	-4.2426E-03	6.9320E-03
1.8100000E+00	-4.8162E-03	-1.0783E-02
1.8200000E+00	-5.2255E-03	-2.8406E-02
1.8300000E+00	-5.5983E-03	-4.5422E-02
1.8400000E+00	-5.8305E-03	-6.1730E-02
1.8500000E+00	-6.0192E-03	-7.7084E-02
1.8600000E+00	-6.0766E-03	-9.0714E-02
1.8700000E+00	-6.0948E-03	-1.0336E-01
1.8800000E+00	-5.9830E-03	-1.1401E-01
1.8900000E+00	-5.7061E-03	-1.2300E-01
1.9000000E+00	-5.3701E-03	-1.2968E-01
1.9100000E+00	-5.0092E-03	-1.3470E-01
1.9200000E+00	-4.4763E-03	-1.3702E-01
1.9300000E+00	-3.9145E-03	-1.3734E-01
1.9400000E+00	-3.2845E-03	-1.3570E-01
1.9500000E+00	-2.5248E-03	-1.3138E-01
1.9600000E+00	-1.7846E-03	-1.2506E-01
1.9700000E+00	-9.8313E-04	-1.1674E-01
1.9800000E+00	-1.2246E-04	-1.0608E-01
1.9900000E+00	6.8084E-04	-9.4056E-02
2.0000000E+00	1.3916E-03	-8.0074E-02
2.0100000E+00	2.2496E-03	-6.4715E-02
2.0200000E+00	2.9751E-03	-4.8071E-02
2.0300000E+00	3.6626E-03	-3.0431E-02
2.0400000E+00	4.3342E-03	-1.2099E-02
2.0500000E+00	4.8838E-03	6.5655E-03
2.0600000E+00	5.4096E-03	2.5577E-02
2.0700000E+00	5.8139E-03	4.4519E-02
2.0800000E+00	6.1870E-03	6.2866E-02
2.0900000E+00	6.4432E-03	8.0885E-02
2.1000000E+00	6.5298E-03	9.7854E-02
2.1100000E+00	6.6624E-03	1.1385E-01
2.1200000E+00	6.6357E-03	1.2818E-01
2.1300000E+00	6.6319E-03	1.4118E-01
2.1400000E+00	6.4995E-03	1.5248E-01
2.1500000E+00	6.2927E-03	1.6184E-01
2.1600000E+00	5.9454E-03	1.6885E-01
2.1700000E+00	5.5263E-03	1.7385E-01
2.1800000E+00	4.9582E-03	1.7683E-01
2.1900000E+00	4.3558E-03	1.7750E-01
2.2000000E+00	3.6464E-03	1.7551E-01
2.2100000E+00	2.8400E-03	1.7183E-01
2.2200000E+00	2.0870E-03	1.6587E-01
2.2300000E+00	1.2296E-03	1.5750E-01
2.2400000E+00	4.6208E-04	1.4751E-01
2.2500000E+00	-3.1839E-04	1.3584E-01
2.2600000E+00	-1.0190E-03	1.2253E-01
2.2700000E+00	-1.6635E-03	1.0785E-01
2.2800000E+00	-2.4306E-03	9.1853E-02
2.2900000E+00	-2.9177E-03	7.5199E-02
2.3000000E+00	-3.5229E-03	5.7874E-02
2.3100000E+00	-4.0674E-03	3.9886E-02
2.3200000E+00	-4.5797E-03	2.2214E-02
2.3300000E+00	-5.0012E-03	4.5768E-03
2.3400000E+00	-5.2765E-03	-1.2429E-02
2.3500000E+00	-5.7057E-03	-2.9055E-02
2.3600000E+00	-5.8070E-03	-4.4413E-02
2.3700000E+00	-5.8882E-03	-5.8387E-02
2.3800000E+00	-5.8008E-03	-7.1035E-02
2.3900000E+00	-5.8405E-03	-8.2375E-02
2.4000000E+00	-5.5439E-03	-9.1410E-02
2.4100000E+00	-5.3338E-03	-9.8736E-02
2.4200000E+00	-4.9117E-03	-1.0403E-01
2.4300000E+00	-4.3677E-03	-1.0671E-01
2.4400000E+00	-3.8543E-03	-1.0772E-01
2.4500000E+00	-3.1973E-03	-1.0608E-01
2.4600000E+00	-2.5076E-03	-1.0236E-01
2.4700000E+00	-1.7281E-03	-9.6372E-02
2.4800000E+00	-1.0070E-03	-8.8402E-02
2.4900000E+00	-1.5335E-04	-7.8068E-02
2.5000000E+00	6.0166E-04	-6.6080E-02
2.5100000E+00	1.3459E-03	-5.2795E-02
2.5200000E+00	2.1783E-03	-3.7436E-02
2.5300000E+00	2.9583E-03	-2.1103E-02
2.5400000E+00	3.5575E-03	-3.7367E-03
2.5500000E+00	4.2858E-03	1.4565E-02
2.5600000E+00	4.7788E-03	3.3201E-02
2.5700000E+00	5.3434E-03	5.2245E-02
2.5800000E+00	5.7534E-03	7.1208E-02
2.5900000E+00	6.0750E-03	8.9879E-02
2.6000000E+00	6.3131E-03	1.0783E-01
2.6100000E+00	6.5710E-03	1.2515E-01
2.6200000E+00	6.7383E-03	1.4118E-01
2.6300000E+00	6.8028E-03	1.5585E-01
2.6400000E+00	6.8343E-03	1.6913E-01
2.6500000E+00	6.8018E-03	1.8049E-01
2.6600000E+00	6.7282E-03	1.9015E-01
2.6700000E+00	6.4823E-03	1.9778E-01
2.6800000E+00	6.0410E-03	2.0316E-01
2.6900000E+00	5.5327E-03	2.0651E-01
2.7000000E+00	4.8262E-03	2.0746E-01
2.7100000E+00	4.0324E-03	2.0614E-01
2.7200000E+00	3.1635E-03	2.0247E-01
2.7300000E+00	2.2848E-03	1.9680E-01
2.7400000E+00	1.4515E-03	1.8916E-01
2.7500000E+00	5.6923E-04	1.7949E-01
2.7600000E+00	-2.7561E-04	1.6783E-01
2.7700000E+00	-9.8318E-04	1.5485E-01
2.7800000E+00	-1.6762E-03	1.4049E-01
2.7900000E+00	-2.3804E-03	1.2484E-01
2.8000000E+00	-2.9181E-03	1.0817E-01
2.8100000E+00	-3.5030E-03	9.0843E-02
2.8200000E+00	-4.0060E-03	7.3215E-02
2.8300000E+00	-4.4922E-03	5.5202E-02
2.8400000E+00	-4.8906E-03	3.7554E-02
2.8500000E+00	-5.2304E-03	2.0549E-02
2.8600000E+00	-5.4696E-03	3.9173E-03
2.8700000E+00	-5.7029E-03	-1.1744E-02
2.8800000E+00	-5.8164E-03	-2.6072E-02
2.8900000E+00	-5.8235E-03	-3.9096E-02
2.9000000E+00	-5.6830E-03	-5.0362E-02
2.9100000E+00	-5.5948E-03	-6.0062E-02
2.9200000E+00	-5.2077E-03	-6.7715E-02
2.9300000E+00	-4.8337E-03	-7.3061E-02
2.9400000E+00	-4.3254E-03	-7.6386E-02
2.9500000E+00	-3.8296E-03	-7.7708E-02
2.9600000E+00	-3.1549E-03	-7.6349E-02
2.9700000E+00	-2.5411E-03	-7.3075E-02
2.9800000E+00	-1.7873E-03	-6.7435E-02
2.9900000E+00	-1.0232E-03	-5.9706E-02
3.0000000E+00	-2.7163E-04	-5.0059E-02
3.0100000E+00	5.3282E-04	-3.8425E-02
3.0200000E+00	1.3209E-03	-2.5082E-02
3.0300000E+00	2.0691E-03	-1.0092E-02
3.0400000E+00	2.7914E-03	5.9087E-03
3.0500000E+00	3.5178E-03	2.3228E-02
3.0600000E+00	4.1184E-03	4.1234E-02
3.0700000E+00	4.6989E-03	5.9891E-02
3.0800000E+00	5.2502E-03	7.8854E-02
3.0900000E+00	5.5888E-03	9.7865E-02
3.1000000E+00	6.0338E-03	1.1651E-01
3.1100000E+00	6.3737E-03	1.3487E-01
3.1200000E+00	6.6419E-03	1.5215E-01
3.1300000E+00	6.9585E-03	1.6851E-01
3.1400000E+00	7.1841E-03	1.8349E-01
3.1500000E+00	7.2582E-03	1.9682E-01
3.1600000E+00	7.4179E-03	2.0882E-01
3.1700000E+00	7.3514E-03	2.1880E-01
3.1800000E+00	7.0725E-03	2.2646E-01
3.1900000E+00	6.7415E-03	2.3247E-01
3.2000000E+00	6.0908E-03	2.3615E-01
3.2100000E+00	5.3528E-03	2.3746E-01
3.2200000E+00	4.4645E-03	2.3644E-01
3.2300000E+00	3.5821E-03	2.3347E-01
3.2400000E+00	2.6220E-03	2.2814E-01
3.2500000E+00	1.6505E-03	2.2048E-01
3.2600000E+00	6.6769E-04	2.1112E-01
3.2700000E+00	-8.2018E-05	2.0015E-01
3.2800000E+00	-9.9607E-04	1.8718E-01
3.2900000E+00	-1.7509E-03	1.7284E-01
3.3000000E+00	-2.3917E-03	1.5751E-01
3.3100000E+00	-2.9829E-03	1.4119E-01
3.3200000E+00	-3.6220E-03	1.2387E-01
3.3300000E+00	-4.0830E-03	1.0618E-01
3.3400000E+00	-4.4845E-03	8.8548E-02
3.3500000E+00	-4.9309E-03	7.0546E-02
3.3600000E+00	-5.2413E-03	5.3228E-02
3.3700000E+00	-5.4484E-03	3.6545E-02
3.3800000E+00	-5.6572E-03	2.0887E-02
3.3900000E+00	-5.7046E-03	6.2349E-03
3.4000000E+00	-5.7801E-03	-7.0590E-03
3.4100000E+00	-5.7134E-03	-1.8715E-02
3.4200000E+00	-5.4454E-03	-2.8379E-02
3.4300000E+00	-5.2761E-03	-3.6438E-02
3.4400000E+00	-4.8349E-03	-4.2387E-02
3.4500000E+00	-4.3926E-03	-4.6061E-02
3.4600000E+00	-3.8593E-03	-4.7731E-02
3.4700000E+00	-3.2519E-03	-4.6734E-02
3.4800000E+00	-2.5084E-03	-4.3774E-02
3.4900000E+00	-1.8540E-03	-3.8731E-02
3.5000000E+00	-1.1031E-03	-3.1392E-02
3.5100000E+00	-3.5273E-04	-2.2075E-02
3.5200000E+00	4.3512E-04	-1.0742E-02
3.5300000E+00	1.2663E-03	2.5720E-03
3.5400000E+00	1.9800E-03	1.7260E-02
3.5500000E+00	2.6754E-03	3.2906E-02
3.5600000E+00	3.3786E-03	5.0205E-02
3.5700000E+00	4.0134E-03	6.8230E-02
3.5800000E+00	4.6026E-03	8.6529E-02
3.5900000E+00	5.1206E-03	1.0556E-01
3.6000000E+00	5.6268E-03	1.2451E-01
3.6100000E+00	6.0806E-03	1.4317E-01
3.6200000E+00	6.4770E-03	1.6153E-01
3.6300000E+00	6.9218E-03	1.7916E-01
3.6400000E+00	7.3092E-03	1.9551E-01
3.6500000E+00	7.6486E-03	2.1082E-01
3.6600000E+00	7.9219E-03	2.2479E-01
3.6700000E+00	7.9735E-03	2.3679E-01
3.6800000E+00	7.8605E-03	2.4712E-01
3.6900000E+00	7.6303E-03	2.5550E-01
3.7000000E+00	7.0856E-03	2.6147E-01
3.7100000E+00	6.5034E-03	2.6545E-01
3.7200000E+00	5.7632E-03	2.6711E-01
3.7300000E+00	4.8869E-03	2.6677E-01
3.7400000E+00	4.0669E-03	2.6414E-01
3.7500000E+00	3.0180E-03	2.5913E-01
3.7600000E+00	2.0983E-03	2.5211E-01
3.7700000E+00	1.0207E-03	2.4312E-01
3.7800000E+00	-6.6835E-06	2.3211E-01
3.7900000E+00	-8.7090E-04	2.1949E-01
3.8000000E+00	-1.7476E-03	2.0547E-01
3.8100000E+00	-2.5055E-03	1.9013E-01
3.8200000E+00	-3.1312E-03	1.7383E-01
3.8300000E+00	-3.7541E-03	1.5679E-01
3.8400000E+00	-4.2656E-03	1.3917E-01
3.8500000E+00	-4.7141E-03	1.2154E-01
3.8600000E+00	-4.9839E-03	1.0386E-01
3.8700000E+00	-5.3028E-03	8.6191E-02
3.8800000E+00	-5.5432E-03	6.9532E-02
3.8900000E+00	-5.7382E-03	5.3536E-02
3.9000000E+00	-5.7373E-03	3.8897E-02
3.9100000E+00	-5.7829E-03	2.5226E-02
3.9200000E+00	-5.7283E-03	1.3247E-02
3.9300000E+00	-5.5624E-03	2.9021E-03
3.9400000E+00	-5.2585E-03	-5.0749E-03
3.9500000E+00	-4.8615E-03	-1.1440E-02
3.9600000E+00	-4.4507E-03	-1.5732E-02
3.9700000E+00	-3.9141E-03	-1.7404E-02
3.9800000E+00	-3.3267E-03	-1.7115E-02
3.9900000E+00	-2.6592E-03	-1.4389E-02
4.0000000E+00	-1.9320E-03	-9.7276E-03
4.0100000E+00	-1.2251E-03	-2.7569E-03
4.0200000E+00	-4.9448E-04	6.2169E-03
4.0300000E+00	3.0650E-04	1.7234E-02
4.0400000E+00	1.0525E-03	2.9892E-02
4.0500000E+00	1.8345E-03	4.4554E-02
4.0600000E+00	2.6070E-03	6.0220E-02
4.0700000E+00	3.2782E-03	7.7202E-02
4.0800000E+00	3.8723E-03	9.4830E-02
4.0900000E+00	4.5477E-03	1.1354E-01
4.1000000E+00	5.0756E-03	1.3218E-01
4.1100000E+00	5.6930E-03	1.5121E-01
4.1200000E+00	6.2606E-03	1.7018E-01
4.1300000E+00	6.8096E-03	1.8849E-01
4.1400000E+00	7.2834E-03	2.0617E-01
4.1500000E+00	7.7863E-03	2.2281E-01
4.1600000E+00	8.0924E-03	2.3815E-01
4.1700000E+00	8.3003E-03	2.5243E-01
4.1800000E+00	8.2435E-03	2.6478E-01
4.1900000E+00	8.1184E-03	2.7544E-01
4.2000000E+00	7.8851E-03	2.8412E-01
4.2100000E+00	7.3536E-03	2.9047E-01
4.2200000E+00	6.9169E-03	2.9509E-01
4.2300000E+00	6.1720E-03	2.9712E-01
4.2400000E+00	5.3422E-03	2.9712E-01
4.2500000E+00	4.4425E-03	2.9481E-01
4.2600000E+00	3.4551E-03	2.9011E-01
4.2700000E+00	2.4235E-03	2.8345E-01
4.2800000E+00	1.3436E-03	2.7478E-01
4.2900000E+00	2.7667E-04	2.6409E-01
4.3000000E+00	-6.0823E-04	2.5179E-01
4.3100000E+00	-1.5775E-03	2.3814E-01
4.3200000E+00	-2.3964E-03	2.2313E-01
4.3300000E+00	-3.2448E-03	2.0683E-01
4.3400000E+00	-3.8780E-03	1.8982E-01
4.3500000E+00	-4.4009E-03	1.7247E-01
4.3600000E+00	-4.9488E-03	1.5450E-01
4.3700000E+00	-5.2923E-03	1.3683E-01
4.3800000E+00	-5.5624E-03	1.1920E-01
4.3900000E+00	-5.7807E-03	1.0250E-01
4.4000000E+00	-5.8945E-03	8.6219E-02
4.4100000E+00	-5.9678E-03	7.1180E-02
4.4200000E+00	-5.9642E-03	5.7537E-02
4.4300000E+00	-5.8276E-03	4.5225E-02
4.4400000E+00	-5.7029E-03	3.4575E-02
4.4500000E+00	-5.3957E-03	2.5906E-02
4.4600000E+00	-5.0009E-03	1.9580E-02
4.4700000E+00	-4.6106E-03	1.4916E-02
4.4800000E+00	-4.0962E-03	1.2592E-02
4.4900000E+00	-3.4603E-03	1.2562E-02
4.5000000E+00	-2.7769E-03	1.4899E-02
4.5100000E+00	-2.0970E-03	1.9248E-02
4.5200000E+00	-1.3749E-03	2.5916E-02
4.5300000E+00	-6.2317E-04	3.4563E-02
4.5400000E+00	1.3741E-04	4.5236E-02
4.5500000E+00	8.9929E-04	5.7566E-02
4.5600000E+00	1.6491E-03	7.1868E-02
4.5700000E+00	2.3938E-03	8.7196E-02
4.5800000E+00	3.1375E-03	1.0388E-01
4.5900000E+00	3.8253E-03	1.2186E-01
4.6000000E+00	4.5168E-03	1.4016E-01
4.6100000E+00	5.1857E-03	1.5883E-01
4.6200000E+00	5.8563E-03	1.7781E-01
4.6300000E+00	6.5290E-03	1.9682E-01
4.6400000E+00	7.1386E-03	2.1513E-01
4.6500000E+00	7.7555E-03	2.3314E-01
4.6600000E+00	8.1121E-03	2.4979E-01
4.6700000E+00	8.3841E-03	2.6582E-01
4.6800000E+00	8.5075E-03	2.8009E-01
4.6900000E+00	8.5050E-03	2.9277E-01
4.7000000E+00	8.4705E-03	3.0375E-01
4.7100000E+00	8.1958E-03	3.1276E-01
4.7200000E+00	7.7605E-03	3.1941E-01
4.7300000E+00	7.2159E-03	3.2446E-01
4.7400000E+00	6.5241E-03	3.2674E-01
4.7500000E+00	5.6203E-03	3.2710E-01
4.7600000E+00	4.7775E-03	3.2508E-01
4.7700000E+00	3.8140E-03	3.2110E-01
4.7800000E+00	2.8237E-03	3.1476E-01
4.7900000E+00	1.7584E-03	3.0644E-01
4.8000000E+00	6.0202E-04	2.9613E-01
4.8100000E+00	-4.0002E-04	2.8409E-01
4.8200000E+00	-1.3994E-03	2.7047E-01
4.8300000E+00	-2.3976E-03	2.5581E-01
4.8400000E+00	-3.2334E-03	2.3981E-01
4.8500000E+00	-3.9961E-03	2.2280E-01
4.8600000E+00	-4.6211E-03	2.0550E-01
4.8700000E+00	-5.1569E-03	1.8783E-01
4.8800000E+00	-5.5776E-03	1.6984E-01
4.8900000E+00	-5.8294E-03	1.5253E-01
4.9000000E+00	-6.0511E-03	1.3521E-01
4.9100000E+00	-6.2160E-03	1.1884E-01
4.9200000E+00	-6.2177E-03	1.0385E-01
4.9300000E+00	-6.1933E-03	8.9890E-02
4.9400000E+00	-6.0525E-03	7.7225E-02
4.9500000E+00	-5.8267E-03	6.6541E-02
4.9600000E+00	-5.5928E-03	5.7541E-02
4.9700000E+00	-5.2480E-03	5.0580E-02
4.9800000E+00	-4.7690E-03	4.5538E-02
4.9900000E+00	-4.2798E-03	4.2864E-02
5.0000000E+00	-3.5946E-03	4.2559E-02
5.0100000E+00	-3.0099E-03	4.4254E-02
5.0200000E+00	-2.2834E-03	4.8223E-02
5.0300000E+00	-1.5293E-03	5.4536E-02
5.0400000E+00	-8.3676E-04	6.2877E-02
5.0500000E+00	-7.1430E-06	7.3226E-02
5.0600000E+00	7.0382E-04	8.5215E-02
5.0700000E+00	1.4850E-03	9.9202E-02
5.0800000E+00	2.2858E-03	1.1450E-01
5.0900000E+00	3.0094E-03	1.3087E-01
5.1000000E+00	3.8216E-03	1.4850E-01
5.1100000E+00	4.5635E-03	1.6686E-01
5.1200000E+00	5.3501E-03	1.8552E-01
5.1300000E+00	6.1048E-03	2.0449E-01
5.1400000E+00	6.8728E-03	2.2349E-01
5.1500000E+00	7.5434E-03	2.4216E-01
5.1600000E+00	8.0397E-03	2.6011E-01
5.1700000E+00	8.2822E-03	2.7711E-01
5.1800000E+00	8.6750E-03	2.9311E-01
5.1900000E+00	8.7631E-03	3.0744E-01
5.2000000E+00	8.8301E-03	3.2043E-01
5.2100000E+00	8.6905E-03	3.3177E-01
5.2200000E+00	8.4488E-03	3.4111E-01
5.2300000E+00	8.0071E-03	3.4841E-01
5.2400000E+00	7.4814E-03	3.5374E-01
5.2500000E+00	6.8125E-03	3.5674E-01
5.2600000E+00	6.0121E-03	3.5742E-01
5.2700000E+00	5.1255E-03	3.5575E-01
5.2800000E+00	4.1329E-03	3.5207E-01
5.2900000E+00	3.1185E-03	3.4606E-01
5.3000000E+00	2.0238E-03	3.3806E-01
5.3100000E+00	9.4007E-04	3.2809E-01
5.3200000E+00	-1.2620E-04	3.1644E-01
5.3300000E+00	-1.1616E-03	3.0305E-01
5.3400000E+00	-2.1940E-03	2.8846E-01
5.3500000E+00	-3.1534E-03	2.7244E-01
5.3600000E+00	-3.9553E-03	2.5579E-01
5.3700000E+00	-4.6552E-03	2.3846E-01
5.3800000E+00	-5.3578E-03	2.2082E-01
5.3900000E+00	-5.7859E-03	2.0318E-01
5.4000000E+00	-6.1659E-03	1.8551E-01
