time /s	I /mA	E /V
2.0000000E+00	-1.0532E-02	-1.1463E-01
2.0100000E+00	8.7314E-03	5.0513E-02
2.0200000E+00	1.5692E-02	1.6750E-01
2.0300000E+00	-6.3942E-04	6.8217E-02
2.0400000E+00	-1.5283E-02	-1.0296E-01
2.0500000E+00	-8.1465E-03	-9.8000E-02
2.0600000E+00	1.0569E-02	7.6486E-02
2.0700000E+00	1.4894E-02	1.6985E-01
2.0800000E+00	-3.0975E-03	4.7568E-02
2.0900000E+00	-1.5836E-02	-1.1264E-01
2.1000000E+00	-5.5739E-03	-7.8689E-02
2.1100000E+00	1.2127E-02	1.0118E-01
2.1200000E+00	1.3496E-02	1.6818E-01
2.1300000E+00	-5.3282E-03	2.6243E-02
2.1400000E+00	-1.6041E-02	-1.1860E-01
2.1500000E+00	-2.9164E-03	-5.6387E-02
2.1600000E+00	1.3514E-02	1.2386E-01
2.1700000E+00	1.1795E-02	1.6284E-01
2.1800000E+00	-7.5197E-03	4.9573E-03
2.1900000E+00	-1.5811E-02	-1.2094E-01
2.2000000E+00	-3.5193E-04	-3.2082E-02
2.2100000E+00	1.4664E-02	1.4386E-01
2.2200000E+00	9.5071E-03	1.5387E-01
2.2300000E+00	-9.5502E-03	-1.6040E-02
2.2400000E+00	-1.5070E-02	-1.1929E-01
2.2500000E+00	2.2082E-03	-6.1270E-03
2.2600000E+00	1.5569E-02	1.6088E-01
2.2700000E+00	6.8836E-03	1.4150E-01
2.2800000E+00	-1.1393E-02	-3.5378E-02
2.2900000E+00	-1.3854E-02	-1.1363E-01
2.3000000E+00	4.5926E-03	2.0866E-02
2.3100000E+00	1.6148E-02	1.7449E-01
2.3200000E+00	4.1488E-03	1.2616E-01
2.3300000E+00	-1.2906E-02	-5.3348E-02
2.3400000E+00	-1.2253E-02	-1.0398E-01
2.3500000E+00	6.7948E-03	4.8194E-02
2.3600000E+00	1.6309E-02	1.8451E-01
2.3700000E+00	1.6206E-03	1.0885E-01
2.3800000E+00	-1.4229E-02	-6.8651E-02
2.3900000E+00	-1.0212E-02	-9.0679E-02
2.4000000E+00	8.7741E-03	7.5165E-02
2.4100000E+00	1.5998E-02	1.9050E-01
2.4200000E+00	-9.8422E-04	8.9183E-02
2.4300000E+00	-1.5163E-02	-8.1324E-02
2.4400000E+00	-7.8085E-03	-7.4025E-02
2.4500000E+00	1.0606E-02	1.0119E-01
2.4600000E+00	1.5101E-02	1.9252E-01
2.4700000E+00	-3.4148E-03	6.8536E-02
2.4800000E+00	-1.5776E-02	-9.0658E-02
2.4900000E+00	-5.1751E-03	-5.4372E-02
2.5000000E+00	1.2205E-02	1.2583E-01
2.5100000E+00	1.3770E-02	1.9052E-01
2.5200000E+00	-5.6377E-03	4.7238E-02
2.5300000E+00	-1.5847E-02	-9.6294E-02
2.5400000E+00	-2.7004E-03	-3.2055E-02
2.5500000E+00	1.3600E-02	1.4813E-01
2.5600000E+00	1.1883E-02	1.8482E-01
2.5700000E+00	-7.7136E-03	2.5933E-02
2.5800000E+00	-1.5581E-02	-9.8310E-02
2.5900000E+00	-1.1651E-04	-7.3921E-03
2.6000000E+00	1.4753E-02	1.6784E-01
2.6100000E+00	9.4626E-03	1.7550E-01
2.6200000E+00	-9.7017E-03	5.2406E-03
2.6300000E+00	-1.4814E-02	-9.6293E-02
2.6400000E+00	2.3762E-03	1.8569E-02
2.6500000E+00	1.5871E-02	1.8481E-01
2.6600000E+00	6.6293E-03	1.6316E-01
2.6700000E+00	-1.1473E-02	-1.4399E-02
2.6800000E+00	-1.3559E-02	-9.0308E-02
2.6900000E+00	4.7479E-03	4.5539E-02
2.7000000E+00	1.6488E-02	1.9781E-01
2.7100000E+00	3.8822E-03	1.4782E-01
2.7200000E+00	-1.2994E-02	-3.1696E-02
2.7300000E+00	-1.2021E-02	-8.0672E-02
2.7400000E+00	6.9183E-03	7.2870E-02
2.7500000E+00	1.6757E-02	2.0749E-01
2.7600000E+00	1.1469E-03	1.2983E-01
2.7700000E+00	-1.4241E-02	-4.7014E-02
2.7800000E+00	-9.8927E-03	-6.7021E-02
2.7900000E+00	8.8879E-03	9.9850E-02
2.8000000E+00	1.6406E-02	2.1315E-01
2.8100000E+00	-1.3250E-03	1.1051E-01
2.8200000E+00	-1.5176E-02	-5.9327E-02
2.8300000E+00	-7.5350E-03	-5.0036E-02
2.8400000E+00	1.0672E-02	1.2588E-01
2.8500000E+00	1.5570E-02	2.1519E-01
2.8600000E+00	-3.8281E-03	8.9506E-02
2.8700000E+00	-1.5683E-02	-6.8350E-02
2.8800000E+00	-4.9872E-03	-3.0066E-02
2.8900000E+00	1.2343E-02	1.5019E-01
2.9000000E+00	1.4035E-02	2.1285E-01
2.9100000E+00	-5.9673E-03	6.8203E-02
2.9200000E+00	-1.5829E-02	-7.4010E-02
2.9300000E+00	-2.5046E-03	-7.7481E-03
2.9400000E+00	1.3874E-02	1.7252E-01
2.9500000E+00	1.2106E-02	2.0686E-01
2.9600000E+00	-8.0890E-03	4.6915E-02
2.9700000E+00	-1.5465E-02	-7.5646E-02
2.9800000E+00	5.5359E-05	1.6920E-02
2.9900000E+00	1.5169E-02	1.9187E-01
3.0000000E+00	9.4675E-03	1.9746E-01
3.0100000E+00	-9.9527E-03	2.6207E-02
3.0200000E+00	-1.4683E-02	-7.3337E-02
3.0300000E+00	2.5492E-03	4.3216E-02
3.0400000E+00	1.6311E-02	2.0855E-01
3.0500000E+00	6.5081E-03	1.8450E-01
3.0600000E+00	-1.1695E-02	6.9429E-03
3.0700000E+00	-1.3423E-02	-6.7007E-02
3.0800000E+00	4.8232E-03	7.0239E-02
3.0900000E+00	1.7158E-02	2.2149E-01
3.1000000E+00	3.5377E-03	1.6915E-01
3.1100000E+00	-1.3181E-02	-1.0387E-02
3.1200000E+00	-1.1785E-02	-5.7010E-02
3.1300000E+00	6.9610E-03	9.7565E-02
3.1400000E+00	1.7421E-02	2.3082E-01
3.1500000E+00	7.0481E-04	1.5115E-01
3.1600000E+00	-1.4428E-02	-2.5395E-02
3.1700000E+00	-9.7309E-03	-4.3380E-02
3.1800000E+00	8.9805E-03	1.2452E-01
3.1900000E+00	1.7095E-02	2.3617E-01
3.2000000E+00	-1.9315E-03	1.3150E-01
3.2100000E+00	-1.5326E-02	-3.7692E-02
3.2200000E+00	-7.3333E-03	-2.6068E-02
3.2300000E+00	1.0822E-02	1.5021E-01
3.2400000E+00	1.6126E-02	2.3787E-01
3.2500000E+00	-4.3433E-03	1.1049E-01
3.2600000E+00	-1.5805E-02	-4.6367E-02
3.2700000E+00	-4.8273E-03	-6.0854E-03
3.2800000E+00	1.2501E-02	1.7454E-01
3.2900000E+00	1.4466E-02	2.3517E-01
3.3000000E+00	-6.5343E-03	8.9209E-02
3.3100000E+00	-1.5820E-02	-5.1713E-02
3.3200000E+00	-2.2564E-03	1.6900E-02
3.3300000E+00	1.4149E-02	1.9651E-01
3.3400000E+00	1.2365E-02	2.2883E-01
3.3500000E+00	-8.5601E-03	6.7835E-02
3.3600000E+00	-1.5442E-02	-5.3004E-02
3.3700000E+00	2.3234E-04	4.1580E-02
3.3800000E+00	1.5619E-02	2.1587E-01
3.3900000E+00	9.5457E-03	2.1916E-01
3.4000000E+00	-1.0375E-02	4.7541E-02
3.4100000E+00	-1.4628E-02	-5.0337E-02
3.4200000E+00	2.6445E-03	6.7873E-02
3.4300000E+00	1.6908E-02	2.3217E-01
3.4400000E+00	6.2542E-03	2.0618E-01
3.4500000E+00	-1.2016E-02	2.8215E-02
3.4600000E+00	-1.3322E-02	-4.3727E-02
3.4700000E+00	4.9227E-03	9.4854E-02
3.4800000E+00	1.7703E-02	2.4486E-01
3.4900000E+00	3.1896E-03	1.9048E-01
3.5000000E+00	-1.3534E-02	1.0893E-02
3.5100000E+00	-1.1658E-02	-3.3386E-02
3.5200000E+00	7.0242E-03	1.2220E-01
3.5300000E+00	1.7915E-02	2.5385E-01
3.5400000E+00	2.7692E-04	1.7245E-01
3.5500000E+00	-1.4671E-02	-3.7612E-03
3.5600000E+00	-9.6233E-03	-1.9391E-02
3.5700000E+00	9.0544E-03	1.4887E-01
3.5800000E+00	1.7480E-02	2.5916E-01
3.5900000E+00	-2.4296E-03	1.5246E-01
3.6000000E+00	-1.5483E-02	-1.5759E-02
3.6100000E+00	-7.1629E-03	-2.0631E-03
3.6200000E+00	1.0969E-02	1.7488E-01
3.6300000E+00	1.6344E-02	2.6018E-01
3.6400000E+00	-4.8083E-03	1.3182E-01
3.6500000E+00	-1.5914E-02	-2.4404E-02
3.6600000E+00	-4.6499E-03	1.8246E-02
3.6700000E+00	1.2880E-02	1.9885E-01
3.6800000E+00	1.4713E-02	2.5748E-01
3.6900000E+00	-7.0737E-03	1.1016E-01
3.7000000E+00	-1.5860E-02	-2.9045E-02
3.7100000E+00	-2.2047E-03	4.1243E-02
3.7200000E+00	1.4578E-02	2.2085E-01
3.7300000E+00	1.2606E-02	2.5082E-01
3.7400000E+00	-9.0653E-03	8.8857E-02
3.7500000E+00	-1.5477E-02	-3.0406E-02
3.7600000E+00	3.1604E-04	6.6205E-02
3.7700000E+00	1.6183E-02	2.3987E-01
3.7800000E+00	9.5860E-03	2.4082E-01
3.7900000E+00	-1.0820E-02	6.8532E-02
3.8000000E+00	-1.4674E-02	-2.7378E-02
3.8100000E+00	2.7721E-03	9.2536E-02
3.8200000E+00	1.7354E-02	2.5586E-01
3.8300000E+00	6.1797E-03	2.2779E-01
3.8400000E+00	-1.2488E-02	4.9528E-02
3.8500000E+00	-1.3316E-02	-2.0723E-02
3.8600000E+00	5.0168E-03	1.1953E-01
3.8700000E+00	1.8172E-02	2.6852E-01
3.8800000E+00	2.9821E-03	2.1177E-01
3.8900000E+00	-1.3871E-02	3.2204E-02
3.9000000E+00	-1.1570E-02	-1.0064E-02
3.9100000E+00	7.2010E-03	1.4687E-01
3.9200000E+00	1.8242E-02	2.7716E-01
3.9300000E+00	-3.6918E-05	1.9348E-01
3.9400000E+00	-1.4940E-02	1.7545E-02
3.9500000E+00	-9.4330E-03	4.2340E-03
3.9600000E+00	9.3081E-03	1.7354E-01
3.9700000E+00	1.7799E-02	2.8183E-01
3.9800000E+00	-2.7960E-03	1.7379E-01
3.9900000E+00	-1.5653E-02	6.2092E-03
4.0000000E+00	-7.0435E-03	2.1919E-02
4.0100000E+00	1.1407E-02	1.9919E-01
4.0200000E+00	1.6635E-02	2.8281E-01
4.0300000E+00	-5.2817E-03	1.5280E-01
4.0400000E+00	-1.6055E-02	-2.0787E-03
4.0500000E+00	-4.5049E-03	4.2541E-02
4.0600000E+00	1.3321E-02	2.2317E-01
4.0700000E+00	1.4939E-02	2.7983E-01
4.0800000E+00	-7.5663E-03	1.3113E-01
4.0900000E+00	-1.5970E-02	-6.7597E-03
4.1000000E+00	-2.0906E-03	6.5553E-02
4.1100000E+00	1.5069E-02	2.4485E-01
4.1200000E+00	1.2680E-02	2.7281E-01
4.1300000E+00	-9.5492E-03	1.1015E-01
4.1400000E+00	-1.5612E-02	-7.7629E-03
4.1500000E+00	4.7514E-04	9.0872E-02
4.1600000E+00	1.6626E-02	2.6387E-01
4.1700000E+00	9.5856E-03	2.6282E-01
4.1800000E+00	-1.1309E-02	8.9519E-02
4.1900000E+00	-1.4632E-02	-4.4320E-03
4.2000000E+00	2.8689E-03	1.1718E-01
4.2100000E+00	1.7853E-02	2.7955E-01
4.2200000E+00	6.1364E-03	2.4912E-01
4.2300000E+00	-1.2934E-02	7.0491E-02
4.2400000E+00	-1.3289E-02	2.5919E-03
4.2500000E+00	5.2295E-03	1.4421E-01
4.2600000E+00	1.8483E-02	2.9184E-01
4.2700000E+00	2.9234E-03	2.3313E-01
4.2800000E+00	-1.4182E-02	5.3882E-02
4.2900000E+00	-1.1494E-02	1.3554E-02
4.3000000E+00	7.4429E-03	1.7154E-01
4.3100000E+00	1.8596E-02	3.0016E-01
4.3200000E+00	-2.5547E-04	2.1482E-01
4.3300000E+00	-1.5256E-02	3.9174E-02
4.3400000E+00	-9.3795E-03	2.8242E-02
4.3500000E+00	9.6577E-03	1.9821E-01
4.3600000E+00	1.8094E-02	3.0480E-01
4.3700000E+00	-3.1024E-03	1.9477E-01
4.3800000E+00	-1.5942E-02	2.7894E-02
4.3900000E+00	-6.8815E-03	4.6197E-02
4.4000000E+00	1.1871E-02	2.2386E-01
4.4100000E+00	1.6982E-02	3.0547E-01
4.4200000E+00	-5.6913E-03	1.7377E-01
4.4300000E+00	-1.6263E-02	1.9847E-02
4.4400000E+00	-4.4498E-03	6.6872E-02
4.4500000E+00	1.3898E-02	2.4751E-01
4.4600000E+00	1.5164E-02	3.0213E-01
4.4700000E+00	-7.9736E-03	1.5213E-01
4.4800000E+00	-1.6182E-02	1.5588E-02
4.4900000E+00	-1.8901E-03	9.0173E-02
4.5000000E+00	1.5638E-02	2.6919E-01
4.5100000E+00	1.2970E-02	2.9481E-01
4.5200000E+00	-1.0040E-02	1.3114E-01
4.5300000E+00	-1.5621E-02	1.5236E-02
4.5400000E+00	5.0577E-04	1.1521E-01
4.5500000E+00	1.7168E-02	2.8784E-01
4.5600000E+00	9.6981E-03	2.8445E-01
4.5700000E+00	-1.1836E-02	1.1078E-01
4.5800000E+00	-1.4732E-02	1.8539E-02
4.5900000E+00	3.0666E-03	1.4186E-01
4.6000000E+00	1.8345E-02	3.0347E-01
4.6100000E+00	6.1943E-03	2.7080E-01
4.6200000E+00	-1.3451E-02	9.1789E-02
4.6300000E+00	-1.3280E-02	2.5910E-02
4.6400000E+00	5.3226E-03	1.6888E-01
4.6500000E+00	1.9088E-02	3.1518E-01
4.6600000E+00	2.8038E-03	2.5445E-01
4.6700000E+00	-1.4688E-02	7.5175E-02
4.6800000E+00	-1.1551E-02	3.7194E-02
4.6900000E+00	7.8057E-03	1.9619E-01
4.7000000E+00	1.9132E-02	3.2349E-01
4.7100000E+00	-4.2990E-04	2.3575E-01
4.7200000E+00	-1.5675E-02	6.0840E-02
4.7300000E+00	-9.2518E-03	5.2231E-02
4.7400000E+00	1.0131E-02	2.2286E-01
4.7500000E+00	1.8574E-02	3.2749E-01
4.7600000E+00	-3.3466E-03	2.1577E-01
4.7700000E+00	-1.6334E-02	4.9848E-02
4.7800000E+00	-6.8783E-03	7.0238E-02
4.7900000E+00	1.2570E-02	2.4850E-01
4.8000000E+00	1.7340E-02	3.2783E-01
4.8100000E+00	-5.9795E-03	1.9478E-01
4.8200000E+00	-1.6585E-02	4.2175E-02
4.8300000E+00	-4.3335E-03	9.1221E-02
4.8400000E+00	1.4495E-02	2.7219E-01
4.8500000E+00	1.5520E-02	3.2412E-01
4.8600000E+00	-8.4341E-03	1.7348E-01
4.8700000E+00	-1.6380E-02	3.8229E-02
4.8800000E+00	-1.8752E-03	1.1455E-01
4.8900000E+00	1.6253E-02	2.9317E-01
4.9000000E+00	1.3171E-02	3.1682E-01
4.9100000E+00	-1.0489E-02	1.5211E-01
4.9200000E+00	-1.5887E-02	3.7880E-02
4.9300000E+00	7.4752E-04	1.3985E-01
4.9400000E+00	1.7791E-02	3.1183E-01
4.9500000E+00	9.8660E-03	3.0612E-01
4.9600000E+00	-1.2421E-02	1.3180E-01
4.9700000E+00	-1.4819E-02	4.1538E-02
4.9800000E+00	3.2487E-03	1.6654E-01
4.9900000E+00	1.9039E-02	3.2716E-01
5.0000000E+00	6.0163E-03	2.9213E-01
5.0100000E+00	-1.3983E-02	1.1313E-01
5.0200000E+00	-1.3409E-02	4.9176E-02
5.0300000E+00	5.7820E-03	1.9353E-01
5.0400000E+00	1.9519E-02	3.3846E-01
5.0500000E+00	2.7042E-03	2.7577E-01
5.0600000E+00	-1.5239E-02	9.6470E-02
5.0700000E+00	-1.1527E-02	6.0862E-02
5.0800000E+00	8.2789E-03	2.2085E-01
5.0900000E+00	1.9636E-02	3.4646E-01
5.1000000E+00	-5.5172E-04	2.5713E-01
5.1100000E+00	-1.6121E-02	8.2816E-02
5.1200000E+00	-9.3391E-03	7.5865E-02
5.1300000E+00	1.0788E-02	2.4750E-01
5.1400000E+00	1.9055E-02	3.5047E-01
5.1500000E+00	-3.4625E-03	2.3679E-01
5.1600000E+00	-1.6729E-02	7.1832E-02
5.1700000E+00	-6.7715E-03	9.4198E-02
5.1800000E+00	1.3120E-02	2.7284E-01
5.1900000E+00	1.7782E-02	3.5046E-01
5.2000000E+00	-6.2137E-03	2.1577E-01
5.2100000E+00	-1.6926E-02	6.4183E-02
5.2200000E+00	-4.3073E-03	1.1552E-01
5.2300000E+00	1.5200E-02	2.9652E-01
5.2400000E+00	1.5764E-02	3.4645E-01
5.2500000E+00	-8.6973E-03	1.9445E-01
5.2600000E+00	-1.6810E-02	6.0519E-02
5.2700000E+00	-1.7358E-03	1.3917E-01
5.2800000E+00	1.7018E-02	3.1749E-01
5.2900000E+00	1.3295E-02	3.3877E-01
5.3000000E+00	-1.1004E-02	1.7313E-01
5.3100000E+00	-1.6085E-02	6.0514E-02
5.3200000E+00	9.2485E-04	1.6455E-01
5.3300000E+00	1.8603E-02	3.3582E-01
5.3400000E+00	9.7986E-03	3.2780E-01
5.3500000E+00	-1.2882E-02	1.5313E-01
5.3600000E+00	-1.5022E-02	6.4844E-02
5.3700000E+00	3.5810E-03	1.9123E-01
5.3800000E+00	1.9547E-02	3.5050E-01
5.3900000E+00	6.1431E-03	3.1380E-01
5.4000000E+00	-1.4463E-02	1.3446E-01
