time /s	I /mA	E /V
4.5000000E-01	-1.3783E-03	-1.8996E-01
4.6000000E-01	-5.9852E-04	-1.7664E-01
4.7000000E-01	1.9143E-04	-1.6201E-01
4.8000000E-01	9.2576E-04	-1.4599E-01
4.9000000E-01	1.6205E-03	-1.2898E-01
5.0000000E-01	2.3177E-03	-1.1105E-01
5.1000000E-01	2.9745E-03	-9.2354E-02
5.2000000E-01	3.5688E-03	-7.3375E-02
5.3000000E-01	4.1308E-03	-5.4383E-02
5.4000000E-01	4.5785E-03	-3.5743E-02
5.5000000E-01	4.9627E-03	-1.7377E-02
5.6000000E-01	5.2763E-03	-7.9403E-05
5.7000000E-01	5.5035E-03	1.6607E-02
5.8000000E-01	5.6135E-03	3.1597E-02
5.9000000E-01	5.6706E-03	4.5274E-02
6.0000000E-01	5.6568E-03	5.7545E-02
6.1000000E-01	5.5010E-03	6.7567E-02
6.2000000E-01	5.2842E-03	7.5883E-02
6.3000000E-01	4.9698E-03	8.1914E-02
6.4000000E-01	4.5954E-03	8.5901E-02
6.5000000E-01	4.1410E-03	8.7554E-02
6.6000000E-01	3.6175E-03	8.6896E-02
6.7000000E-01	3.0360E-03	8.3912E-02
6.8000000E-01	2.4181E-03	7.8893E-02
6.9000000E-01	1.7882E-03	7.1910E-02
7.0000000E-01	1.0714E-03	6.2594E-02
7.1000000E-01	3.4961E-04	5.1612E-02
7.2000000E-01	-3.2211E-04	3.8953E-02
7.3000000E-01	-1.0233E-03	2.4973E-02
7.4000000E-01	-1.7006E-03	9.6332E-03
7.5000000E-01	-2.3262E-03	-6.7026E-03
7.6000000E-01	-2.9788E-03	-2.3675E-02
7.7000000E-01	-3.5863E-03	-4.1363E-02
7.8000000E-01	-4.1375E-03	-5.9325E-02
7.9000000E-01	-4.5968E-03	-7.7004E-02
8.0000000E-01	-5.0402E-03	-9.4311E-02
8.1000000E-01	-5.3389E-03	-1.1131E-01
8.2000000E-01	-5.5974E-03	-1.2697E-01
8.3000000E-01	-5.8029E-03	-1.4197E-01
8.4000000E-01	-5.8662E-03	-1.5529E-01
8.5000000E-01	-5.8865E-03	-1.6732E-01
8.6000000E-01	-5.7835E-03	-1.7725E-01
8.7000000E-01	-5.6100E-03	-1.8562E-01
8.8000000E-01	-5.3052E-03	-1.9166E-01
8.9000000E-01	-4.9452E-03	-1.9561E-01
9.0000000E-01	-4.5118E-03	-1.9731E-01
9.1000000E-01	-4.0679E-03	-1.9699E-01
9.2000000E-01	-3.4524E-03	-1.9429E-01
9.3000000E-01	-2.7975E-03	-1.8930E-01
9.4000000E-01	-2.1966E-03	-1.8232E-01
9.5000000E-01	-1.4500E-03	-1.7298E-01
9.6000000E-01	-7.8860E-04	-1.6199E-01
9.7000000E-01	-6.3657E-05	-1.4930E-01
9.8000000E-01	6.7801E-04	-1.3470E-01
9.9000000E-01	1.4090E-03	-1.1901E-01
1.0000000E+00	2.0813E-03	-1.0203E-01
1.0100000E+00	2.7992E-03	-8.4014E-02
1.0200000E+00	3.3640E-03	-6.5721E-02
1.0300000E+00	3.9377E-03	-4.6711E-02
1.0400000E+00	4.4835E-03	-2.7715E-02
1.0500000E+00	4.9131E-03	-9.0587E-03
1.0600000E+00	5.3200E-03	9.6006E-03
1.0700000E+00	5.6166E-03	2.6915E-02
1.0800000E+00	5.8564E-03	4.3561E-02
1.0900000E+00	6.0223E-03	5.9200E-02
1.1000000E+00	6.0654E-03	7.3243E-02
1.1100000E+00	6.0279E-03	8.5520E-02
1.1200000E+00	5.8944E-03	9.5864E-02
1.1300000E+00	5.7134E-03	1.0453E-01
1.1400000E+00	5.4202E-03	1.1089E-01
1.1500000E+00	5.0555E-03	1.1518E-01
1.1600000E+00	4.6221E-03	1.1720E-01
1.1700000E+00	4.0966E-03	1.1722E-01
1.1800000E+00	3.4778E-03	1.1456E-01
1.1900000E+00	2.8491E-03	1.0992E-01
1.2000000E+00	2.1895E-03	1.0325E-01
1.2100000E+00	1.4889E-03	9.4227E-02
1.2200000E+00	8.2894E-04	8.3594E-02
1.2300000E+00	7.7936E-05	7.1248E-02
1.2400000E+00	-5.7593E-04	5.7601E-02
1.2500000E+00	-1.3353E-03	4.2288E-02
1.2600000E+00	-1.9455E-03	2.6280E-02
1.2700000E+00	-2.6186E-03	9.2827E-03
1.2800000E+00	-3.2354E-03	-8.3552E-03
1.2900000E+00	-3.7580E-03	-2.6004E-02
1.3000000E+00	-4.2757E-03	-4.4011E-02
1.3100000E+00	-4.6786E-03	-6.1343E-02
1.3200000E+00	-5.0530E-03	-7.8319E-02
1.3300000E+00	-5.3179E-03	-9.4331E-02
1.3400000E+00	-5.5444E-03	-1.0931E-01
1.3500000E+00	-5.5818E-03	-1.2295E-01
1.3600000E+00	-5.6291E-03	-1.3533E-01
1.3700000E+00	-5.5133E-03	-1.4563E-01
1.3800000E+00	-5.3418E-03	-1.5428E-01
1.3900000E+00	-5.1028E-03	-1.6064E-01
1.4000000E+00	-4.7608E-03	-1.6499E-01
1.4100000E+00	-4.3356E-03	-1.6730E-01
1.4200000E+00	-3.8676E-03	-1.6734E-01
1.4300000E+00	-3.2887E-03	-1.6497E-01
1.4400000E+00	-2.6846E-03	-1.6033E-01
1.4500000E+00	-2.0413E-03	-1.5364E-01
1.4600000E+00	-1.3883E-03	-1.4500E-01
1.4700000E+00	-6.4924E-04	-1.3398E-01
1.4800000E+00	3.3288E-05	-1.2168E-01
1.4900000E+00	7.4356E-04	-1.0738E-01
1.5000000E+00	1.4588E-03	-9.1720E-02
1.5100000E+00	2.1542E-03	-7.5057E-02
1.5200000E+00	2.8055E-03	-5.7388E-02
1.5300000E+00	3.4428E-03	-3.8707E-02
1.5400000E+00	3.9939E-03	-2.0074E-02
1.5500000E+00	4.5414E-03	-1.0892E-03
1.5600000E+00	5.0158E-03	1.7906E-02
1.5700000E+00	5.3988E-03	3.6271E-02
1.5800000E+00	5.7183E-03	5.3919E-02
1.5900000E+00	5.9512E-03	7.0868E-02
1.6000000E+00	6.1223E-03	8.6578E-02
1.6100000E+00	6.1714E-03	1.0089E-01
1.6200000E+00	6.1603E-03	1.1350E-01
1.6300000E+00	6.0222E-03	1.2420E-01
1.6400000E+00	5.8897E-03	1.3321E-01
1.6500000E+00	5.5835E-03	1.3988E-01
1.6600000E+00	5.2561E-03	1.4454E-01
1.6700000E+00	4.8239E-03	1.4720E-01
1.6800000E+00	4.2804E-03	1.4719E-01
1.6900000E+00	3.7130E-03	1.4521E-01
1.7000000E+00	3.1051E-03	1.4084E-01
1.7100000E+00	2.4596E-03	1.3459E-01
1.7200000E+00	1.7322E-03	1.2588E-01
1.7300000E+00	1.0220E-03	1.1558E-01
1.7400000E+00	3.3029E-04	1.0358E-01
1.7500000E+00	-3.9760E-04	8.9926E-02
1.7600000E+00	-1.0847E-03	7.4889E-02
1.7700000E+00	-1.7649E-03	5.8924E-02
1.7800000E+00	-2.3884E-03	4.2282E-02
1.7900000E+00	-3.0182E-03	2.4630E-02
1.8000000E+00	-3.5869E-03	6.9551E-03
1.8100000E+00	-4.0479E-03	-1.0674E-02
1.8200000E+00	-4.4750E-03	-2.8341E-02
1.8300000E+00	-4.8706E-03	-4.5343E-02
1.8400000E+00	-5.1614E-03	-6.1651E-02
1.8500000E+00	-5.3840E-03	-7.6982E-02
1.8600000E+00	-5.4783E-03	-9.0667E-02
1.8700000E+00	-5.5064E-03	-1.0332E-01
1.8800000E+00	-5.4318E-03	-1.1398E-01
1.8900000E+00	-5.2998E-03	-1.2296E-01
1.9000000E+00	-5.0182E-03	-1.2964E-01
1.9100000E+00	-4.7153E-03	-1.3467E-01
1.9200000E+00	-4.2827E-03	-1.3697E-01
1.9300000E+00	-3.8148E-03	-1.3732E-01
1.9400000E+00	-3.3328E-03	-1.3567E-01
1.9500000E+00	-2.7089E-03	-1.3132E-01
1.9600000E+00	-2.0664E-03	-1.2502E-01
1.9700000E+00	-1.4084E-03	-1.1668E-01
1.9800000E+00	-7.0170E-04	-1.0602E-01
1.9900000E+00	-1.2049E-05	-9.4024E-02
2.0000000E+00	7.1414E-04	-8.0044E-02
2.0100000E+00	1.4207E-03	-6.4695E-02
2.0200000E+00	2.1292E-03	-4.8045E-02
2.0300000E+00	2.7915E-03	-3.0382E-02
2.0400000E+00	3.3972E-03	-1.2056E-02
2.0500000E+00	3.9810E-03	6.5956E-03
2.0600000E+00	4.5303E-03	2.5572E-02
2.0700000E+00	4.9860E-03	4.4557E-02
2.0800000E+00	5.3923E-03	6.2867E-02
2.0900000E+00	5.7467E-03	8.0893E-02
2.1000000E+00	5.9758E-03	9.7870E-02
2.1100000E+00	6.1796E-03	1.1387E-01
2.1200000E+00	6.2855E-03	1.2818E-01
2.1300000E+00	6.2717E-03	1.4119E-01
2.1400000E+00	6.2268E-03	1.5250E-01
2.1500000E+00	6.0817E-03	1.6187E-01
2.1600000E+00	5.7801E-03	1.6886E-01
2.1700000E+00	5.4353E-03	1.7384E-01
2.1800000E+00	5.0602E-03	1.7687E-01
2.1900000E+00	4.5479E-03	1.7753E-01
2.2000000E+00	3.9778E-03	1.7552E-01
2.2100000E+00	3.3548E-03	1.7186E-01
2.2200000E+00	2.6695E-03	1.6589E-01
2.2300000E+00	1.9661E-03	1.5756E-01
2.2400000E+00	1.2407E-03	1.4754E-01
2.2500000E+00	5.3017E-04	1.3588E-01
2.2600000E+00	-1.7077E-04	1.2257E-01
2.2700000E+00	-8.9995E-04	1.0792E-01
2.2800000E+00	-1.5777E-03	9.1917E-02
2.2900000E+00	-2.2059E-03	7.5241E-02
2.3000000E+00	-2.8249E-03	5.7921E-02
2.3100000E+00	-3.4078E-03	3.9957E-02
2.3200000E+00	-3.8777E-03	2.2296E-02
2.3300000E+00	-4.3634E-03	4.6409E-03
2.3400000E+00	-4.7518E-03	-1.2358E-02
2.3500000E+00	-5.0473E-03	-2.9001E-02
2.3600000E+00	-5.2557E-03	-4.4344E-02
2.3700000E+00	-5.3965E-03	-5.8337E-02
2.3800000E+00	-5.4125E-03	-7.0986E-02
2.3900000E+00	-5.3909E-03	-8.2326E-02
2.4000000E+00	-5.2346E-03	-9.1348E-02
2.4100000E+00	-5.0243E-03	-9.8686E-02
2.4200000E+00	-4.7208E-03	-1.0401E-01
2.4300000E+00	-4.3041E-03	-1.0669E-01
2.4400000E+00	-3.8552E-03	-1.0764E-01
2.4500000E+00	-3.3223E-03	-1.0602E-01
2.4600000E+00	-2.7526E-03	-1.0234E-01
2.4700000E+00	-2.0954E-03	-9.6345E-02
2.4800000E+00	-1.4565E-03	-8.8305E-02
2.4900000E+00	-7.5073E-04	-7.8043E-02
2.5000000E+00	-4.2583E-05	-6.6023E-02
2.5100000E+00	6.2428E-04	-5.2727E-02
2.5200000E+00	1.3545E-03	-3.7372E-02
2.5300000E+00	2.0608E-03	-2.1072E-02
2.5400000E+00	2.7394E-03	-3.7620E-03
2.5500000E+00	3.3445E-03	1.4580E-02
2.5600000E+00	3.9148E-03	3.3243E-02
2.5700000E+00	4.4881E-03	5.2208E-02
2.5800000E+00	4.9743E-03	7.1243E-02
2.5900000E+00	5.3907E-03	8.9875E-02
2.6000000E+00	5.7335E-03	1.0787E-01
2.6100000E+00	6.0012E-03	1.2517E-01
2.6200000E+00	6.2160E-03	1.4120E-01
2.6300000E+00	6.3036E-03	1.5586E-01
2.6400000E+00	6.4162E-03	1.6919E-01
2.6500000E+00	6.3308E-03	1.8048E-01
2.6600000E+00	6.2200E-03	1.9016E-01
2.6700000E+00	6.0195E-03	1.9783E-01
2.6800000E+00	5.6544E-03	2.0316E-01
2.6900000E+00	5.2999E-03	2.0650E-01
2.7000000E+00	4.7881E-03	2.0748E-01
2.7100000E+00	4.2163E-03	2.0621E-01
2.7200000E+00	3.5754E-03	2.0251E-01
2.7300000E+00	2.8944E-03	1.9686E-01
2.7400000E+00	2.1760E-03	1.8922E-01
2.7500000E+00	1.4413E-03	1.7954E-01
2.7600000E+00	7.0554E-04	1.6790E-01
2.7700000E+00	-4.2695E-05	1.5490E-01
2.7800000E+00	-7.1590E-04	1.4056E-01
2.7900000E+00	-1.4546E-03	1.2491E-01
2.8000000E+00	-2.0655E-03	1.0826E-01
2.8100000E+00	-2.6991E-03	9.0904E-02
2.8200000E+00	-3.2640E-03	7.3291E-02
2.8300000E+00	-3.8186E-03	5.5300E-02
2.8400000E+00	-4.2375E-03	3.7626E-02
2.8500000E+00	-4.5784E-03	2.0647E-02
2.8600000E+00	-4.9334E-03	3.9844E-03
2.8700000E+00	-5.1862E-03	-1.1670E-02
2.8800000E+00	-5.3197E-03	-2.6016E-02
2.8900000E+00	-5.3746E-03	-3.8984E-02
2.9000000E+00	-5.3743E-03	-5.0341E-02
2.9100000E+00	-5.2449E-03	-6.0006E-02
2.9200000E+00	-5.0407E-03	-6.7685E-02
2.9300000E+00	-4.7095E-03	-7.2996E-02
2.9400000E+00	-4.3596E-03	-7.6338E-02
2.9500000E+00	-3.9304E-03	-7.7651E-02
2.9600000E+00	-3.3615E-03	-7.6344E-02
2.9700000E+00	-2.8049E-03	-7.3022E-02
2.9800000E+00	-2.1936E-03	-6.7369E-02
2.9900000E+00	-1.5352E-03	-5.9652E-02
3.0000000E+00	-8.6554E-04	-5.0032E-02
3.0100000E+00	-1.6320E-04	-3.8365E-02
3.0200000E+00	5.6413E-04	-2.5048E-02
3.0300000E+00	1.2636E-03	-1.0051E-02
3.0400000E+00	1.9514E-03	5.9384E-03
3.0500000E+00	2.6206E-03	2.3269E-02
3.0600000E+00	3.2522E-03	4.1226E-02
3.0700000E+00	3.8664E-03	5.9899E-02
3.0800000E+00	4.4242E-03	7.8866E-02
3.0900000E+00	4.9185E-03	9.7864E-02
3.1000000E+00	5.3646E-03	1.1652E-01
3.1100000E+00	5.7305E-03	1.3485E-01
3.1200000E+00	6.0477E-03	1.5218E-01
3.1300000E+00	6.2575E-03	1.6849E-01
3.1400000E+00	6.4429E-03	1.8350E-01
3.1500000E+00	6.4962E-03	1.9681E-01
3.1600000E+00	6.5444E-03	2.0883E-01
3.1700000E+00	6.4491E-03	2.1884E-01
3.1800000E+00	6.2178E-03	2.2649E-01
3.1900000E+00	5.9529E-03	2.3250E-01
3.2000000E+00	5.5626E-03	2.3618E-01
3.2100000E+00	5.0731E-03	2.3748E-01
3.2200000E+00	4.4753E-03	2.3649E-01
3.2300000E+00	3.8617E-03	2.3351E-01
3.2400000E+00	3.1488E-03	2.2820E-01
3.2500000E+00	2.3912E-03	2.2049E-01
3.2600000E+00	1.6616E-03	2.1120E-01
3.2700000E+00	9.4759E-04	2.0022E-01
3.2800000E+00	1.7186E-04	1.8723E-01
3.2900000E+00	-5.6090E-04	1.7293E-01
3.3000000E+00	-1.2562E-03	1.5756E-01
3.3100000E+00	-1.9132E-03	1.4123E-01
3.3200000E+00	-2.5593E-03	1.2395E-01
3.3300000E+00	-3.1518E-03	1.0623E-01
3.3400000E+00	-3.6700E-03	8.8583E-02
3.3500000E+00	-4.1633E-03	7.0620E-02
3.3600000E+00	-4.5622E-03	5.3330E-02
3.3700000E+00	-4.8871E-03	3.6605E-02
3.3800000E+00	-5.1220E-03	2.0933E-02
3.3900000E+00	-5.3130E-03	6.3013E-03
3.4000000E+00	-5.3600E-03	-7.0116E-03
3.4100000E+00	-5.3479E-03	-1.8683E-02
3.4200000E+00	-5.2363E-03	-2.8319E-02
3.4300000E+00	-5.0477E-03	-3.6363E-02
3.4400000E+00	-4.8045E-03	-4.2363E-02
3.4500000E+00	-4.4149E-03	-4.6033E-02
3.4600000E+00	-3.9586E-03	-4.7696E-02
3.4700000E+00	-3.4760E-03	-4.6711E-02
3.4800000E+00	-2.8929E-03	-4.3680E-02
3.4900000E+00	-2.2998E-03	-3.8710E-02
3.5000000E+00	-1.6515E-03	-3.1355E-02
3.5100000E+00	-9.6427E-04	-2.2013E-02
3.5200000E+00	-2.4529E-04	-1.0705E-02
3.5300000E+00	4.6332E-04	2.5954E-03
3.5400000E+00	1.1915E-03	1.7241E-02
3.5500000E+00	1.8423E-03	3.2920E-02
3.5600000E+00	2.5590E-03	5.0233E-02
3.5700000E+00	3.1993E-03	6.8228E-02
3.5800000E+00	3.8004E-03	8.6555E-02
3.5900000E+00	4.3618E-03	1.0555E-01
3.6000000E+00	4.8763E-03	1.2452E-01
3.6100000E+00	5.3451E-03	1.4317E-01
3.6200000E+00	5.7304E-03	1.6152E-01
3.6300000E+00	6.0859E-03	1.7922E-01
3.6400000E+00	6.3441E-03	1.9548E-01
3.6500000E+00	6.5632E-03	2.1082E-01
3.6600000E+00	6.6817E-03	2.2478E-01
3.6700000E+00	6.7237E-03	2.3684E-01
3.6800000E+00	6.6750E-03	2.4716E-01
3.6900000E+00	6.5116E-03	2.5549E-01
3.7000000E+00	6.1949E-03	2.6148E-01
3.7100000E+00	5.8457E-03	2.6546E-01
3.7200000E+00	5.3533E-03	2.6717E-01
3.7300000E+00	4.8173E-03	2.6682E-01
3.7400000E+00	4.1752E-03	2.6416E-01
3.7500000E+00	3.4406E-03	2.5916E-01
3.7600000E+00	2.7045E-03	2.5219E-01
3.7700000E+00	1.9206E-03	2.4317E-01
3.7800000E+00	1.1497E-03	2.3218E-01
3.7900000E+00	3.8127E-04	2.1953E-01
3.8000000E+00	-3.7010E-04	2.0554E-01
3.8100000E+00	-1.0804E-03	1.9020E-01
3.8200000E+00	-1.7869E-03	1.7387E-01
3.8300000E+00	-2.4198E-03	1.5692E-01
3.8400000E+00	-3.0279E-03	1.3922E-01
3.8500000E+00	-3.5536E-03	1.2156E-01
3.8600000E+00	-4.0057E-03	1.0395E-01
3.8700000E+00	-4.4643E-03	8.6266E-02
3.8800000E+00	-4.8259E-03	6.9598E-02
3.8900000E+00	-5.0730E-03	5.3604E-02
3.9000000E+00	-5.2184E-03	3.8976E-02
3.9100000E+00	-5.3389E-03	2.5300E-02
3.9200000E+00	-5.3536E-03	1.3292E-02
3.9300000E+00	-5.2994E-03	2.9708E-03
3.9400000E+00	-5.0767E-03	-5.0395E-03
3.9500000E+00	-4.8164E-03	-1.1367E-02
3.9600000E+00	-4.4959E-03	-1.5676E-02
3.9700000E+00	-4.0490E-03	-1.7347E-02
3.9800000E+00	-3.5297E-03	-1.7029E-02
3.9900000E+00	-2.9712E-03	-1.4351E-02
4.0000000E+00	-2.3934E-03	-9.6980E-03
4.0100000E+00	-1.7447E-03	-2.7176E-03
4.0200000E+00	-1.0468E-03	6.2546E-03
4.0300000E+00	-3.5206E-04	1.7250E-02
4.0400000E+00	3.4269E-04	2.9934E-02
4.0500000E+00	1.0790E-03	4.4561E-02
4.0600000E+00	1.7957E-03	6.0222E-02
4.0700000E+00	2.4740E-03	7.7230E-02
4.0800000E+00	3.1014E-03	9.4865E-02
4.0900000E+00	3.7484E-03	1.1354E-01
4.1000000E+00	4.3294E-03	1.3218E-01
4.1100000E+00	4.8423E-03	1.5121E-01
4.1200000E+00	5.3443E-03	1.7017E-01
4.1300000E+00	5.7756E-03	1.8848E-01
4.1400000E+00	6.1504E-03	2.0618E-01
4.1500000E+00	6.4253E-03	2.2281E-01
4.1600000E+00	6.6676E-03	2.3817E-01
4.1700000E+00	6.8307E-03	2.5245E-01
4.1800000E+00	6.9024E-03	2.6479E-01
4.1900000E+00	7.0326E-03	2.7543E-01
4.2000000E+00	6.7943E-03	2.8411E-01
4.2100000E+00	6.5525E-03	2.9047E-01
4.2200000E+00	6.1794E-03	2.9513E-01
4.2300000E+00	5.7630E-03	2.9716E-01
4.2400000E+00	5.2110E-03	2.9715E-01
4.2500000E+00	4.5876E-03	2.9480E-01
4.2600000E+00	3.7583E-03	2.9016E-01
4.2700000E+00	3.0201E-03	2.8347E-01
4.2800000E+00	2.1731E-03	2.7482E-01
4.2900000E+00	1.3825E-03	2.6416E-01
4.3000000E+00	6.2690E-04	2.5186E-01
4.3100000E+00	-9.9034E-05	2.3818E-01
4.3200000E+00	-8.8131E-04	2.2318E-01
4.3300000E+00	-1.5947E-03	2.0687E-01
4.3400000E+00	-2.3087E-03	1.8987E-01
4.3500000E+00	-2.8220E-03	1.7254E-01
4.3600000E+00	-3.4607E-03	1.5457E-01
4.3700000E+00	-3.8748E-03	1.3694E-01
4.3800000E+00	-4.3916E-03	1.1926E-01
4.3900000E+00	-4.7082E-03	1.0255E-01
4.4000000E+00	-5.0526E-03	8.6261E-02
4.4100000E+00	-5.2096E-03	7.1254E-02
4.4200000E+00	-5.2856E-03	5.7628E-02
4.4300000E+00	-5.2894E-03	4.5271E-02
4.4400000E+00	-5.2771E-03	3.4648E-02
4.4500000E+00	-5.1121E-03	2.5973E-02
4.4600000E+00	-4.8354E-03	1.9611E-02
4.4700000E+00	-4.4855E-03	1.4963E-02
4.4800000E+00	-4.1131E-03	1.2640E-02
4.4900000E+00	-3.5800E-03	1.2660E-02
4.5000000E+00	-3.0887E-03	1.4971E-02
4.5100000E+00	-2.4442E-03	1.9313E-02
4.5200000E+00	-1.8258E-03	2.5954E-02
4.5300000E+00	-1.1399E-03	3.4613E-02
4.5400000E+00	-3.7726E-04	4.5267E-02
4.5500000E+00	2.7179E-04	5.7587E-02
4.5600000E+00	1.0191E-03	7.1916E-02
4.5700000E+00	1.7127E-03	8.7193E-02
4.5800000E+00	2.3290E-03	1.0388E-01
4.5900000E+00	3.1254E-03	1.2187E-01
4.6000000E+00	3.6764E-03	1.4019E-01
4.6100000E+00	4.3472E-03	1.5886E-01
4.6200000E+00	4.8899E-03	1.7782E-01
4.6300000E+00	5.3715E-03	1.9682E-01
4.6400000E+00	5.8442E-03	2.1517E-01
4.6500000E+00	6.3430E-03	2.3316E-01
4.6600000E+00	6.5755E-03	2.4982E-01
4.6700000E+00	6.9082E-03	2.6582E-01
4.6800000E+00	6.9908E-03	2.8014E-01
4.6900000E+00	7.2188E-03	2.9278E-01
4.7000000E+00	7.2573E-03	3.0379E-01
4.7100000E+00	7.1842E-03	3.1278E-01
4.7200000E+00	6.9936E-03	3.1944E-01
4.7300000E+00	6.6621E-03	3.2447E-01
4.7400000E+00	6.1925E-03	3.2679E-01
4.7500000E+00	5.6006E-03	3.2712E-01
4.7600000E+00	4.9239E-03	3.2511E-01
4.7700000E+00	4.1579E-03	3.2110E-01
4.7800000E+00	3.3447E-03	3.1479E-01
4.7900000E+00	2.5130E-03	3.0647E-01
4.8000000E+00	1.6614E-03	2.9619E-01
4.8100000E+00	8.4730E-04	2.8414E-01
4.8200000E+00	5.9103E-05	2.7052E-01
4.8300000E+00	-7.0719E-04	2.5584E-01
4.8400000E+00	-1.3947E-03	2.3986E-01
4.8500000E+00	-2.1162E-03	2.2287E-01
4.8600000E+00	-2.7534E-03	2.0555E-01
4.8700000E+00	-3.3036E-03	1.8792E-01
4.8800000E+00	-3.8421E-03	1.6991E-01
4.8900000E+00	-4.2547E-03	1.5256E-01
4.9000000E+00	-4.6624E-03	1.3524E-01
4.9100000E+00	-4.9918E-03	1.1894E-01
4.9200000E+00	-5.1498E-03	1.0392E-01
4.9300000E+00	-5.3026E-03	8.9958E-02
4.9400000E+00	-5.3399E-03	7.7276E-02
4.9500000E+00	-5.2693E-03	6.6587E-02
4.9600000E+00	-5.1300E-03	5.7627E-02
4.9700000E+00	-4.8624E-03	5.0619E-02
4.9800000E+00	-4.5681E-03	4.5575E-02
4.9900000E+00	-4.1908E-03	4.2946E-02
5.0000000E+00	-3.7080E-03	4.2593E-02
5.0100000E+00	-3.1691E-03	4.4257E-02
5.0200000E+00	-2.5569E-03	4.8269E-02
5.0300000E+00	-1.9154E-03	5.4584E-02
5.0400000E+00	-1.2467E-03	6.2907E-02
5.0500000E+00	-5.5490E-04	7.3255E-02
5.0600000E+00	1.7920E-04	8.5267E-02
5.0700000E+00	9.0629E-04	9.9229E-02
5.0800000E+00	1.6272E-03	1.1454E-01
5.0900000E+00	2.3016E-03	1.3089E-01
5.1000000E+00	3.0059E-03	1.4852E-01
5.1100000E+00	3.6484E-03	1.6684E-01
5.1200000E+00	4.3048E-03	1.8550E-01
5.1300000E+00	4.8710E-03	2.0449E-01
5.1400000E+00	5.4036E-03	2.2349E-01
5.1500000E+00	5.8854E-03	2.4216E-01
5.1600000E+00	6.3353E-03	2.6011E-01
5.1700000E+00	6.6956E-03	2.7713E-01
5.1800000E+00	7.0036E-03	2.9313E-01
5.1900000E+00	7.2409E-03	3.0745E-01
5.2000000E+00	7.4257E-03	3.2045E-01
5.2100000E+00	7.5823E-03	3.3178E-01
5.2200000E+00	7.6140E-03	3.4111E-01
5.2300000E+00	7.5194E-03	3.4843E-01
5.2400000E+00	7.2861E-03	3.5378E-01
5.2500000E+00	6.8448E-03	3.5678E-01
5.2600000E+00	6.2333E-03	3.5745E-01
5.2700000E+00	5.4397E-03	3.5576E-01
5.2800000E+00	4.6102E-03	3.5214E-01
5.2900000E+00	3.7358E-03	3.4614E-01
5.3000000E+00	2.8146E-03	3.3813E-01
5.3100000E+00	1.9040E-03	3.2816E-01
5.3200000E+00	1.0775E-03	3.1649E-01
5.3300000E+00	2.2151E-04	3.0313E-01
5.3400000E+00	-5.4828E-04	2.8851E-01
5.3500000E+00	-1.3078E-03	2.7247E-01
5.3600000E+00	-2.0079E-03	2.5586E-01
5.3700000E+00	-2.6396E-03	2.3852E-01
5.3800000E+00	-3.2292E-03	2.2087E-01
5.3900000E+00	-3.7586E-03	2.0322E-01
5.4000000E+00	-4.2295E-03	1.8557E-01
5.4100000E+00	-4.6389E-03	1.6823E-01
