time /s	I /mA	E /V
1.2100000E+00	1.2636E-04	-5.8990E-02
1.2200000E+00	-1.2117E-02	-2.2355E-01
1.2300000E+00	-8.1118E-03	-2.3126E-01
1.2400000E+00	6.9300E-03	-7.1061E-02
1.2500000E+00	1.3459E-02	4.5524E-02
1.2600000E+00	2.0829E-03	-3.5033E-02
1.2700000E+00	-1.1285E-02	-2.0489E-01
1.2800000E+00	-9.5242E-03	-2.3757E-01
1.2900000E+00	5.3022E-03	-8.8375E-02
1.3000000E+00	1.3717E-02	4.5518E-02
1.3100000E+00	3.9349E-03	-1.2737E-02
1.3200000E+00	-1.0280E-02	-1.8458E-01
1.3300000E+00	-1.0697E-02	-2.4122E-01
1.3400000E+00	3.5588E-03	-1.0607E-01
1.3500000E+00	1.3641E-02	4.2186E-02
1.3600000E+00	5.7916E-03	7.9248E-03
1.3700000E+00	-9.0401E-03	-1.6223E-01
1.3800000E+00	-1.1607E-02	-2.4154E-01
1.3900000E+00	1.7562E-03	-1.2366E-01
1.4000000E+00	1.3271E-02	3.5868E-02
1.4100000E+00	7.5552E-03	2.6589E-02
1.4200000E+00	-7.6077E-03	-1.3826E-01
1.4300000E+00	-1.2271E-02	-2.3890E-01
1.4400000E+00	-1.2724E-04	-1.4067E-01
1.4500000E+00	1.2650E-02	2.7188E-02
1.4600000E+00	9.2427E-03	4.2873E-02
1.4700000E+00	-6.0288E-03	-1.1362E-01
1.4800000E+00	-1.2700E-02	-2.3321E-01
1.4900000E+00	-1.9367E-03	-1.5634E-01
1.5000000E+00	1.1825E-02	1.6203E-02
1.5100000E+00	1.0677E-02	5.6201E-02
1.5200000E+00	-4.3282E-03	-8.8296E-02
1.5300000E+00	-1.2781E-02	-2.2421E-01
1.5400000E+00	-3.7901E-03	-1.7063E-01
1.5500000E+00	1.0695E-02	2.8954E-03
1.5600000E+00	1.1911E-02	6.6849E-02
1.5700000E+00	-2.5048E-03	-6.2677E-02
1.5800000E+00	-1.2666E-02	-2.1256E-01
1.5900000E+00	-5.5300E-03	-1.8297E-01
1.6000000E+00	9.3868E-03	-1.2110E-02
1.6100000E+00	1.2833E-02	7.4134E-02
1.6200000E+00	-6.5005E-04	-3.7375E-02
1.6300000E+00	-1.2233E-02	-1.9794E-01
1.6400000E+00	-7.1838E-03	-1.9295E-01
1.6500000E+00	7.9619E-03	-2.8446E-02
1.6600000E+00	1.3475E-02	7.8529E-02
1.6700000E+00	1.2389E-03	-1.3048E-02
1.6800000E+00	-1.1582E-02	-1.8057E-01
1.6900000E+00	-8.6440E-03	-2.0061E-01
1.7000000E+00	6.2955E-03	-4.5420E-02
1.7100000E+00	1.3787E-02	7.9828E-02
1.7200000E+00	3.1714E-03	1.0261E-02
1.7300000E+00	-1.0683E-02	-1.6124E-01
1.7400000E+00	-9.9837E-03	-2.0562E-01
1.7500000E+00	4.6155E-03	-6.3064E-02
1.7600000E+00	1.3890E-02	7.8156E-02
1.7700000E+00	5.0465E-03	3.1926E-02
1.7800000E+00	-9.5622E-03	-1.3957E-01
1.7900000E+00	-1.1050E-02	-2.0758E-01
1.8000000E+00	2.8094E-03	-8.0683E-02
1.8100000E+00	1.3690E-02	7.3496E-02
1.8200000E+00	6.8468E-03	5.1581E-02
1.8300000E+00	-8.2099E-03	-1.1661E-01
1.8400000E+00	-1.1869E-02	-2.0657E-01
1.8500000E+00	9.6640E-04	-9.8028E-02
1.8600000E+00	1.3145E-02	6.6143E-02
1.8700000E+00	8.5601E-03	6.8911E-02
1.8800000E+00	-6.7090E-03	-9.2300E-02
1.8900000E+00	-1.2376E-02	-2.0259E-01
1.9000000E+00	-8.8187E-04	-1.1431E-01
1.9100000E+00	1.2434E-02	5.6183E-02
1.9200000E+00	1.0091E-02	8.3500E-02
1.9300000E+00	-5.0365E-03	-6.7011E-02
1.9400000E+00	-1.2669E-02	-1.9522E-01
1.9500000E+00	-2.6947E-03	-1.2930E-01
1.9600000E+00	1.1415E-02	4.3854E-02
1.9700000E+00	1.1460E-02	9.5805E-02
1.9800000E+00	-3.3194E-03	-4.1645E-02
1.9900000E+00	-1.2668E-02	-1.8489E-01
2.0000000E+00	-4.5413E-03	-1.4262E-01
2.0100000E+00	1.0189E-02	2.9854E-02
2.0200000E+00	1.2531E-02	1.0483E-01
2.0300000E+00	-1.4683E-03	-1.6339E-02
2.0400000E+00	-1.2383E-02	-1.7154E-01
2.0500000E+00	-6.2558E-03	-1.5426E-01
2.0600000E+00	8.8448E-03	1.4207E-02
2.0700000E+00	1.3296E-02	1.1081E-01
2.0800000E+00	4.1129E-04	8.6244E-03
2.0900000E+00	-1.1875E-02	-1.5589E-01
2.1000000E+00	-7.8161E-03	-1.6295E-01
2.1100000E+00	7.2560E-03	-2.7631E-03
