time /s	I /mA	E /V
6.8000000E-01	3.8600E-03	-7.7724E-02
6.9000000E-01	4.2095E-03	-6.3414E-02
7.0000000E-01	4.5583E-03	-4.9080E-02
7.1000000E-01	4.8836E-03	-3.4760E-02
7.2000000E-01	5.0703E-03	-2.0727E-02
7.3000000E-01	5.2762E-03	-6.7520E-03
7.4000000E-01	5.4218E-03	6.5834E-03
7.5000000E-01	5.4886E-03	1.9245E-02
7.6000000E-01	5.5098E-03	3.1602E-02
7.7000000E-01	5.4559E-03	4.2854E-02
7.8000000E-01	5.3634E-03	5.3220E-02
7.9000000E-01	5.2379E-03	6.2897E-02
8.0000000E-01	5.1489E-03	7.1872E-02
8.1000000E-01	4.8969E-03	7.9197E-02
8.2000000E-01	4.6618E-03	8.5894E-02
8.3000000E-01	4.3809E-03	9.1221E-02
8.4000000E-01	4.0881E-03	9.5203E-02
8.5000000E-01	3.7442E-03	9.8201E-02
8.6000000E-01	3.3345E-03	9.9544E-02
8.7000000E-01	2.9546E-03	9.9854E-02
8.8000000E-01	2.5627E-03	9.8869E-02
8.9000000E-01	2.1157E-03	9.6868E-02
9.0000000E-01	1.6358E-03	9.3520E-02
9.1000000E-01	1.1660E-03	8.8867E-02
9.2000000E-01	6.9787E-04	8.2886E-02
9.3000000E-01	2.8332E-04	7.6212E-02
9.4000000E-01	-1.7879E-04	6.8223E-02
9.5000000E-01	-6.8548E-04	5.9208E-02
9.6000000E-01	-1.1304E-03	4.9568E-02
9.7000000E-01	-1.6084E-03	3.8906E-02
9.8000000E-01	-1.9375E-03	2.7571E-02
9.9000000E-01	-2.5006E-03	1.5907E-02
1.0000000E+00	-2.9146E-03	3.6106E-03
1.0100000E+00	-3.3348E-03	-9.4108E-03
1.0200000E+00	-3.6729E-03	-2.2399E-02
1.0300000E+00	-3.9867E-03	-3.5397E-02
1.0400000E+00	-4.3186E-03	-4.8745E-02
1.0500000E+00	-4.5571E-03	-6.1709E-02
1.0600000E+00	-4.8366E-03	-7.4707E-02
1.0700000E+00	-5.1006E-03	-8.7386E-02
1.0800000E+00	-5.2778E-03	-9.9690E-02
1.0900000E+00	-5.4015E-03	-1.1133E-01
1.1000000E+00	-5.5101E-03	-1.2236E-01
1.1100000E+00	-5.5720E-03	-1.3270E-01
1.1200000E+00	-5.6087E-03	-1.4236E-01
1.1300000E+00	-5.4683E-03	-1.5069E-01
1.1400000E+00	-5.3665E-03	-1.5834E-01
1.1500000E+00	-5.2604E-03	-1.6499E-01
1.1600000E+00	-5.0218E-03	-1.7032E-01
1.1700000E+00	-4.8138E-03	-1.7463E-01
1.1800000E+00	-4.4801E-03	-1.7765E-01
1.1900000E+00	-4.1661E-03	-1.7966E-01
1.2000000E+00	-3.7730E-03	-1.8000E-01
1.2100000E+00	-3.3186E-03	-1.7932E-01
1.2200000E+00	-2.8370E-03	-1.7731E-01
1.2300000E+00	-2.3495E-03	-1.7431E-01
1.2400000E+00	-1.8326E-03	-1.6964E-01
1.2500000E+00	-1.3423E-03	-1.6402E-01
1.2600000E+00	-8.3919E-04	-1.5734E-01
1.2700000E+00	-2.0597E-04	-1.4934E-01
1.2800000E+00	2.3846E-04	-1.4035E-01
1.2900000E+00	7.9577E-04	-1.3036E-01
1.3000000E+00	1.2682E-03	-1.1969E-01
1.3100000E+00	1.9166E-03	-1.0802E-01
1.3200000E+00	2.3413E-03	-9.5729E-02
1.3300000E+00	2.7211E-03	-8.2735E-02
1.3400000E+00	3.1629E-03	-6.9046E-02
1.3500000E+00	3.6994E-03	-5.5374E-02
1.3600000E+00	4.0878E-03	-4.1072E-02
1.3700000E+00	4.4262E-03	-2.6743E-02
1.3800000E+00	4.7195E-03	-1.2405E-02
1.3900000E+00	5.0526E-03	1.9078E-03
1.4000000E+00	5.1979E-03	1.5893E-02
1.4100000E+00	5.4006E-03	2.9909E-02
1.4200000E+00	5.5116E-03	4.3242E-02
1.4300000E+00	5.6186E-03	5.6199E-02
1.4400000E+00	5.6799E-03	6.8547E-02
1.4500000E+00	5.6465E-03	8.0190E-02
1.4600000E+00	5.6497E-03	9.0837E-02
1.4700000E+00	5.5481E-03	1.0089E-01
1.4800000E+00	5.4538E-03	1.0988E-01
1.4900000E+00	5.1728E-03	1.1752E-01
1.5000000E+00	5.0225E-03	1.2455E-01
1.5100000E+00	4.7267E-03	1.2985E-01
1.5200000E+00	4.4301E-03	1.3418E-01
1.5300000E+00	4.0981E-03	1.3752E-01
1.5400000E+00	3.8079E-03	1.3952E-01
1.5500000E+00	3.3215E-03	1.3984E-01
1.5600000E+00	2.9079E-03	1.3917E-01
1.5700000E+00	2.4585E-03	1.3749E-01
1.5800000E+00	2.0557E-03	1.3417E-01
1.5900000E+00	1.5289E-03	1.2985E-01
1.6000000E+00	1.0689E-03	1.2451E-01
1.6100000E+00	5.3844E-04	1.1786E-01
1.6200000E+00	1.2306E-04	1.1018E-01
1.6300000E+00	-2.8204E-04	1.0153E-01
1.6400000E+00	-7.6395E-04	9.1863E-02
1.6500000E+00	-1.2652E-03	8.1561E-02
1.6600000E+00	-1.5951E-03	7.0249E-02
1.6700000E+00	-2.0941E-03	5.8555E-02
1.6800000E+00	-2.4292E-03	4.6557E-02
1.6900000E+00	-2.9163E-03	3.3584E-02
1.7000000E+00	-3.1906E-03	2.0906E-02
1.7100000E+00	-3.5911E-03	7.5750E-03
1.7200000E+00	-3.9368E-03	-5.7512E-03
1.7300000E+00	-4.2179E-03	-1.8718E-02
1.7400000E+00	-4.4939E-03	-3.1692E-02
1.7500000E+00	-4.7089E-03	-4.4434E-02
1.7600000E+00	-4.8916E-03	-5.6742E-02
1.7700000E+00	-5.0259E-03	-6.8731E-02
1.7800000E+00	-5.0409E-03	-7.9710E-02
1.7900000E+00	-5.1601E-03	-9.0383E-02
1.8000000E+00	-5.1654E-03	-1.0003E-01
1.8100000E+00	-5.1073E-03	-1.0905E-01
1.8200000E+00	-5.0073E-03	-1.1668E-01
1.8300000E+00	-4.8593E-03	-1.2369E-01
1.8400000E+00	-4.6610E-03	-1.2936E-01
1.8500000E+00	-4.4003E-03	-1.3369E-01
1.8600000E+00	-4.1474E-03	-1.3704E-01
1.8700000E+00	-3.8165E-03	-1.3937E-01
1.8800000E+00	-3.3945E-03	-1.4004E-01
1.8900000E+00	-3.0092E-03	-1.3968E-01
1.9000000E+00	-2.5878E-03	-1.3801E-01
1.9100000E+00	-2.1105E-03	-1.3501E-01
1.9200000E+00	-1.6580E-03	-1.3101E-01
1.9300000E+00	-1.1520E-03	-1.2570E-01
1.9400000E+00	-6.3309E-04	-1.1901E-01
1.9500000E+00	-1.5351E-04	-1.1133E-01
1.9600000E+00	3.8911E-04	-1.0271E-01
1.9700000E+00	9.1613E-04	-9.2723E-02
1.9800000E+00	1.4260E-03	-8.2403E-02
1.9900000E+00	1.8912E-03	-7.0705E-02
2.0000000E+00	2.4100E-03	-5.8755E-02
2.0100000E+00	2.8669E-03	-4.5734E-02
2.0200000E+00	3.3070E-03	-3.2410E-02
2.0300000E+00	3.7415E-03	-1.8417E-02
2.0400000E+00	4.0946E-03	-4.4180E-03
2.0500000E+00	4.4398E-03	9.9115E-03
2.0600000E+00	4.7426E-03	2.4228E-02
2.0700000E+00	5.0189E-03	3.8569E-02
2.0800000E+00	5.2376E-03	5.2929E-02
2.0900000E+00	5.4097E-03	6.6540E-02
2.1000000E+00	5.5545E-03	8.0195E-02
2.1100000E+00	5.6260E-03	9.3229E-02
2.1200000E+00	5.7223E-03	1.0586E-01
2.1300000E+00	5.7264E-03	1.1751E-01
2.1400000E+00	5.7159E-03	1.2852E-01
2.1500000E+00	5.6657E-03	1.3853E-01
2.1600000E+00	5.6086E-03	1.4786E-01
2.1700000E+00	5.4686E-03	1.5582E-01
2.1800000E+00	5.3033E-03	1.6281E-01
2.1900000E+00	5.0968E-03	1.6886E-01
2.2000000E+00	4.8785E-03	1.7351E-01
2.2100000E+00	4.5707E-03	1.7681E-01
2.2200000E+00	4.1987E-03	1.7918E-01
2.2300000E+00	3.7562E-03	1.7982E-01
2.2400000E+00	3.3173E-03	1.7949E-01
2.2500000E+00	2.8229E-03	1.7783E-01
2.2600000E+00	2.3433E-03	1.7515E-01
2.2700000E+00	1.8392E-03	1.7117E-01
2.2800000E+00	1.3150E-03	1.6586E-01
2.2900000E+00	8.2967E-04	1.5951E-01
2.3000000E+00	2.6780E-04	1.5185E-01
2.3100000E+00	-1.9592E-04	1.4352E-01
2.3200000E+00	-6.5344E-04	1.3418E-01
2.3300000E+00	-1.0658E-03	1.2386E-01
2.3400000E+00	-1.5637E-03	1.1285E-01
2.3500000E+00	-1.9327E-03	1.0153E-01
2.3600000E+00	-2.2829E-03	8.9214E-02
2.3700000E+00	-2.7007E-03	7.6538E-02
2.3800000E+00	-3.0926E-03	6.3902E-02
2.3900000E+00	-3.4019E-03	5.0563E-02
2.4000000E+00	-3.6638E-03	3.7542E-02
2.4100000E+00	-3.9836E-03	2.4241E-02
2.4200000E+00	-4.2304E-03	1.1268E-02
2.4300000E+00	-4.4428E-03	-1.4106E-03
2.4400000E+00	-4.6059E-03	-1.4062E-02
2.4500000E+00	-4.8374E-03	-2.6094E-02
2.4600000E+00	-4.8675E-03	-3.7426E-02
2.4700000E+00	-4.9272E-03	-4.8072E-02
2.4800000E+00	-4.9387E-03	-5.8061E-02
2.4900000E+00	-4.8839E-03	-6.7056E-02
2.5000000E+00	-4.7819E-03	-7.5063E-02
2.5100000E+00	-4.6729E-03	-8.2044E-02
2.5200000E+00	-4.4178E-03	-8.8047E-02
2.5300000E+00	-4.1975E-03	-9.2721E-02
2.5400000E+00	-3.9693E-03	-9.6354E-02
2.5500000E+00	-3.6757E-03	-9.9061E-02
2.5600000E+00	-3.3323E-03	-1.0002E-01
2.5700000E+00	-2.9172E-03	-1.0001E-01
2.5800000E+00	-2.5470E-03	-9.8738E-02
2.5900000E+00	-2.0379E-03	-9.6073E-02
2.6000000E+00	-1.5525E-03	-9.2036E-02
2.6100000E+00	-1.1083E-03	-8.7047E-02
2.6200000E+00	-5.5862E-04	-8.0696E-02
2.6300000E+00	-8.2691E-05	-7.3371E-02
2.6400000E+00	4.4888E-04	-6.4731E-02
2.6500000E+00	9.2264E-04	-5.5380E-02
2.6600000E+00	1.4326E-03	-4.4735E-02
2.6700000E+00	1.9401E-03	-3.3397E-02
2.6800000E+00	2.3757E-03	-2.1440E-02
2.6900000E+00	2.8341E-03	-8.7392E-03
2.7000000E+00	3.2669E-03	4.5780E-03
2.7100000E+00	3.6668E-03	1.8206E-02
2.7200000E+00	4.0355E-03	3.2225E-02
2.7300000E+00	4.4059E-03	4.6581E-02
2.7400000E+00	4.7076E-03	6.0900E-02
2.7500000E+00	4.9616E-03	7.5198E-02
2.7600000E+00	5.1697E-03	8.9566E-02
2.7700000E+00	5.3912E-03	1.0354E-01
2.7800000E+00	5.5490E-03	1.1719E-01
2.7900000E+00	5.6961E-03	1.3022E-01
2.8000000E+00	5.8059E-03	1.4282E-01
2.8100000E+00	5.8586E-03	1.5483E-01
2.8200000E+00	5.9891E-03	1.6617E-01
2.8300000E+00	5.9284E-03	1.7617E-01
2.8400000E+00	6.0803E-03	1.8584E-01
2.8500000E+00	6.0273E-03	1.9417E-01
2.8600000E+00	5.9214E-03	2.0148E-01
2.8700000E+00	5.7674E-03	2.0749E-01
2.8800000E+00	5.5313E-03	2.1248E-01
2.8900000E+00	5.2780E-03	2.1614E-01
2.9000000E+00	4.7906E-03	2.1848E-01
2.9100000E+00	4.3914E-03	2.1984E-01
2.9200000E+00	3.8736E-03	2.1981E-01
2.9300000E+00	3.3401E-03	2.1849E-01
2.9400000E+00	2.7783E-03	2.1582E-01
2.9500000E+00	2.2054E-03	2.1216E-01
2.9600000E+00	1.5635E-03	2.0718E-01
2.9700000E+00	9.5202E-04	2.0084E-01
2.9800000E+00	4.3027E-04	1.9382E-01
2.9900000E+00	-8.8752E-05	1.8554E-01
3.0000000E+00	-5.9798E-04	1.7648E-01
3.0100000E+00	-1.0944E-03	1.6648E-01
3.0200000E+00	-1.5637E-03	1.5551E-01
3.0300000E+00	-1.9851E-03	1.4417E-01
3.0400000E+00	-2.3342E-03	1.3219E-01
3.0500000E+00	-2.7089E-03	1.1954E-01
3.0600000E+00	-3.0737E-03	1.0686E-01
3.0700000E+00	-3.3703E-03	9.3849E-02
3.0800000E+00	-3.6828E-03	8.0554E-02
3.0900000E+00	-3.9578E-03	6.7200E-02
3.1000000E+00	-4.0994E-03	5.4221E-02
3.1100000E+00	-4.3991E-03	4.1252E-02
3.1200000E+00	-4.5211E-03	2.8911E-02
3.1300000E+00	-4.6684E-03	1.6905E-02
3.1400000E+00	-4.7112E-03	5.2538E-03
3.1500000E+00	-4.8591E-03	-5.7395E-03
3.1600000E+00	-4.8216E-03	-1.5735E-02
3.1700000E+00	-4.8112E-03	-2.5054E-02
3.1800000E+00	-4.7068E-03	-3.3085E-02
3.1900000E+00	-4.5263E-03	-4.0406E-02
3.2000000E+00	-4.4343E-03	-4.6724E-02
3.2100000E+00	-4.1172E-03	-5.1756E-02
3.2200000E+00	-3.9017E-03	-5.5707E-02
3.2300000E+00	-3.5993E-03	-5.8381E-02
3.2400000E+00	-3.2709E-03	-6.0077E-02
3.2500000E+00	-2.8259E-03	-6.0065E-02
3.2600000E+00	-2.4392E-03	-5.9052E-02
3.2700000E+00	-2.0503E-03	-5.6731E-02
3.2800000E+00	-1.5289E-03	-5.3070E-02
3.2900000E+00	-1.1181E-03	-4.8378E-02
3.3000000E+00	-6.0512E-04	-4.2376E-02
3.3100000E+00	-1.1387E-04	-3.5076E-02
3.3200000E+00	3.7103E-04	-2.6727E-02
3.3300000E+00	9.1854E-04	-1.7394E-02
3.3400000E+00	1.3860E-03	-7.3964E-03
3.3500000E+00	1.8830E-03	3.9094E-03
3.3600000E+00	2.2976E-03	1.5581E-02
3.3700000E+00	2.7593E-03	2.8227E-02
3.3800000E+00	3.1542E-03	4.1249E-02
3.3900000E+00	3.5840E-03	5.4905E-02
3.4000000E+00	3.9341E-03	6.8899E-02
3.4100000E+00	4.3251E-03	8.3210E-02
3.4200000E+00	4.6171E-03	9.7562E-02
3.4300000E+00	4.9046E-03	1.1185E-01
3.4400000E+00	5.1243E-03	1.2619E-01
3.4500000E+00	5.4197E-03	1.4020E-01
3.4600000E+00	5.6654E-03	1.5385E-01
3.4700000E+00	5.8703E-03	1.6717E-01
3.4800000E+00	6.0522E-03	1.8013E-01
3.4900000E+00	6.3052E-03	1.9218E-01
3.5000000E+00	6.4745E-03	2.0348E-01
3.5100000E+00	6.6868E-03	2.1417E-01
3.5200000E+00	6.7056E-03	2.2346E-01
3.5300000E+00	6.7871E-03	2.3214E-01
3.5400000E+00	6.7136E-03	2.3984E-01
3.5500000E+00	6.4790E-03	2.4614E-01
3.5600000E+00	6.2103E-03	2.5148E-01
3.5700000E+00	5.8218E-03	2.5546E-01
3.5800000E+00	5.3751E-03	2.5812E-01
3.5900000E+00	4.8665E-03	2.5982E-01
3.6000000E+00	4.3391E-03	2.5980E-01
3.6100000E+00	3.8441E-03	2.5877E-01
3.6200000E+00	3.1757E-03	2.5647E-01
3.6300000E+00	2.5904E-03	2.5313E-01
3.6400000E+00	1.9618E-03	2.4846E-01
3.6500000E+00	1.2908E-03	2.4244E-01
3.6600000E+00	7.0195E-04	2.3548E-01
3.6700000E+00	3.4908E-05	2.2747E-01
3.6800000E+00	-4.9666E-04	2.1851E-01
3.6900000E+00	-1.0607E-03	2.0880E-01
3.7000000E+00	-1.5693E-03	1.9814E-01
3.7100000E+00	-2.0831E-03	1.8682E-01
3.7200000E+00	-2.5364E-03	1.7483E-01
3.7300000E+00	-2.9163E-03	1.6251E-01
3.7400000E+00	-3.1420E-03	1.4984E-01
3.7500000E+00	-3.4894E-03	1.3687E-01
3.7600000E+00	-3.7736E-03	1.2354E-01
3.7700000E+00	-4.0336E-03	1.1051E-01
3.7800000E+00	-4.2909E-03	9.7196E-02
3.7900000E+00	-4.5062E-03	8.4216E-02
3.8000000E+00	-4.5806E-03	7.1873E-02
3.8100000E+00	-4.6626E-03	5.9537E-02
3.8200000E+00	-4.7734E-03	4.7910E-02
3.8300000E+00	-4.8246E-03	3.6868E-02
3.8400000E+00	-4.8363E-03	2.6559E-02
3.8500000E+00	-4.7933E-03	1.7230E-02
3.8600000E+00	-4.6944E-03	8.5564E-03
3.8700000E+00	-4.5692E-03	9.0941E-04
3.8800000E+00	-4.4041E-03	-5.4212E-03
3.8900000E+00	-4.1913E-03	-1.0766E-02
3.9000000E+00	-3.9213E-03	-1.5068E-02
3.9100000E+00	-3.6448E-03	-1.8069E-02
3.9200000E+00	-3.2782E-03	-1.9738E-02
3.9300000E+00	-2.8919E-03	-2.0067E-02
3.9400000E+00	-2.4922E-03	-1.9413E-02
3.9500000E+00	-2.0846E-03	-1.7411E-02
3.9600000E+00	-1.6218E-03	-1.4076E-02
3.9700000E+00	-1.1337E-03	-9.4128E-03
3.9800000E+00	-6.9302E-04	-3.7480E-03
3.9900000E+00	-1.7183E-04	3.2833E-03
4.0000000E+00	3.1970E-04	1.1244E-02
4.0100000E+00	7.7040E-04	2.0251E-02
4.0200000E+00	1.2917E-03	3.0259E-02
4.0300000E+00	1.7362E-03	4.1252E-02
4.0400000E+00	2.2182E-03	5.2906E-02
4.0500000E+00	2.6635E-03	6.5197E-02
4.0600000E+00	3.0871E-03	7.8219E-02
4.0700000E+00	3.4981E-03	9.1520E-02
4.0800000E+00	3.9264E-03	1.0555E-01
4.0900000E+00	4.2763E-03	1.1987E-01
4.1000000E+00	4.6609E-03	1.3419E-01
4.1100000E+00	4.9850E-03	1.4851E-01
4.1200000E+00	5.3640E-03	1.6284E-01
4.1300000E+00	5.6922E-03	1.7684E-01
4.1400000E+00	6.0576E-03	1.9082E-01
4.1500000E+00	6.3541E-03	2.0412E-01
4.1600000E+00	6.6671E-03	2.1713E-01
4.1700000E+00	6.8738E-03	2.2948E-01
4.1800000E+00	7.0878E-03	2.4081E-01
4.1900000E+00	7.2201E-03	2.5146E-01
4.2000000E+00	7.2527E-03	2.6145E-01
4.2100000E+00	7.1746E-03	2.7013E-01
4.2200000E+00	7.0949E-03	2.7814E-01
4.2300000E+00	6.8094E-03	2.8476E-01
4.2400000E+00	6.6003E-03	2.9012E-01
4.2500000E+00	6.2449E-03	2.9441E-01
4.2600000E+00	5.7943E-03	2.9744E-01
4.2700000E+00	5.3854E-03	2.9944E-01
4.2800000E+00	4.8238E-03	2.9977E-01
4.2900000E+00	4.2689E-03	2.9910E-01
4.3000000E+00	3.6228E-03	2.9711E-01
4.3100000E+00	2.9791E-03	2.9409E-01
4.3200000E+00	2.2972E-03	2.8945E-01
4.3300000E+00	1.6969E-03	2.8377E-01
4.3400000E+00	1.0472E-03	2.7712E-01
4.3500000E+00	4.0753E-04	2.6945E-01
4.3600000E+00	-2.3631E-04	2.6078E-01
4.3700000E+00	-8.4620E-04	2.5114E-01
4.3800000E+00	-1.5502E-03	2.4080E-01
4.3900000E+00	-2.0561E-03	2.2948E-01
4.4000000E+00	-2.5372E-03	2.1778E-01
4.4100000E+00	-3.0190E-03	2.0548E-01
4.4200000E+00	-3.4394E-03	1.9282E-01
4.4300000E+00	-3.7844E-03	1.7983E-01
4.4400000E+00	-4.0993E-03	1.6650E-01
4.4500000E+00	-4.2946E-03	1.5349E-01
4.4600000E+00	-4.5511E-03	1.4016E-01
4.4700000E+00	-4.7352E-03	1.2722E-01
4.4800000E+00	-4.8449E-03	1.1453E-01
4.4900000E+00	-4.9533E-03	1.0220E-01
4.5000000E+00	-4.9656E-03	9.0564E-02
4.5100000E+00	-5.0074E-03	7.9213E-02
4.5200000E+00	-4.9657E-03	6.8915E-02
4.5300000E+00	-4.9225E-03	5.9232E-02
4.5400000E+00	-4.8650E-03	5.0555E-02
4.5500000E+00	-4.7307E-03	4.2556E-02
4.5600000E+00	-4.4844E-03	3.5893E-02
4.5700000E+00	-4.2617E-03	3.0249E-02
4.5800000E+00	-4.0069E-03	2.5936E-02
4.5900000E+00	-3.7693E-03	2.2553E-02
4.6000000E+00	-3.4286E-03	2.0551E-02
4.6100000E+00	-2.9978E-03	1.9869E-02
4.6200000E+00	-2.6376E-03	2.0244E-02
4.6300000E+00	-2.2320E-03	2.1864E-02
4.6400000E+00	-1.7660E-03	2.4891E-02
4.6500000E+00	-1.2698E-03	2.9225E-02
4.6600000E+00	-7.9166E-04	3.4884E-02
4.6700000E+00	-3.2092E-04	4.1551E-02
4.6800000E+00	1.1562E-04	4.9206E-02
4.6900000E+00	6.4025E-04	5.7881E-02
4.7000000E+00	1.1780E-03	6.7879E-02
4.7100000E+00	1.5810E-03	7.8532E-02
4.7200000E+00	2.0659E-03	8.9886E-02
4.7300000E+00	2.5622E-03	1.0219E-01
4.7400000E+00	3.0198E-03	1.1518E-01
4.7500000E+00	3.4837E-03	1.2853E-01
4.7600000E+00	3.8561E-03	1.4218E-01
4.7700000E+00	4.3509E-03	1.5649E-01
4.7800000E+00	4.8376E-03	1.7082E-01
4.7900000E+00	5.1017E-03	1.8517E-01
4.8000000E+00	5.6763E-03	1.9949E-01
4.8100000E+00	6.0867E-03	2.1348E-01
4.8200000E+00	6.5722E-03	2.2749E-01
4.8300000E+00	6.9014E-03	2.4114E-01
4.8400000E+00	7.0543E-03	2.5413E-01
4.8500000E+00	7.2024E-03	2.6647E-01
4.8600000E+00	7.4027E-03	2.7812E-01
4.8700000E+00	7.4881E-03	2.8912E-01
4.8800000E+00	7.5645E-03	2.9912E-01
4.8900000E+00	7.4542E-03	3.0808E-01
4.9000000E+00	7.5106E-03	3.1642E-01
4.9100000E+00	7.2328E-03	3.2312E-01
4.9200000E+00	6.9366E-03	3.2909E-01
4.9300000E+00	6.6522E-03	3.3373E-01
4.9400000E+00	6.1552E-03	3.3709E-01
4.9500000E+00	5.6637E-03	3.3910E-01
4.9600000E+00	5.1226E-03	3.3976E-01
4.9700000E+00	4.5921E-03	3.3940E-01
4.9800000E+00	3.9589E-03	3.3774E-01
4.9900000E+00	3.3257E-03	3.3473E-01
5.0000000E+00	2.7044E-03	3.3075E-01
5.0100000E+00	2.0596E-03	3.2540E-01
5.0200000E+00	1.3202E-03	3.1876E-01
5.0300000E+00	6.5900E-04	3.1143E-01
5.0400000E+00	-2.8144E-05	3.0276E-01
5.0500000E+00	-6.6531E-04	2.9345E-01
5.0600000E+00	-1.2987E-03	2.8311E-01
5.0700000E+00	-1.9520E-03	2.7213E-01
5.0800000E+00	-2.5648E-03	2.6044E-01
5.0900000E+00	-3.0097E-03	2.4846E-01
5.1000000E+00	-3.5278E-03	2.3582E-01
5.1100000E+00	-3.9722E-03	2.2282E-01
5.1200000E+00	-4.3631E-03	2.0980E-01
5.1300000E+00	-4.6542E-03	1.9649E-01
5.1400000E+00	-4.8700E-03	1.8350E-01
5.1500000E+00	-5.1186E-03	1.7018E-01
5.1600000E+00	-5.1806E-03	1.5751E-01
5.1700000E+00	-5.3209E-03	1.4516E-01
5.1800000E+00	-5.3481E-03	1.3320E-01
5.1900000E+00	-5.3426E-03	1.2186E-01
5.2000000E+00	-5.2833E-03	1.1120E-01
5.2100000E+00	-5.1410E-03	1.0154E-01
5.2200000E+00	-5.0277E-03	9.2532E-02
5.2300000E+00	-4.9005E-03	8.4538E-02
5.2400000E+00	-4.6850E-03	7.7553E-02
5.2500000E+00	-4.4805E-03	7.1559E-02
5.2600000E+00	-4.1675E-03	6.6886E-02
5.2700000E+00	-3.9133E-03	6.3254E-02
5.2800000E+00	-3.5643E-03	6.0884E-02
5.2900000E+00	-3.1883E-03	5.9871E-02
5.3000000E+00	-2.7871E-03	5.9891E-02
5.3100000E+00	-2.3566E-03	6.1549E-02
5.3200000E+00	-1.9108E-03	6.4247E-02
5.3300000E+00	-1.4697E-03	6.8217E-02
5.3400000E+00	-9.5308E-04	7.3239E-02
5.3500000E+00	-5.0240E-04	7.9880E-02
5.3600000E+00	-1.1862E-05	8.7205E-02
5.3700000E+00	4.9233E-04	9.5876E-02
5.3800000E+00	9.5705E-04	1.0524E-01
5.3900000E+00	1.5676E-03	1.1589E-01
5.4000000E+00	1.9228E-03	1.2721E-01
