time /s	I /mA	E /V
1.9090000E+01	1.5775E-03	-5.3389E-02
1.9100000E+01	2.0076E-03	-4.0394E-02
1.9110000E+01	2.4220E-03	-2.7049E-02
1.9120000E+01	2.7719E-03	-1.3749E-02
1.9130000E+01	3.1205E-03	-7.5918E-04
1.9140000E+01	3.4014E-03	1.2261E-02
1.9150000E+01	3.6677E-03	2.4905E-02
1.9160000E+01	3.8930E-03	3.7250E-02
1.9170000E+01	4.0809E-03	4.8900E-02
1.9180000E+01	4.2034E-03	6.0227E-02
1.9190000E+01	4.2725E-03	7.0569E-02
1.9200000E+01	4.3388E-03	8.0231E-02
1.9210000E+01	4.3628E-03	8.9206E-02
1.9220000E+01	4.2677E-03	9.6859E-02
1.9230000E+01	4.1782E-03	1.0354E-01
1.9240000E+01	3.9948E-03	1.0921E-01
1.9250000E+01	3.8318E-03	1.1387E-01
1.9260000E+01	3.5943E-03	1.1722E-01
1.9270000E+01	3.2974E-03	1.1921E-01
1.9280000E+01	2.9404E-03	1.1988E-01
1.9290000E+01	2.6221E-03	1.1954E-01
1.9300000E+01	2.2532E-03	1.1793E-01
1.9310000E+01	1.8317E-03	1.1486E-01
1.9320000E+01	1.3816E-03	1.1055E-01
1.9330000E+01	9.3843E-04	1.0523E-01
1.9340000E+01	4.6468E-04	9.8570E-02
1.9350000E+01	-1.4587E-07	9.0876E-02
1.9360000E+01	-5.1513E-04	8.1920E-02
1.9370000E+01	-1.0068E-03	7.2235E-02
1.9380000E+01	-1.5045E-03	6.1611E-02
1.9390000E+01	-1.9986E-03	4.9930E-02
1.9400000E+01	-2.4414E-03	3.7956E-02
1.9410000E+01	-2.9429E-03	2.4932E-02
1.9420000E+01	-3.4064E-03	1.1587E-02
1.9430000E+01	-3.8530E-03	-2.3806E-03
1.9440000E+01	-4.2584E-03	-1.6369E-02
1.9450000E+01	-4.6733E-03	-3.0704E-02
1.9460000E+01	-5.0202E-03	-4.5013E-02
1.9470000E+01	-5.3627E-03	-5.9342E-02
1.9480000E+01	-5.6898E-03	-7.3676E-02
1.9490000E+01	-5.9382E-03	-8.7677E-02
1.9500000E+01	-6.1655E-03	-1.0099E-01
1.9510000E+01	-6.3376E-03	-1.1395E-01
1.9520000E+01	-6.5209E-03	-1.2665E-01
1.9530000E+01	-6.6139E-03	-1.3830E-01
1.9540000E+01	-6.6970E-03	-1.4930E-01
1.9550000E+01	-6.6792E-03	-1.5931E-01
1.9560000E+01	-6.6841E-03	-1.6827E-01
1.9570000E+01	-6.5767E-03	-1.7629E-01
1.9580000E+01	-6.4707E-03	-1.8328E-01
1.9590000E+01	-6.2494E-03	-1.8895E-01
1.9600000E+01	-6.0652E-03	-1.9362E-01
1.9610000E+01	-5.7886E-03	-1.9698E-01
1.9620000E+01	-5.5045E-03	-1.9931E-01
1.9630000E+01	-5.0962E-03	-1.9997E-01
1.9640000E+01	-4.7354E-03	-1.9964E-01
1.9650000E+01	-4.3122E-03	-1.9795E-01
1.9660000E+01	-3.8636E-03	-1.9499E-01
1.9670000E+01	-3.4095E-03	-1.9095E-01
1.9680000E+01	-2.9080E-03	-1.8562E-01
1.9690000E+01	-2.4126E-03	-1.7932E-01
1.9700000E+01	-1.9210E-03	-1.7164E-01
1.9710000E+01	-1.4034E-03	-1.6329E-01
1.9720000E+01	-8.7914E-04	-1.5366E-01
1.9730000E+01	-4.1148E-04	-1.4368E-01
1.9740000E+01	5.8058E-05	-1.3268E-01
1.9750000E+01	5.8229E-04	-1.2101E-01
1.9760000E+01	1.0312E-03	-1.0870E-01
1.9770000E+01	1.4567E-03	-9.6354E-02
1.9780000E+01	1.8621E-03	-8.3358E-02
1.9790000E+01	2.3104E-03	-7.0056E-02
1.9800000E+01	2.6256E-03	-5.7012E-02
1.9810000E+01	2.9818E-03	-4.3759E-02
1.9820000E+01	3.2666E-03	-3.0739E-02
1.9830000E+01	3.5468E-03	-1.8048E-02
1.9840000E+01	3.7745E-03	-5.3959E-03
1.9850000E+01	3.9712E-03	6.2271E-03
1.9860000E+01	4.1008E-03	1.7604E-02
1.9870000E+01	4.1970E-03	2.8229E-02
1.9880000E+01	4.2809E-03	3.8231E-02
1.9890000E+01	4.3102E-03	4.7230E-02
1.9900000E+01	4.1869E-03	5.5220E-02
1.9910000E+01	4.1663E-03	6.2215E-02
1.9920000E+01	3.9913E-03	6.8226E-02
1.9930000E+01	3.8227E-03	7.2894E-02
1.9940000E+01	3.5884E-03	7.6544E-02
1.9950000E+01	3.3137E-03	7.8904E-02
1.9960000E+01	3.0027E-03	7.9890E-02
1.9970000E+01	2.6852E-03	7.9878E-02
1.9980000E+01	2.2414E-03	7.8225E-02
1.9990000E+01	1.9212E-03	7.5555E-02
2.0000000E+01	1.4672E-03	7.1599E-02
2.0010000E+01	1.0155E-03	6.6527E-02
2.0020000E+01	5.3169E-04	6.0256E-02
2.0030000E+01	7.6705E-05	5.2596E-02
2.0040000E+01	-4.3652E-04	4.4256E-02
2.0050000E+01	-9.0281E-04	3.4597E-02
2.0060000E+01	-1.4159E-03	2.4257E-02
2.0070000E+01	-1.8982E-03	1.2914E-02
2.0080000E+01	-2.4148E-03	6.4706E-04
2.0090000E+01	-2.8551E-03	-1.2012E-02
2.0100000E+01	-3.3163E-03	-2.5360E-02
2.0110000E+01	-3.7488E-03	-3.9085E-02
2.0120000E+01	-4.1621E-03	-5.3021E-02
2.0130000E+01	-4.5696E-03	-6.7370E-02
2.0140000E+01	-4.9421E-03	-8.1665E-02
2.0150000E+01	-5.2229E-03	-9.5968E-02
2.0160000E+01	-5.5248E-03	-1.1032E-01
2.0170000E+01	-5.7837E-03	-1.2433E-01
2.0180000E+01	-6.0606E-03	-1.3796E-01
2.0190000E+01	-6.2133E-03	-1.5093E-01
2.0200000E+01	-6.3673E-03	-1.6366E-01
2.0210000E+01	-6.4923E-03	-1.7564E-01
2.0220000E+01	-6.5539E-03	-1.8662E-01
2.0230000E+01	-6.5486E-03	-1.9696E-01
2.0240000E+01	-6.5496E-03	-2.0629E-01
2.0250000E+01	-6.4623E-03	-2.1463E-01
2.0260000E+01	-6.3898E-03	-2.2198E-01
2.0270000E+01	-6.1887E-03	-2.2796E-01
2.0280000E+01	-5.9769E-03	-2.3264E-01
2.0290000E+01	-5.7407E-03	-2.3631E-01
2.0300000E+01	-5.4637E-03	-2.3895E-01
2.0310000E+01	-5.0978E-03	-2.3993E-01
2.0320000E+01	-4.7445E-03	-2.3996E-01
2.0330000E+01	-4.3459E-03	-2.3863E-01
2.0340000E+01	-3.9046E-03	-2.3595E-01
2.0350000E+01	-3.4705E-03	-2.3196E-01
2.0360000E+01	-2.9630E-03	-2.2695E-01
2.0370000E+01	-2.4515E-03	-2.2064E-01
2.0380000E+01	-2.0076E-03	-2.1360E-01
2.0390000E+01	-1.5247E-03	-2.0531E-01
2.0400000E+01	-9.7334E-04	-1.9599E-01
2.0410000E+01	-5.1029E-04	-1.8599E-01
2.0420000E+01	-3.2139E-05	-1.7535E-01
2.0430000E+01	4.3830E-04	-1.6371E-01
2.0440000E+01	9.1803E-04	-1.5168E-01
2.0450000E+01	1.3508E-03	-1.3904E-01
2.0460000E+01	1.7475E-03	-1.2635E-01
2.0470000E+01	2.1532E-03	-1.1337E-01
2.0480000E+01	2.5351E-03	-9.9995E-02
