time /s	I /mA	E /V
2.1300000E+00	-5.5330E-04	8.9943E-02
2.1400000E+00	-3.7240E-03	3.7598E-02
2.1500000E+00	-6.3662E-03	-1.6690E-02
2.1600000E+00	-8.1446E-03	-6.4968E-02
2.1700000E+00	-8.7800E-03	-1.0130E-01
2.1800000E+00	-8.1828E-03	-1.2028E-01
2.1900000E+00	-6.2707E-03	-1.1962E-01
2.2000000E+00	-3.5475E-03	-9.9006E-02
2.2100000E+00	-3.5695E-04	-6.1696E-02
2.2200000E+00	2.9732E-03	-1.1735E-02
2.2300000E+00	5.9292E-03	4.3220E-02
2.2400000E+00	8.1773E-03	9.6825E-02
2.2500000E+00	9.3920E-03	1.4148E-01
2.2600000E+00	9.4497E-03	1.7116E-01
2.2700000E+00	8.2720E-03	1.8216E-01
2.2800000E+00	5.9557E-03	1.7320E-01
2.2900000E+00	2.9341E-03	1.4555E-01
2.3000000E+00	-3.8379E-04	1.0258E-01
2.3100000E+00	-3.4941E-03	5.0622E-02
2.3200000E+00	-6.2122E-03	-3.3332E-03
2.3300000E+00	-8.0436E-03	-5.2285E-02
2.3400000E+00	-8.7768E-03	-8.9627E-02
2.3500000E+00	-8.1834E-03	-1.0957E-01
2.3600000E+00	-6.4271E-03	-1.1031E-01
2.3700000E+00	-3.6856E-03	-9.0681E-02
2.3800000E+00	-4.8677E-04	-5.4046E-02
2.3900000E+00	2.7726E-03	-5.0919E-03
2.4000000E+00	5.8190E-03	5.0195E-02
2.4100000E+00	8.0479E-03	1.0384E-01
2.4200000E+00	9.3578E-03	1.4915E-01
2.4300000E+00	9.5357E-03	1.7983E-01
2.4400000E+00	8.4617E-03	1.9216E-01
2.4500000E+00	6.1312E-03	1.8452E-01
2.4600000E+00	3.0981E-03	1.5754E-01
2.4700000E+00	-1.4993E-04	1.1558E-01
2.4800000E+00	-3.3370E-03	6.3933E-02
2.4900000E+00	-6.0218E-03	9.6586E-03
2.5000000E+00	-7.9317E-03	-3.9983E-02
2.5100000E+00	-8.6857E-03	-7.7620E-02
2.5200000E+00	-8.1732E-03	-9.8964E-02
2.5300000E+00	-6.4951E-03	-1.0066E-01
2.5400000E+00	-3.8269E-03	-8.2346E-02
2.5500000E+00	-6.1458E-04	-4.6702E-02
2.5600000E+00	2.6510E-03	1.8923E-03
2.5700000E+00	5.5956E-03	5.6860E-02
2.5800000E+00	7.9512E-03	1.1085E-01
2.5900000E+00	9.3234E-03	1.5681E-01
2.6000000E+00	9.5858E-03	1.8845E-01
2.6100000E+00	8.6023E-03	2.0213E-01
2.6200000E+00	6.3230E-03	1.9551E-01
2.6300000E+00	3.2593E-03	1.6954E-01
2.6400000E+00	1.2710E-05	1.2824E-01
2.6500000E+00	-3.1315E-03	7.6921E-02
2.6600000E+00	-5.8880E-03	2.2625E-02
2.6700000E+00	-7.8365E-03	-2.7328E-02
2.6800000E+00	-8.6462E-03	-6.5969E-02
2.6900000E+00	-8.2485E-03	-8.8265E-02
2.7000000E+00	-6.6480E-03	-9.1319E-02
2.7100000E+00	-3.9940E-03	-7.4004E-02
2.7200000E+00	-8.4490E-04	-3.9055E-02
2.7300000E+00	2.4466E-03	8.9345E-03
2.7400000E+00	5.4474E-03	6.3522E-02
2.7500000E+00	7.8304E-03	1.1782E-01
2.7600000E+00	9.2870E-03	1.6448E-01
2.7700000E+00	9.6258E-03	1.9713E-01
2.7800000E+00	8.7075E-03	2.1177E-01
2.7900000E+00	6.4888E-03	2.0617E-01
2.8000000E+00	3.4842E-03	1.8151E-01
2.8100000E+00	1.8662E-04	1.4084E-01
2.8200000E+00	-2.9908E-03	8.9943E-02
2.8300000E+00	-5.7264E-03	3.5632E-02
2.8400000E+00	-7.6881E-03	-1.4637E-02
2.8500000E+00	-8.6384E-03	-5.4309E-02
2.8600000E+00	-8.2742E-03	-7.7621E-02
2.8700000E+00	-6.7169E-03	-8.1654E-02
2.8800000E+00	-4.1811E-03	-6.5693E-02
2.8900000E+00	-1.0200E-03	-3.1664E-02
2.9000000E+00	2.3029E-03	1.5918E-02
2.9100000E+00	5.2983E-03	7.0226E-02
2.9200000E+00	7.7085E-03	1.2485E-01
2.9300000E+00	9.2498E-03	1.7216E-01
2.9400000E+00	9.6694E-03	2.0582E-01
2.9500000E+00	8.8524E-03	2.2149E-01
2.9600000E+00	6.7107E-03	2.1717E-01
2.9700000E+00	3.7054E-03	1.9353E-01
2.9800000E+00	3.6700E-04	1.5355E-01
2.9900000E+00	-2.8185E-03	1.0324E-01
3.0000000E+00	-5.5324E-03	4.8965E-02
3.0100000E+00	-7.6079E-03	-1.9866E-03
3.0200000E+00	-8.5856E-03	-4.2319E-02
3.0300000E+00	-8.3151E-03	-6.6667E-02
3.0400000E+00	-6.8158E-03	-7.1973E-02
3.0500000E+00	-4.2750E-03	-5.7007E-02
3.0600000E+00	-1.1943E-03	-2.4008E-02
3.0700000E+00	2.0783E-03	2.2605E-02
3.0800000E+00	5.1757E-03	7.7215E-02
3.0900000E+00	7.5846E-03	1.3183E-01
3.1000000E+00	9.2181E-03	1.7983E-01
3.1100000E+00	9.7188E-03	2.1416E-01
3.1200000E+00	8.9987E-03	2.3115E-01
3.1300000E+00	6.8798E-03	2.2781E-01
3.1400000E+00	3.9343E-03	2.0550E-01
3.1500000E+00	5.5577E-04	1.6623E-01
3.1600000E+00	-2.6267E-03	1.1628E-01
3.1700000E+00	-5.3942E-03	6.1987E-02
3.1800000E+00	-7.4699E-03	1.1010E-02
3.1900000E+00	-8.5003E-03	-3.0321E-02
3.2000000E+00	-8.3390E-03	-5.5636E-02
3.2100000E+00	-6.9215E-03	-6.1989E-02
3.2200000E+00	-4.4709E-03	-4.8331E-02
3.2300000E+00	-1.3715E-03	-1.6380E-02
3.2400000E+00	1.9072E-03	2.9594E-02
3.2500000E+00	5.0418E-03	8.3857E-02
3.2600000E+00	7.4677E-03	1.3884E-01
3.2700000E+00	9.1511E-03	1.8714E-01
3.2800000E+00	9.8167E-03	2.2280E-01
3.2900000E+00	9.1273E-03	2.4080E-01
3.3000000E+00	7.0851E-03	2.3879E-01
3.3100000E+00	4.0985E-03	2.1716E-01
3.3200000E+00	7.7241E-04	1.7888E-01
3.3300000E+00	-2.4609E-03	1.2958E-01
3.3400000E+00	-5.2334E-03	7.5301E-02
3.3500000E+00	-7.3515E-03	2.3621E-02
3.3600000E+00	-8.5025E-03	-1.8336E-02
3.3700000E+00	-8.3593E-03	-4.4650E-02
3.3800000E+00	-7.0337E-03	-5.2327E-02
3.3900000E+00	-4.6237E-03	-3.9667E-02
3.4000000E+00	-1.5719E-03	-8.7224E-03
3.4100000E+00	1.7081E-03	3.6584E-02
3.4200000E+00	4.8351E-03	9.0553E-02
3.4300000E+00	7.3372E-03	1.4546E-01
3.4400000E+00	9.1440E-03	1.9481E-01
3.4500000E+00	9.8264E-03	2.3114E-01
3.4600000E+00	9.2473E-03	2.5012E-01
3.4700000E+00	7.2976E-03	2.4948E-01
3.4800000E+00	4.3194E-03	2.2883E-01
3.4900000E+00	9.6282E-04	1.9153E-01
3.5000000E+00	-2.2623E-03	1.4261E-01
3.5100000E+00	-5.1049E-03	8.8248E-02
3.5200000E+00	-7.2243E-03	3.6333E-02
3.5300000E+00	-8.4213E-03	-6.3373E-03
3.5400000E+00	-8.3834E-03	-3.3664E-02
3.5500000E+00	-7.1095E-03	-4.2328E-02
3.5600000E+00	-4.7451E-03	-3.1006E-02
3.5700000E+00	-1.7401E-03	-1.0814E-03
3.5800000E+00	1.5662E-03	4.3916E-02
3.5900000E+00	4.6227E-03	9.7198E-02
3.6000000E+00	7.2240E-03	1.5249E-01
3.6100000E+00	9.0573E-03	2.0215E-01
3.6200000E+00	9.8875E-03	2.3946E-01
3.6300000E+00	9.3721E-03	2.5946E-01
3.6400000E+00	7.4988E-03	2.5979E-01
3.6500000E+00	4.5294E-03	2.4050E-01
3.6600000E+00	1.1765E-03	2.0417E-01
3.6700000E+00	-2.1273E-03	1.5557E-01
3.6800000E+00	-4.9811E-03	1.0160E-01
3.6900000E+00	-7.1227E-03	4.9270E-02
3.7000000E+00	-8.3307E-03	6.0071E-03
3.7100000E+00	-8.4026E-03	-2.2675E-02
3.7200000E+00	-7.2112E-03	-3.2661E-02
3.7300000E+00	-4.9120E-03	-2.2353E-02
3.7400000E+00	-1.9032E-03	6.9648E-03
3.7500000E+00	1.3389E-03	5.0885E-02
3.7600000E+00	4.5138E-03	1.0421E-01
3.7700000E+00	7.1010E-03	1.5948E-01
3.7800000E+00	8.9978E-03	2.0947E-01
3.7900000E+00	9.8880E-03	2.4774E-01
3.8000000E+00	9.5591E-03	2.6872E-01
3.8100000E+00	7.7114E-03	2.7046E-01
3.8200000E+00	4.7682E-03	2.5215E-01
3.8300000E+00	1.3455E-03	2.1654E-01
3.8400000E+00	-1.8787E-03	1.6857E-01
3.8500000E+00	-4.8141E-03	1.1460E-01
3.8600000E+00	-7.0134E-03	6.1988E-02
3.8700000E+00	-8.2960E-03	1.8013E-02
3.8800000E+00	-8.3756E-03	-1.1352E-02
3.8900000E+00	-7.3151E-03	-2.2336E-02
3.9000000E+00	-5.0405E-03	-1.3355E-02
3.9100000E+00	-2.0876E-03	1.4623E-02
3.9200000E+00	1.2230E-03	5.7889E-02
3.9300000E+00	4.3087E-03	1.1085E-01
3.9400000E+00	6.9867E-03	1.6616E-01
3.9500000E+00	8.9763E-03	2.1678E-01
3.9600000E+00	1.0020E-02	2.5577E-01
3.9700000E+00	9.6884E-03	2.7808E-01
3.9800000E+00	7.9175E-03	2.8079E-01
3.9900000E+00	4.9831E-03	2.6382E-01
4.0000000E+00	1.5993E-03	2.2917E-01
4.0100000E+00	-1.7962E-03	1.8156E-01
4.0200000E+00	-4.6774E-03	1.2791E-01
4.0300000E+00	-6.9793E-03	7.4956E-02
4.0400000E+00	-8.2280E-03	3.0312E-02
4.0500000E+00	-8.4732E-03	-3.0676E-04
4.0600000E+00	-7.3510E-03	-1.2349E-02
4.0700000E+00	-5.1908E-03	-4.3613E-03
4.0800000E+00	-2.2226E-03	2.2597E-02
4.0900000E+00	9.9843E-04	6.5227E-02
4.1000000E+00	4.1539E-03	1.1750E-01
4.1100000E+00	6.8837E-03	1.7318E-01
4.1200000E+00	8.9785E-03	2.2416E-01
4.1300000E+00	9.9961E-03	2.6411E-01
4.1400000E+00	9.8292E-03	2.8742E-01
4.1500000E+00	8.1336E-03	2.9146E-01
4.1600000E+00	5.2280E-03	2.7515E-01
4.1700000E+00	1.7790E-03	2.4149E-01
4.1800000E+00	-1.5677E-03	1.9454E-01
4.1900000E+00	-4.5608E-03	1.4094E-01
4.2000000E+00	-6.8232E-03	8.7955E-02
4.2100000E+00	-8.2110E-03	4.2631E-02
4.2200000E+00	-8.5015E-03	1.0989E-02
4.2300000E+00	-7.4624E-03	-2.3601E-03
4.2400000E+00	-5.2868E-03	4.6336E-03
4.2500000E+00	-2.4096E-03	3.0577E-02
4.2600000E+00	8.0639E-04	7.2225E-02
4.2700000E+00	3.9913E-03	1.2450E-01
4.2800000E+00	6.7392E-03	1.7983E-01
4.2900000E+00	8.9044E-03	2.3146E-01
4.3000000E+00	1.0013E-02	2.7210E-01
4.3100000E+00	9.9949E-03	2.9646E-01
4.3200000E+00	8.4236E-03	3.0179E-01
4.3300000E+00	5.4650E-03	2.8680E-01
4.3400000E+00	2.0087E-03	2.5383E-01
4.3500000E+00	-1.3676E-03	2.0750E-01
4.3600000E+00	-4.3622E-03	1.5426E-01
4.3700000E+00	-6.7065E-03	1.0095E-01
4.3800000E+00	-8.1579E-03	5.4971E-02
4.3900000E+00	-8.4598E-03	2.2303E-02
4.4000000E+00	-7.5237E-03	7.9908E-03
4.4100000E+00	-5.4530E-03	1.3630E-02
4.4200000E+00	-2.6147E-03	3.8622E-02
4.4300000E+00	6.2657E-04	7.9610E-02
4.4400000E+00	3.8187E-03	1.3119E-01
4.4500000E+00	6.6374E-03	1.8684E-01
4.4600000E+00	8.7909E-03	2.3844E-01
4.4700000E+00	1.0094E-02	2.8009E-01
4.4800000E+00	1.0152E-02	3.0579E-01
4.4900000E+00	8.6093E-03	3.1177E-01
4.5000000E+00	5.7008E-03	2.9809E-01
4.5100000E+00	2.2753E-03	2.6612E-01
4.5200000E+00	-1.2149E-03	2.2050E-01
4.5300000E+00	-4.2207E-03	1.6755E-01
4.5400000E+00	-6.6241E-03	1.1392E-01
4.5500000E+00	-8.0785E-03	6.7298E-02
4.5600000E+00	-8.5130E-03	3.3988E-02
4.5700000E+00	-7.6285E-03	1.8290E-02
4.5800000E+00	-5.6256E-03	2.2644E-02
4.5900000E+00	-2.7702E-03	4.6594E-02
4.6000000E+00	4.8441E-04	8.6911E-02
4.6100000E+00	3.6799E-03	1.3786E-01
4.6200000E+00	6.5268E-03	1.9350E-01
4.6300000E+00	8.7847E-03	2.4578E-01
4.6400000E+00	1.0142E-02	2.8809E-01
4.6500000E+00	1.0292E-02	3.1477E-01
4.6600000E+00	8.8559E-03	3.2212E-01
4.6700000E+00	5.9421E-03	3.0943E-01
4.6800000E+00	2.4366E-03	2.7848E-01
4.6900000E+00	-1.0065E-03	2.3353E-01
4.7000000E+00	-4.1069E-03	1.8057E-01
4.7100000E+00	-6.5048E-03	1.2693E-01
4.7200000E+00	-8.0240E-03	7.9652E-02
4.7300000E+00	-8.5108E-03	4.5320E-02
4.7400000E+00	-7.6944E-03	2.8687E-02
4.7500000E+00	-5.7157E-03	3.1979E-02
4.7600000E+00	-2.9384E-03	5.4598E-02
4.7700000E+00	2.5872E-04	9.3881E-02
4.7800000E+00	3.5057E-03	1.4489E-01
4.7900000E+00	6.3923E-03	2.0014E-01
4.8000000E+00	8.6939E-03	2.5278E-01
4.8100000E+00	1.0152E-02	2.9611E-01
4.8200000E+00	1.0477E-02	3.2377E-01
4.8300000E+00	9.1720E-03	3.3210E-01
4.8400000E+00	6.2351E-03	3.2078E-01
4.8500000E+00	2.6279E-03	2.9081E-01
4.8600000E+00	-7.5307E-04	2.4653E-01
4.8700000E+00	-3.9426E-03	1.9389E-01
4.8800000E+00	-6.3794E-03	1.3992E-01
4.8900000E+00	-8.0134E-03	9.1933E-02
4.9000000E+00	-8.5121E-03	5.6959E-02
4.9100000E+00	-7.7736E-03	3.8990E-02
4.9200000E+00	-5.8863E-03	4.0929E-02
4.9300000E+00	-3.1279E-03	6.2915E-02
4.9400000E+00	7.4614E-05	1.0123E-01
4.9500000E+00	3.3356E-03	1.5152E-01
4.9600000E+00	6.3120E-03	2.0713E-01
4.9700000E+00	8.6487E-03	2.6010E-01
4.9800000E+00	1.0185E-02	3.0375E-01
4.9900000E+00	1.0688E-02	3.3240E-01
5.0000000E+00	9.4983E-03	3.4244E-01
5.0100000E+00	6.4792E-03	3.3175E-01
5.0200000E+00	2.8871E-03	3.0280E-01
5.0300000E+00	-6.3316E-04	2.5917E-01
5.0400000E+00	-3.7886E-03	2.0689E-01
5.0500000E+00	-6.3420E-03	1.5292E-01
5.0600000E+00	-7.9412E-03	1.0461E-01
5.0700000E+00	-8.5243E-03	6.8649E-02
5.0800000E+00	-7.8755E-03	4.9654E-02
5.0900000E+00	-6.0455E-03	5.0267E-02
5.1000000E+00	-3.2714E-03	7.0944E-02
5.1100000E+00	-7.1612E-05	1.0888E-01
5.1200000E+00	3.1969E-03	1.5851E-01
5.1300000E+00	6.1710E-03	2.1382E-01
5.1400000E+00	8.5995E-03	2.6712E-01
5.1500000E+00	1.0273E-02	3.1179E-01
5.1600000E+00	1.0863E-02	3.4142E-01
5.1700000E+00	9.7279E-03	3.5208E-01
5.1800000E+00	6.8993E-03	3.4310E-01
5.1900000E+00	3.1604E-03	3.1513E-01
5.2000000E+00	-4.7994E-04	2.7216E-01
5.2100000E+00	-3.6781E-03	2.2021E-01
5.2200000E+00	-6.2416E-03	1.6590E-01
5.2300000E+00	-7.9413E-03	1.1726E-01
5.2400000E+00	-8.5279E-03	8.0279E-02
5.2500000E+00	-7.9451E-03	6.0288E-02
5.2600000E+00	-6.1359E-03	5.9938E-02
5.2700000E+00	-3.4556E-03	7.9260E-02
5.2800000E+00	-2.5974E-04	1.1620E-01
5.2900000E+00	3.0410E-03	1.6554E-01
5.3000000E+00	6.0642E-03	2.2047E-01
5.3100000E+00	8.5029E-03	2.7413E-01
5.3200000E+00	1.0258E-02	3.1942E-01
5.3300000E+00	1.1121E-02	3.5009E-01
5.3400000E+00	1.0213E-02	3.6210E-01
5.3500000E+00	7.2171E-03	3.5413E-01
5.3600000E+00	3.3575E-03	3.2712E-01
5.3700000E+00	-3.1845E-04	2.8483E-01
5.3800000E+00	-3.5266E-03	2.3320E-01
5.3900000E+00	-6.1689E-03	1.7890E-01
5.4000000E+00	-7.9105E-03	1.2960E-01
